pt_status,probe_status,quadrant,source_dataset,target_dataset,probe_fitted_on,wd_selected_on,tunnel_defined_on,l_start_sustained,val_selected_layer,final_reference,quantile_set,readout,probe_family,probe_protocol_version,layer,layer_label,quantile_loss,mase,is_selected_layer,is_reference,in_sustained_tunnel
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,2,L2,4.100474,5.94473,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,3,L3,3.523131,5.227677,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,4,L4,3.399444,5.083354,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,5,L5,3.292157,5.076622,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,6,L6,3.275053,5.031659,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,7,L7,3.17136,4.965561,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,8,L8,3.249148,4.941168,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,9,L9,3.213431,4.914725,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,10,L10,3.288486,5.235033,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,11,L11,3.205032,5.333664,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,12,L12,3.219424,5.163297,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,v2,13,L12+LN,3.112034,5.00783,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,0,Emb,4.606478,2.361286,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,1,L1,4.554898,2.584191,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,2,L2,3.349225,1.593348,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,3,L3,2.725788,1.305823,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,4,L4,2.686695,1.314346,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,5,L5,2.67359,1.320967,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,6,L6,2.66337,1.284639,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,7,L7,2.69881,1.293775,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,8,L8,2.667852,1.2713,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,9,L9,2.672985,1.250606,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,10,L10,2.602766,1.246002,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,11,L11,2.51288,1.202841,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,12,L12,2.44965,1.153817,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,monash_electricity_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,13,L12+LN,2.307422,1.125404,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,0,Emb,5.01087,1.477641,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,1,L1,6.17871,2.605927,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,2,L2,5.01223,1.721408,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,3,L3,4.237521,1.309918,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,4,L4,4.105397,1.176339,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,5,L5,3.876557,1.069819,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,6,L6,3.776685,1.030709,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,7,L7,3.669846,0.987608,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,8,L8,3.624715,0.998749,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,9,L9,3.57777,0.972172,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,10,L10,3.722505,1.326306,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,11,L11,3.75297,1.333758,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,12,L12,3.981264,1.296596,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,13,L12+LN,3.66897,0.99267,False,True,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,0,Emb,4.81137,9.904229,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,1,L1,3.555819,5.799466,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,2,L2,2.232112,2.93337,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,3,L3,1.992143,2.896855,True,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,4,L4,1.990274,3.015761,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,5,L5,1.981488,3.414635,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,6,L6,2.019514,3.485159,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,7,L7,2.04837,3.573562,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,8,L8,2.02352,3.608872,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,9,L9,2.071234,3.532353,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,10,L10,2.09767,3.825068,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,11,L11,2.101369,4.30107,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,12,L12,2.103905,4.137431,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,13,L12+LN,2.023229,3.711017,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,0,Emb,4.736932,6.018916,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,1,L1,7.382636,21.947194,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,2,L2,5.17948,7.284216,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,3,L3,3.945611,5.993592,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,4,L4,3.547878,5.367971,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,5,L5,3.4488,5.170304,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,6,L6,3.371902,5.094909,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,7,L7,3.341137,5.048486,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,8,L8,3.412035,5.084234,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,9,L9,3.343946,4.982745,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,10,L10,3.887842,6.013254,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,11,L11,4.052375,6.177641,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,12,L12,4.829042,6.186103,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,3,L12+LN,q9,fslot,shared_linear,v2,13,L12+LN,3.754075,5.063748,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,0,Emb,5.132569,2.722727,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,1,L1,4.57953,2.404353,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,2,L2,3.308726,1.573024,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,3,L3,2.826023,1.362046,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,4,L4,2.672455,1.266025,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,5,L5,2.587119,1.219593,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,6,L6,2.592991,1.21756,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,7,L7,2.468149,1.171904,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,8,L8,2.529339,1.226459,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,9,L9,2.526807,1.251956,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,10,L10,2.518215,1.237215,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,11,L11,2.482717,1.221045,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,12,L12,2.415239,1.204991,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,13,L12+LN,2.190788,1.056632,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,0,Emb,4.819643,1.381773,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,1,L1,4.797626,1.365279,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,2,L2,4.478818,1.261199,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,3,L3,4.292087,1.209935,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,4,L4,4.259717,1.156021,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,5,L5,3.994216,1.102043,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,6,L6,4.135225,1.122569,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,7,L7,3.918224,1.053727,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,8,L8,3.894181,1.02186,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,9,L9,3.841082,1.048343,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,10,L10,3.65855,1.091936,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,11,L11,3.454176,1.030634,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,12,L12,3.388897,1.004909,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,13,L12+LN,3.288672,0.919779,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,0,Emb,5.237157,11.41077,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,1,L1,4.617924,9.893473,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,2,L2,3.205925,5.727147,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,3,L3,2.801507,4.869834,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,4,L4,2.611986,4.072507,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,5,L5,2.520085,5.675355,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,6,L6,2.442317,5.148585,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,7,L7,2.599472,8.426807,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,8,L8,2.651236,10.08382,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,9,L9,2.581531,8.50091,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,10,L10,2.389765,7.000487,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,11,L11,2.117915,4.378497,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,12,L12,2.093143,4.557395,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,3,5,L12+LN,q9,fslot,shared_linear,v2,13,L12+LN,1.788002,2.684851,False,True,True
