model,dataset,display_name,role,domain,freq,seasonal_m,provenance_status,provenance_evidence_scope,layer,point_index,point_type,relative_depth,relative_position,kind,train_loss,val_loss,test_loss,test_loss_ci_lo,test_loss_ci_hi,test_mase,test_mae,test_wql,weight_decay,is_tunnel_entrance,is_reference_point,effective_rank_train_headline,normalized_effective_rank_train_headline,native_loss,native_mase
chronos2,monash_london_smart_meters,London Smart Meters,primary,residential energy,30min,48,pretraining_exposed,exact_dataset,L12+LN,13,head_input_diagnostic,,,final_norm,0.1880055776205304,0.18904636587009174,0.1787015310140284,0.16990151077594237,0.18771736218793073,0.8260845405868985,0.09189792472383351,0.44704589494740105,3.0,False,False,,,0.16750582732537492,0.7762674154725767
chronos2,m5,M5,primary,retail,1D,7,explicitly_held_out,benchmark_exclusion,L12+LN,13,head_input_diagnostic,,,final_norm,0.2532366653677167,0.26393822513748216,0.274678222365848,0.26241286373164024,0.2868947920855135,1.0851738242206295,1.0482660063290998,0.7441082159036906,65.0,False,False,,,0.24791344009137192,0.9809678116775947
chronos2,wiki_daily_100k,Wiki Daily,primary,web traffic,1D,7,pretraining_exposed,exact_dataset,L12+LN,13,head_input_diagnostic,,,final_norm,0.21663675485299086,0.21851386508072607,0.23070465743484844,0.21695452068207202,0.2447243610343661,0.8402453041887236,39.968215958443515,0.29034409387272175,10.0,False,False,,,0.2240484008149649,0.7975885759832922
chronos2,monash_traffic,Traffic,primary,road volume,1H,24,undocumented,source_family,L12+LN,13,head_input_diagnostic,,,final_norm,0.0895711048846928,0.09674414761990081,0.08729237508569054,0.0820942072603027,0.09246823758007744,0.5956418827016373,0.010200638152276672,0.22727572316301003,30.0,False,False,,,0.07371770658349007,0.4892326155438858
tirex,m4_hourly,M4,primary,mixed hourly,1H,24,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.07570604234933853,0.10648394938387716,0.13724402653209808,0.12501110437251486,0.15019463273120745,1.5777385748973083,312.83363979196145,0.06400156330420097,3.0,False,False,,,0.10432089652638626,0.8115398543446835
tirex,monash_electricity_hourly,Electricity,primary,energy,1H,24,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.11740659922361374,0.12648825850053372,0.18711566997564022,0.17634289362041264,0.1992383750006272,1.0024215153779894,253.33373002756412,0.10394369367686973,10.0,False,False,,,0.15695305385374472,0.8125547099156809
tirex,uber_tlc_hourly,Uber TLC,primary,transport / ride demand,1H,24,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.24841435253620148,0.24110287003475064,0.3041837990980681,0.2917487654408426,0.31656925310753997,0.8639914433576372,5.007495690208215,0.2857355856658378,30.0,False,False,,,0.2916763067122847,0.8021043372682952
tirex,wind_farms_hourly,Wind Farms,primary,renewable generation,1H,24,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,11.987899780273438,0.22960098923845146,0.6207731328584709,0.19482242264696006,1.443383534394208,4.449152925354436,13.938057891763567,0.19125859149148666,10.0,False,False,,,0.6029220399317262,4.29954133505581
tirex,sg_carpark,SG Carpark,primary,transport / parking,1H(agg),24,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.12989844381809235,0.15057891430491108,0.1397912427572544,0.1252644867554707,0.1560777227228539,0.691719561680753,10.670808653696882,0.04172448311941372,10.0,False,False,,,0.1323391604362224,0.6503373497883956
tirex,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.31756818294525146,0.3742166070345168,0.36003154997403425,0.3064603767512987,0.4176734647597186,1.1957586980975143,0.3132187742479319,0.011069113178222754,45.0,False,False,,,0.3444814778243502,1.1318211957477553
tirex,boom_hourly,BOOM,primary,cloud observability,1H,24,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,10.806661605834961,0.1817644829730277,0.23089015953989941,0.18353167151510033,0.29416173237617954,1.069922045656147,0.3229607357146752,0.39687673370240945,10.0,False,False,,,0.2117686270866714,0.9384848774585556
tirex,LOOP_SEATTLE_5T,Loop Seattle,primary,road speed,5min,288,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.33012357354164124,0.32203229602056604,0.26242338711011953,0.24141686797419293,0.28389040521481107,1.070176415167083,4.733578975966305,0.07929982439918294,90.0,False,False,,,0.2877843820468615,1.20304473467509
tirex,electricity_15min,Electricity 15min,control,energy,15min,96,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.14044050872325897,0.16756875313932204,0.2424411944376717,0.22078951622434104,0.2663137785011533,1.311751524741287,84.3518552833287,0.1415335136323754,10.0,False,False,,,0.22903214303602443,1.2409612395737233
tirex,SZ_TAXI_15T,SZ Taxi,primary,road speed,15min,96,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.31802019476890564,0.35563930126432425,0.39221526968937653,0.36599611087630574,0.4236434847379151,0.8003971649478504,2.776450508824901,0.25684702574059026,45.0,False,False,,,0.3746764618330277,0.7665431299304459
tirex,monash_london_smart_meters,London Smart Meters,primary,residential energy,30min,48,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.23472847044467926,0.28579312567208104,0.24259116133063577,0.22291545741142746,0.26719320114339407,0.8490036214642246,0.09198849021017637,0.44748645907346984,10.0,False,False,,,0.22818664303458233,0.7783848242617092
tirex,m5,M5,primary,retail,1D,7,explicitly_held_out,benchmark_exclusion,L12+RMS,13,head_input_diagnostic,,,final_norm,0.3081163167953491,0.32624623736807407,0.34719441155725306,0.3271450485810211,0.3681709881793736,1.047111453756538,1.0174094497142627,0.722204789528163,45.0,False,False,,,0.3313146344464244,0.9941386830111403
tirex,wiki_daily_100k,Wiki Daily,primary,web traffic,1D,7,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.31991493701934814,0.30576300390690336,0.2952165530269383,0.27077853728924656,0.31994880952033433,0.8396057867379538,37.03392456617256,0.2690283019361177,45.0,False,False,,,0.29028899284819043,0.8145906532768644
tirex,monash_traffic,Traffic,primary,road volume,1H,24,undocumented,source_family,L12+RMS,13,head_input_diagnostic,,,final_norm,0.10419581085443497,0.12018088035228598,0.10722958624988567,0.09973691525293216,0.11457852761239837,0.6014849839506721,0.010564418272307736,0.23538094056393646,10.0,False,False,,,0.09092339734370884,0.5085091645489694
