model,dataset,display_name,definition,tolerance,is_headline_tolerance,tunnel_layer,tunnel_index,tunnel_depth_axis_index,normalized_tunnel,n_depth_points,reference_layer,val_ratio_at_tunnel,test_ratio_at_tunnel,suffix_excursion_at_tunnel,first_crossing_layer,first_crossing_depth_axis_index,sustained_minus_first_crossing,headline_val_ratio_at_tunnel,headline_test_ratio_at_tunnel
tirex,uber_tlc_hourly,Uber TLC,sustained_suffix_v1,0.1,False,L7,7,7,0.5833333333333334,13,L12,1.0938890747282615,1.0896597637883645,0.09388907472826147,L7,7,0,1.0222690792359754,1.015135345795383
tirex,wind_farms_hourly,Wind Farms,sustained_suffix_v1,0.01,False,L11,11,11,0.9166666666666666,13,L12,1.006731165132616,1.0053397112882532,0.006731165132616068,L2,2,9,1.006731165132616,1.0053397112882532
tirex,wind_farms_hourly,Wind Farms,sustained_suffix_v1,0.02,False,L11,11,11,0.9166666666666666,13,L12,1.006731165132616,1.0053397112882532,0.006731165132616068,L2,2,9,1.006731165132616,1.0053397112882532
tirex,wind_farms_hourly,Wind Farms,sustained_suffix_v1,0.05,True,L11,11,11,0.9166666666666666,13,L12,1.006731165132616,1.0053397112882532,0.006731165132616068,L2,2,9,1.006731165132616,1.0053397112882532
tirex,wind_farms_hourly,Wind Farms,sustained_suffix_v1,0.1,False,L8,8,8,0.6666666666666666,13,L12,1.0718141931770693,1.0488228406254494,0.07352614195390439,L1,1,7,1.006731165132616,1.0053397112882532
tirex,sg_carpark,SG Carpark,sustained_suffix_v1,0.01,False,L12,12,12,1.0,13,L12,1.0,1.0,0.0,L12,12,0,1.0264880212980243,0.9877385280429588
tirex,sg_carpark,SG Carpark,sustained_suffix_v1,0.02,False,L12,12,12,1.0,13,L12,1.0,1.0,0.0,L12,12,0,1.0264880212980243,0.9877385280429588
tirex,sg_carpark,SG Carpark,sustained_suffix_v1,0.05,True,L11,11,11,0.9166666666666666,13,L12,1.0264880212980243,0.9877385280429588,0.0264880212980243,L11,11,0,1.0264880212980243,0.9877385280429588
tirex,sg_carpark,SG Carpark,sustained_suffix_v1,0.1,False,L10,10,10,0.8333333333333334,13,L12,1.077246470026074,1.0147125916498532,0.07724647002607399,L10,10,0,1.0264880212980243,0.9877385280429588
tirex,coastal_ts,Coastal T-S,sustained_suffix_v1,0.01,False,L8,8,8,0.6666666666666666,13,L12,1.0049774799330125,0.97593603497648,0.004977479933012452,L1,1,7,1.0011894650089188,0.9832235950057571
tirex,coastal_ts,Coastal T-S,sustained_suffix_v1,0.02,False,L4,4,4,0.3333333333333333,13,L12,1.0024543874240017,0.962542348022793,0.010210681528244336,L1,1,3,1.0011894650089188,0.9832235950057571
tirex,coastal_ts,Coastal T-S,sustained_suffix_v1,0.05,True,L1,1,1,0.08333333333333333,13,L12,1.0011894650089188,0.9832235950057571,0.025544189009417684,L1,1,0,1.0011894650089188,0.9832235950057571
tirex,coastal_ts,Coastal T-S,sustained_suffix_v1,0.1,False,L1,1,1,0.08333333333333333,13,L12,1.0011894650089188,0.9832235950057571,0.025544189009417684,L1,1,0,1.0011894650089188,0.9832235950057571
tirex,boom_hourly,BOOM,sustained_suffix_v1,0.01,False,L11,11,11,0.9166666666666666,13,L12,1.0051407010144873,1.0015454500580152,0.00514070101448727,L1,1,10,1.0437863538627536,1.0293463392626658
tirex,boom_hourly,BOOM,sustained_suffix_v1,0.02,False,L11,11,11,0.9166666666666666,13,L12,1.0051407010144873,1.0015454500580152,0.00514070101448727,L1,1,10,1.0437863538627536,1.0293463392626658
tirex,boom_hourly,BOOM,sustained_suffix_v1,0.05,True,L9,9,9,0.75,13,L12,1.0437863538627536,1.0293463392626658,0.043786353862753646,L1,1,8,1.0437863538627536,1.0293463392626658
tirex,boom_hourly,BOOM,sustained_suffix_v1,0.1,False,L1,1,1,0.08333333333333333,13,L12,0.989391907089374,1.010525615035833,0.07623130526348842,L1,1,0,1.0437863538627536,1.0293463392626658
tirex,LOOP_SEATTLE_5T,Loop Seattle,sustained_suffix_v1,0.01,False,L11,11,11,0.9166666666666666,13,L12,0.9971781307495876,0.986008204373601,0.0,L11,11,0,1.0235649887965277,0.9741034410656841
tirex,LOOP_SEATTLE_5T,Loop Seattle,sustained_suffix_v1,0.02,False,L11,11,11,0.9166666666666666,13,L12,0.9971781307495876,0.986008204373601,0.0,L11,11,0,1.0235649887965277,0.9741034410656841
tirex,LOOP_SEATTLE_5T,Loop Seattle,sustained_suffix_v1,0.05,True,L10,10,10,0.8333333333333334,13,L12,1.0235649887965277,0.9741034410656841,0.023564988796527686,L10,10,0,1.0235649887965277,0.9741034410656841
tirex,LOOP_SEATTLE_5T,Loop Seattle,sustained_suffix_v1,0.1,False,L6,6,6,0.5,13,L12,1.0973932887422302,0.9212634531477861,0.09739328874223019,L6,6,0,1.0235649887965277,0.9741034410656841
tirex,electricity_15min,Electricity 15min,sustained_suffix_v1,0.01,False,L11,11,11,0.9166666666666666,13,L12,0.9947759062684,1.0178238782996867,0.0,L11,11,0,1.0164018417624676,1.0347410351628108
tirex,electricity_15min,Electricity 15min,sustained_suffix_v1,0.02,False,L10,10,10,0.8333333333333334,13,L12,1.0164018417624676,1.0347410351628108,0.016401841762467617,L10,10,0,1.0164018417624676,1.0347410351628108
tirex,electricity_15min,Electricity 15min,sustained_suffix_v1,0.05,True,L10,10,10,0.8333333333333334,13,L12,1.0164018417624676,1.0347410351628108,0.016401841762467617,L10,10,0,1.0164018417624676,1.0347410351628108
tirex,electricity_15min,Electricity 15min,sustained_suffix_v1,0.1,False,L9,9,9,0.75,13,L12,1.0721312113298163,1.0623215781158752,0.07213121132981626,L9,9,0,1.0164018417624676,1.0347410351628108
tirex,SZ_TAXI_15T,SZ Taxi,sustained_suffix_v1,0.01,False,L8,8,8,0.6666666666666666,13,L12,1.0082137958383641,1.006503723048925,0.008213795838364124,L8,8,0,1.047939047671853,1.051449710741707
tirex,SZ_TAXI_15T,SZ Taxi,sustained_suffix_v1,0.02,False,L6,6,6,0.5,13,L12,1.0183597559236373,1.012621335037511,0.018359755923637255,L6,6,0,1.047939047671853,1.051449710741707
tirex,SZ_TAXI_15T,SZ Taxi,sustained_suffix_v1,0.05,True,Emb,0,0,0.0,13,L12,1.047939047671853,1.051449710741707,0.047939047671853086,Emb,0,0,1.047939047671853,1.051449710741707
tirex,SZ_TAXI_15T,SZ Taxi,sustained_suffix_v1,0.1,False,Emb,0,0,0.0,13,L12,1.047939047671853,1.051449710741707,0.047939047671853086,Emb,0,0,1.047939047671853,1.051449710741707
tirex,monash_london_smart_meters,London Smart Meters,sustained_suffix_v1,0.01,False,L12,12,12,1.0,13,L12,1.0,1.0,0.0,L12,12,0,1.0441288241555342,1.0523656272018476
tirex,monash_london_smart_meters,London Smart Meters,sustained_suffix_v1,0.02,False,L11,11,11,0.9166666666666666,13,L12,1.0101293931270283,1.0105010671234504,0.010129393127028319,L11,11,0,1.0441288241555342,1.0523656272018476
tirex,monash_london_smart_meters,London Smart Meters,sustained_suffix_v1,0.05,True,L8,8,8,0.6666666666666666,13,L12,1.0441288241555342,1.0523656272018476,0.04412882415553421,L8,8,0,1.0441288241555342,1.0523656272018476
tirex,monash_london_smart_meters,London Smart Meters,sustained_suffix_v1,0.1,False,L2,2,2,0.16666666666666666,13,L12,1.072732689969681,1.0717528550465625,0.07273268996968096,L2,2,0,1.0441288241555342,1.0523656272018476
tirex,m5,M5,sustained_suffix_v1,0.01,False,L2,2,2,0.16666666666666666,13,L12,1.0056392655402404,1.0075219574310803,0.005639265540240412,L2,2,0,1.0202091223753673,1.020288717864345
tirex,m5,M5,sustained_suffix_v1,0.02,False,L1,1,1,0.08333333333333333,13,L12,1.0133185180168662,1.0102746079381215,0.013318518016866232,L1,1,0,1.0202091223753673,1.020288717864345
tirex,m5,M5,sustained_suffix_v1,0.05,True,Emb,0,0,0.0,13,L12,1.0202091223753673,1.020288717864345,0.020209122375367317,Emb,0,0,1.0202091223753673,1.020288717864345
tirex,m5,M5,sustained_suffix_v1,0.1,False,Emb,0,0,0.0,13,L12,1.0202091223753673,1.020288717864345,0.020209122375367317,Emb,0,0,1.0202091223753673,1.020288717864345
tirex,wiki_daily_100k,Wiki Daily,sustained_suffix_v1,0.01,False,L9,9,9,0.75,13,L12,1.0090663320589413,1.0193405503716233,0.009066332058941251,L9,9,0,1.0343126430852694,1.0671134368510218
tirex,wiki_daily_100k,Wiki Daily,sustained_suffix_v1,0.02,False,L8,8,8,0.6666666666666666,13,L12,1.0120522923507989,1.029232916308447,0.012052292350798854,L8,8,0,1.0343126430852694,1.0671134368510218
tirex,wiki_daily_100k,Wiki Daily,sustained_suffix_v1,0.05,True,L1,1,1,0.08333333333333333,13,L12,1.0343126430852694,1.0671134368510218,0.034868219860017646,L1,1,0,1.0343126430852694,1.0671134368510218
tirex,wiki_daily_100k,Wiki Daily,sustained_suffix_v1,0.1,False,Emb,0,0,0.0,13,L12,1.0613973695442778,1.081945414741143,0.06139736954427777,Emb,0,0,1.0343126430852694,1.0671134368510218
tirex,monash_traffic,Traffic,sustained_suffix_v1,0.01,False,L12,12,12,1.0,13,L12,1.0,1.0,0.0,L12,12,0,1.0,1.0
tirex,monash_traffic,Traffic,sustained_suffix_v1,0.02,False,L12,12,12,1.0,13,L12,1.0,1.0,0.0,L12,12,0,1.0,1.0
tirex,monash_traffic,Traffic,sustained_suffix_v1,0.05,True,L12,12,12,1.0,13,L12,1.0,1.0,0.0,L12,12,0,1.0,1.0
tirex,monash_traffic,Traffic,sustained_suffix_v1,0.1,False,L11,11,11,0.9166666666666666,13,L12,1.0979792359070908,1.0133061243289088,0.09797923590709079,L11,11,0,1.0,1.0
