model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,train_loss,val_loss,test_loss,val_ratio_to_final,test_ratio_to_final,val_suffix_excursion,test_suffix_excursion,weight_decay,wd_at_grid_max,wd_at_grid_min,n_probe_params,is_tunnel_entrance_0.01,is_tunnel_entrance_0.02,is_tunnel_entrance_0.05,is_tunnel_entrance_0.1,is_first_crossing_0.01,is_first_crossing_0.02,is_first_crossing_0.05,is_first_crossing_0.1,test_loss_point,test_loss_ci_lo,test_loss_ci_hi,test_loss_delta_vs_last,test_loss_delta_ci_lo,test_loss_delta_ci_hi,test_mase_point,test_mase_ci_lo,test_mase_ci_hi,test_mase_delta_vs_last,test_mase_delta_ci_lo,test_mase_delta_ci_hi,test_mae_point,test_mae_ci_lo,test_mae_ci_hi,test_mae_delta_vs_last,test_mae_delta_ci_lo,test_mae_delta_ci_hi,test_wql_point,test_wql_ci_lo,test_wql_ci_hi,test_wql_delta_vs_last,test_wql_delta_ci_lo,test_wql_delta_ci_hi,test_mase,test_mae,test_wql
chronos2,m5,M5,0,Emb,embedding,block_depth,True,0,0.0,0.0,True,False,False,0.2211598932497214,0.22313617300668745,0.23556897331398863,1.043364286212669,1.0688775717314216,0.04336428621266908,0.06887757173142162,3.0,False,False,110736,False,False,True,True,False,False,True,True,0.23556897331398863,0.2262604069412608,0.24540969618375746,-0.015179866512540663,-0.020222328222918372,-0.010657196848845217,1.1566299454154303,1.0355117808353558,1.2965369429557878,-0.054302388612957886,-0.08817584910691495,-0.025587152461982492,1.1315135527108477,0.9479483256629379,1.3562525899946134,-0.0729045478503989,-0.11203930675087256,-0.03891454412399449,5.817172864885753,5.177568722423134,6.614533505026782,-0.49077887116173,-0.6746530382187076,-0.33820105747529494,1.1566299454154303,1.1315135527108477,5.817172864885753
chronos2,m5,M5,1,L1,block,block_depth,True,1,0.08333333333333333,0.08333333333333333,False,False,False,0.20081412143887714,0.21114254041880598,0.21886518007528236,0.9872831598962429,0.9930852901566567,0.0,0.0,30.0,False,False,110736,True,True,False,False,True,True,False,False,0.21886518007528236,0.21049381543825318,0.2274313368599947,0.0015239267261656086,-0.0007878378851211196,0.003771367540426603,1.0947408706960366,0.986247294959399,1.221202919766002,0.007586686106435758,-0.009420366708433414,0.022696600659540222,1.0619236685748716,0.8951571668725345,1.2658316605345477,-0.003314663714422794,-0.026830529225048066,0.020560987168915027,5.380519694636787,4.843551459139964,6.085309463361579,-0.05412570091276425,-0.16931565414463695,0.06907177327066909,1.0947408706960366,1.0619236685748716,5.380519694636787
chronos2,m5,M5,2,L2,block,block_depth,True,2,0.16666666666666666,0.16666666666666666,False,False,False,0.20079101165930288,0.2103627770286025,0.21843326960526804,0.9836370577780981,0.9911255269166186,0.0,0.0,90.0,True,False,110736,False,False,False,False,False,False,False,False,0.21843326960526804,0.21009734350946227,0.22710759656837937,0.0019558371961799215,-0.0005782169122817579,0.004285774420136346,1.099738979104517,0.9920651380210744,1.2257670720957536,0.0025885776979555075,-0.014424546564917502,0.01772049654662149,1.0688870488111897,0.9007867543536777,1.274187919161634,-0.010278043950740834,-0.03553067671945994,0.01586730794386712,5.400757959760563,4.8734480343475575,6.086889527879035,-0.0743639660365405,-0.18354208431118874,0.0480487829486563,1.099738979104517,1.0688870488111897,5.400757959760563
chronos2,m5,M5,3,L3,block,block_depth,True,3,0.25,0.25,False,False,False,0.19605501288470614,0.20756496464876273,0.21544205196884297,0.9705547436139979,0.9775530882428691,0.0,0.0,45.0,False,False,110736,False,False,False,False,False,False,False,False,0.21544205196884297,0.20706471204615504,0.22418127308194416,0.004947054832604991,0.0025632972786388043,0.0071958974355703816,1.0770268694969387,0.9686390610429955,1.2039562305932223,0.025300687305533698,0.007902296460432567,0.04050769390048155,1.0545714559224821,0.8901368095076806,1.2559649557738732,0.004037548937966706,-0.020786973747645782,0.030958993201044158,5.326293834133757,4.8036148205575975,6.021409231024086,0.00010015959026521415,-0.12383224881349378,0.13662515630710714,1.0770268694969387,1.0545714559224821,5.326293834133757
chronos2,m5,M5,4,L4,block,block_depth,True,4,0.3333333333333333,0.3333333333333333,False,False,False,0.19282460642959842,0.20393099672807993,0.21243167276145847,0.9535626428058097,0.9638937052947972,0.0,0.0,65.0,False,False,110736,False,False,False,False,False,False,False,False,0.21243167276145847,0.20387359704175353,0.2213113520529036,0.007957434039989497,0.005411940497765664,0.010391248274551897,1.0782600828699598,0.9696916802953256,1.2051054764750266,0.02406747393251263,0.006280672924741509,0.040107426738034815,1.054211568023463,0.8868741894267497,1.2608543715182217,0.004397436836985902,-0.017066360423136133,0.027998069132701125,5.286207752206476,4.761793953873258,5.955209818204562,0.040186241517546684,-0.058875053894636785,0.15813227269369715,1.0782600828699598,1.054211568023463,5.286207752206476
chronos2,m5,M5,5,L5,block,block_depth,True,5,0.4166666666666667,0.4166666666666667,False,False,False,0.19040606787409553,0.20353414489397112,0.21151447650187344,0.9517070000158139,0.9597319920735927,0.0,0.0,45.0,False,False,110736,False,False,False,False,False,False,False,False,0.21151447650187344,0.2028845850900811,0.22045973345871928,0.008874630299574526,0.006546226152723636,0.011168922422069854,1.0725408957845601,0.9648121640698482,1.1985978589082573,0.029786661017912275,0.013122870569903421,0.04525770778138794,1.0523689596567691,0.883519904710309,1.2602884593768626,0.006240045203679712,-0.013946397688011796,0.027666291500198777,5.272257856337538,4.746633819059274,5.9434256466396675,0.05413613738648415,-0.04014304383126836,0.16242825874571018,1.0725408957845601,1.0523689596567691,5.272257856337538
chronos2,m5,M5,6,L6,block,block_depth,True,6,0.5,0.5,False,False,False,0.18679567866315971,0.20193320730317185,0.20990320283720512,0.9442211626269775,0.9524209516684972,0.0,0.0,30.0,False,False,110736,False,False,False,False,False,False,False,False,0.20990320283720512,0.2011792153354649,0.21891593965950581,0.010485903964242843,0.008240155758023372,0.012735371169356897,1.055484284769821,0.9486946477445738,1.1802677608707415,0.046843272032651484,0.031027955291607977,0.060943322990744446,1.0455786217453518,0.8772561835369534,1.2526742480652084,0.013030383115097077,-0.008029610655308505,0.03397422933441329,5.260727613196851,4.748426467558268,5.916621323002195,0.06566638052717177,-0.04250193959447026,0.18351333167554845,1.055484284769821,1.0455786217453518,5.260727613196851
chronos2,m5,M5,7,L7,block,block_depth,True,7,0.5833333333333334,0.5833333333333334,False,False,False,0.18564245435896956,0.20172536405841357,0.20982743458438466,0.9432493066710862,0.9520771585749087,0.0,0.0,30.0,False,False,110736,False,False,False,False,False,False,False,False,0.20982743458438466,0.20101703470643922,0.21897263902218173,0.010561672217063306,0.00826660249282727,0.01285777492733061,1.0518906518372866,0.9454727655687369,1.1759067009559805,0.050436904965185825,0.03521804895520862,0.06471843579036499,1.0418917319998822,0.8749228447367181,1.2466960822552413,0.01671727286056668,-0.001853070211150981,0.03634793995279763,5.27768535778216,4.751492923212627,5.9387748498462525,0.048708635941862255,-0.03927893518205032,0.15147149500778073,1.0518906518372866,1.0418917319998822,5.27768535778216
chronos2,m5,M5,8,L8,block,block_depth,True,8,0.6666666666666666,0.6666666666666666,False,False,False,0.18785678126302732,0.2021467991400766,0.210430730845182,0.9452198984726725,0.9548145727309579,0.0,0.0,45.0,False,False,110736,False,False,False,False,False,False,False,False,0.210430730845182,0.2016475621088344,0.21941081335988488,0.009958375956265975,0.0077539554758011674,0.012147324128815827,1.0632744390655402,0.9566762555921442,1.187728320381513,0.03905311773693221,0.024242395313153215,0.05286167667283988,1.0480067807020819,0.8831785001717731,1.2511828047104212,0.01060222415836698,-0.0035312450025863163,0.025306934973908398,5.281164293792122,4.752319299130446,5.959732774584832,0.045229699931900846,-0.04205811276189175,0.1443203056689072,1.0632744390655402,1.0480067807020819,5.281164293792122
chronos2,m5,M5,9,L9,block,block_depth,True,9,0.75,0.75,False,False,False,0.18964161324332143,0.20238434071190484,0.21097743937759908,0.9463306210829817,0.9572952240678211,0.0,0.0,65.0,False,False,110736,False,False,False,False,False,False,False,False,0.21097743937759908,0.20221533735659514,0.21989544466927022,0.009411667423848885,0.007346657155266453,0.011534728732969594,1.0625420469612636,0.9559847502294845,1.1871589087984804,0.039785509841208766,0.025068723387971704,0.0535936295502457,1.0482869418205991,0.8790119337957434,1.2564548723748086,0.010322063039849727,-0.005768504328048091,0.026389282779588834,5.2743838682359145,4.716194876887879,5.976185949226894,0.05201012548810802,-0.004687040086798365,0.12628995427775755,1.0625420469612636,1.0482869418205991,5.2743838682359145
