model,dataset,display_name,geometry_variant,split,layer,point_type,include_in_main_depth_axis,point_index,n_rows,feature_dim,effective_rank,normalized_effective_rank,effective_rank_over_max_possible,spectral_entropy,pc1_fraction,numerical_rank,max_possible_rank,is_headline
chronos2,monash_electricity_hourly,Electricity,headline,test,Emb,block_depth,True,0,1048,768,1.0006743688560034,0.0013029614177812543,0.0013029614177812543,0.0006741415715030138,0.9999377112273178,7,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L1,block_depth,True,1,1048,768,8.170402455456454,0.01063854486387559,0.01063854486387559,2.1005181678124587,0.41845972629039563,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L2,block_depth,True,2,1048,768,11.303956017689085,0.014718692731365996,0.014718692731365996,2.4251527545120495,0.3528834435173184,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L3,block_depth,True,3,1048,768,17.49293424777387,0.022777258135122228,0.022777258135122228,2.8617970421274905,0.27746181722944124,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L4,block_depth,True,4,1048,768,23.72332831650239,0.030889750412112487,0.030889750412112487,3.166458881170618,0.23101473243504367,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L5,block_depth,True,5,1048,768,27.883087505154528,0.036306103522336625,0.036306103522336625,3.3280203224134097,0.2060602957303402,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L6,block_depth,True,6,1048,768,36.9029914840435,0.04805077016151497,0.04805077016151497,3.6082926177887633,0.1853178189785822,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L7,block_depth,True,7,1048,768,33.06422650521976,0.04305237826200489,0.04305237826200489,3.4984519276946697,0.21080376304210724,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L8,block_depth,True,8,1048,768,36.343228729263934,0.047321912407895746,0.047321912407895746,3.5930079068271246,0.20132926987015243,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L9,block_depth,True,9,1048,768,26.714542505960324,0.034784560554635836,0.034784560554635836,3.2852080802756523,0.23127031023802996,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L10,block_depth,True,10,1048,768,21.960579396793126,0.028594504422907716,0.028594504422907716,3.0892490004823956,0.27391774647927375,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L11,block_depth,True,11,1048,768,16.606801577433934,0.021623439553950435,0.021623439553950435,2.8098123450249735,0.32822466926783805,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L12,block_depth,True,12,1048,768,9.647032917425541,0.01256124077789784,0.01256124077789784,2.266650398375561,0.36152377771810734,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,test,L12+LN,head_input_diagnostic,False,13,1048,768,8.986837705505948,0.01170161159571087,0.01170161159571087,2.19576102970667,0.46228278982216436,768,768.0,False
chronos2,monash_electricity_hourly,Electricity,headline,train,Emb,block_depth,True,0,5576,768,1.0006743686280868,0.001302961417484488,0.001302961417484488,0.0006741413437400113,0.9999377112495059,3,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L1,block_depth,True,1,5576,768,11.521434300614244,0.015001867578924797,0.015001867578924797,2.4442091527792615,0.2430911047285712,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L2,block_depth,True,2,5576,768,15.833227957396474,0.020616182236193326,0.020616182236193326,2.762110767028011,0.20152725137490274,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L3,block_depth,True,3,5576,768,23.649748047930895,0.030793942770743352,0.030793942770743352,3.1633524615167503,0.15157134762164004,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L4,block_depth,True,4,5576,768,31.43421228309398,0.04092996391027862,0.04092996391027862,3.447896862926937,0.17500427078939415,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L5,block_depth,True,5,5576,768,34.42882286979204,0.04482919644504172,0.04482919644504172,3.538894087680641,0.2191644842398062,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L6,block_depth,True,6,5576,768,45.67541379687394,0.05947319504801294,0.05947319504801294,3.821560161815237,0.2016504141404333,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L7,block_depth,True,7,5576,768,38.18973935963601,0.04972622312452605,0.04972622312452605,3.6425668763813523,0.2371575206599546,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L8,block_depth,True,8,5576,768,41.62198091023326,0.054195287643532895,0.054195287643532895,3.7286284149850437,0.23037423674307644,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L9,block_depth,True,9,5576,768,29.306386315720665,0.03815935718192795,0.03815935718192795,3.3778054552664187,0.282509537600058,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L10,block_depth,True,10,5576,768,22.38857254862828,0.02915178717269307,0.02915178717269307,3.1085506746090332,0.32599404756344974,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L11,block_depth,True,11,5576,768,14.939161058399108,0.01945203262812384,0.01945203262812384,2.7039860240716886,0.379392814396079,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L12,block_depth,True,12,5576,768,8.72061853144265,0.011354972046149284,0.011354972046149284,2.165690167910188,0.4207115966564648,768,768.0,True
chronos2,monash_electricity_hourly,Electricity,headline,train,L12+LN,head_input_diagnostic,False,13,5576,768,7.646060602371815,0.009955808076004968,0.009955808076004968,2.0341905612658047,0.5186032498213443,768,768.0,False
