model,dataset,family,depth_index,label,relative_depth,is_phase1_entrance,val_loss,val_mase,val_mase_ratio_vs_native,test_loss,test_mase,test_mae,test_wql,mase_ratio_vs_native,mase_ratio_ci_lo,mase_ratio_ci_hi,wql_ratio_vs_native,wql_ratio_ci_lo,wql_ratio_ci_hi,loss_ratio_vs_native,within_budget_mase,budget_fragile_mase,gap_closure_mase,gap_closure_valid,selected_hard_cut,selected_wd,selected_epoch,selected_kappa,n_adapter_params
chronos2,monash_london_smart_meters,hard,0,Emb,0.0,False,0.22941114025489065,1.5947484159204888,1.4043720166916127,0.22368113457701588,1.2395725833765514,0.14129431487373242,0.5453058930115996,1.596837066065738,1.4747269488814267,1.7359068443831678,1.6087349324388796,1.518945025410343,1.7059319747971966,1.6931090710259482,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,1,L1,0.08333333333333333,False,0.21622148090760215,1.5135933146132865,1.3329049738967633,0.21499172433187033,1.1917648391006006,0.13334461767566477,0.5238179089102455,1.5352503714835786,1.4205655776755342,1.6669773140275983,1.5453421265026996,1.4626703889829573,1.6381001983916812,1.6273363390709599,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,2,L2,0.16666666666666666,False,0.21249992610844037,1.478026588516947,1.3015840994839776,0.20994704710106357,1.1567597626136008,0.12890498651835164,0.512860013376644,1.4901562766443355,1.38153208434489,1.618327801507532,1.5130146758794112,1.433313614956348,1.6024219444725787,1.589151675907352,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,3,L3,0.25,True,0.20502044213580267,1.435606540371121,1.2642280325533055,0.20090708355525977,1.1087170569203795,0.1236081418975681,0.49452561391887534,1.4282669010370996,1.3335556854893909,1.5415274295087158,1.4589254220294194,1.3875446747461686,1.5398560184196581,1.5207255017014338,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,4,L4,0.3333333333333333,False,0.19381364275708454,1.3675198549077596,1.2042693363605665,0.1881037674247081,1.0380118325656178,0.11518491894245117,0.4683074365085578,1.3371833093795389,1.2580425343001098,1.4361306649446215,1.3815778297781827,1.3207412194256611,1.4495386242009858,1.4238133918766953,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,5,L5,0.4166666666666667,False,0.1797975269323997,1.2889196562523288,1.135052199415254,0.1718146076127318,0.9469031669630577,0.10518172078218649,0.43343643250775893,1.2198156810332756,1.1675106771025843,1.2870684767928025,1.278703089225713,1.2372575357621265,1.3244558069160126,1.3005158939039616,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,6,L6,0.5,False,0.17509853915233192,1.256799500620463,1.1067664539704876,0.1662193590789351,0.9049584582606737,0.10069982365474336,0.4204859524389716,1.1657818418861972,1.1271116243695636,1.2143532451978762,1.2404972125874636,1.207648946909839,1.2761498658683292,1.258163792708078,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,7,L7,0.5833333333333334,False,0.17351559808349792,1.2363616262086392,1.0887683931992178,0.16390638737335006,0.8831039378087477,0.0983577643414136,0.4145825502574332,1.137628501947308,1.1072269720542411,1.1762991849490465,1.2230812824987074,1.1976783228088876,1.2513473145113232,1.2406562215704502,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,8,L8,0.6666666666666666,False,0.17513486162851785,1.2391504386531047,1.09122428537488,0.16584435570274145,0.8798607628230137,0.09807610242278468,0.41923991831617063,1.1334505924820548,1.1038284455172729,1.1694828164835431,1.2368212233013582,1.2104498401660908,1.2663813507183488,1.2553252805595256,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,9,L9,0.75,False,0.17713688498803679,1.2433764766346906,1.0949458313087503,0.1679929025357461,0.886810458395236,0.09800775525280704,0.42212589830680525,1.1424033005658107,1.1088796637582814,1.1886982008914018,1.2453353011515214,1.2202731571896601,1.2728768551667131,1.2715882709067594,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,10,L10,0.8333333333333334,False,0.1734914793384098,1.2159998778908627,1.0708373708116536,0.16449039830392553,0.8614775894639465,0.09562881362954807,0.4132313223572156,1.109769096936462,1.085858423193193,1.1400582405371407,1.2190949556450568,1.1950984608130353,1.24661349575702,1.2450767740949422,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,11,L11,0.9166666666666666,False,0.19243255106888654,1.2373239871465467,1.0896158703044854,0.18295967214890108,0.8891985341012107,0.09904979715299911,0.4585475488884957,1.1454796575738724,1.1105190651706376,1.1879969684953444,1.3527846838535014,1.2942554875263075,1.4169305147915523,1.3848762039454896,False,False,,,,,,,0
chronos2,monash_london_smart_meters,hard,12,L12,1.0,False,0.14116632911636146,1.1355598067792325,1.0,0.13211265499952413,0.7762674162058316,0.08600785645159824,0.3389656568126504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,,,,,,0
chronos2,monash_london_smart_meters,noa,0,Emb,0.0,False,0.21063591673515225,1.4584613582533634,1.2843545091561233,0.2045345906992905,1.0992093224158517,0.12405200315833304,0.5064303452000097,1.4160188866208836,1.3215263930052346,1.5262548878146074,1.4940461814393153,1.4178113108804506,1.5786754815427215,1.5481831827543489,False,False,0.30296070690914256,True,False,100.0,775,,590592
chronos2,monash_london_smart_meters,noa,1,L1,0.08333333333333333,False,0.183700735232871,1.340721541572427,1.180670127252118,0.1783692464516818,0.9902328215132266,0.11038299005474585,0.44484412570079307,1.2756336293917827,1.209178121014931,1.3550904193326159,1.3123575110344077,1.2474559729733614,1.3839324832859257,1.3501299058165495,False,False,0.48503794845056136,True,False,0.1,1500,,590592
chronos2,monash_london_smart_meters,noa,2,L2,0.16666666666666666,False,0.16073674257873125,1.2289255211969443,1.0822199886437716,0.14789972216857752,0.8636312861572983,0.09569505972943712,0.38271317859862225,1.1125435231823535,1.077008701939425,1.160134932742755,1.1290618117402718,1.0992053050871085,1.159705888757561,1.1194970093448675,False,False,0.7703925695844618,True,False,0.0,1400,,590592
chronos2,monash_london_smart_meters,noa,3,L3,0.25,True,0.1522279298075169,1.186083903198958,1.044492677636263,0.1439107983508183,0.848912138742138,0.09267019949103794,0.3685680584521162,1.0935820839825696,1.0540485277244656,1.15589592426797,1.0873315660289071,1.0661965306829169,1.1097300201163018,1.089303657937513,False,False,0.7814865361858474,True,False,1.0,1300,,590592
chronos2,monash_london_smart_meters,noa,4,L4,0.3333333333333333,False,0.1504210362793835,1.1785131284015244,1.0378256797800194,0.14121785562286396,0.8234107672701422,0.09091951002430827,0.36294931910899125,1.0607308127072157,1.0364467600089926,1.0938504103396163,1.0707554344055477,1.0542582452084182,1.0886755072432424,1.0689199730591488,False,True,0.8198878443331961,True,False,0.1,1025,,590592
chronos2,monash_london_smart_meters,noa,5,L5,0.4166666666666667,False,0.14964077768150633,1.1732423483525214,1.0331841100295431,0.13983499932721372,0.8159124897271868,0.09010345407268266,0.3581229642401491,1.0510714126262426,1.0309670196155925,1.0770957441507953,1.0565169569319737,1.040892123398047,1.0735342240861658,1.0584527222446434,False,True,0.767662559894845,True,False,1.0,400,,590592
chronos2,monash_london_smart_meters,noa,6,L6,0.5,False,0.14843368773412613,1.168484297689748,1.028994061531553,0.1396804939358289,0.8122175508503754,0.09044652550252714,0.3608303580372646,1.0463115337498738,1.030316214883217,1.0674273950307296,1.0645041784769926,1.0500689371466037,1.0793096622677687,1.0572832249592745,True,True,0.720647730638287,True,False,1.0,950,,590592
chronos2,monash_london_smart_meters,noa,7,L7,0.5833333333333334,False,0.14695404472099688,1.1624930590000386,1.023718039384642,0.1388933469633792,0.8102412277938648,0.08999501503974192,0.3578168984671112,1.0437656030367566,1.0280919059339924,1.0635298374982727,1.0556140165694723,1.0422314331965912,1.0695224709197433,1.0513250752842678,True,True,0.6820018933758901,True,False,0.0,350,,590592
chronos2,monash_london_smart_meters,noa,8,L8,0.6666666666666666,False,0.146616063549944,1.161078762737636,1.0224725776714327,0.13829667721199626,0.8050138081713339,0.08951652724714813,0.3562057558714251,1.037031558152996,1.0238555995745449,1.0542396737047932,1.0508609020184705,1.0381612811560237,1.0644464747599558,1.0468087043780507,True,True,0.722507352989266,True,False,1.0,375,,590592
chronos2,monash_london_smart_meters,noa,9,L9,0.75,False,0.1450888394086643,1.1541460197587448,1.016367445262287,0.13623591350348851,0.7963398248042777,0.08822390675930883,0.35025040444397093,1.0258575951784168,1.0150373295482915,1.0410724411422105,1.0332917137902196,1.0242060722139736,1.0422115447807003,1.0312101706227859,True,False,0.8184199728821104,True,False,1.0,675,,590592
chronos2,monash_london_smart_meters,noa,10,L10,0.8333333333333334,False,0.14399628294276373,1.1476994104386677,1.0106904132983243,0.1349149939056685,0.7876008122173741,0.08735796666275536,0.3474505102375576,1.0145998605312287,1.007600653720957,1.022805002223019,1.0250316020351196,1.0173045900015092,1.033199430137587,1.0212117371053853,True,False,0.8669948014632963,True,False,0.0,825,,590592
chronos2,monash_london_smart_meters,noa,11,L11,0.9166666666666666,False,0.14241119721577367,1.1393460148683174,1.0033342216468755,0.13320258726856407,0.7791550909709238,0.08628336469880794,0.34144654629254884,1.0037199484414872,0.9983871637673722,1.009258830891635,1.0073189995211511,1.0035531394526347,1.0111861732064287,1.008250021688262,True,False,0.9744297690582732,True,False,1.0,1450,,590592
chronos2,monash_london_smart_meters,noa,12,L12,1.0,False,0.14116632911636146,1.1355598067792325,1.0,0.13211265499952413,0.7762674162058316,0.08600785645159824,0.3389656568126504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,False,,,,,0
chronos2,monash_london_smart_meters,fl,0,Emb,0.0,False,0.20261176428153316,1.444790988012183,1.272316067711147,0.1976218017116758,1.0885895024934233,0.1216373310412175,0.4888417786020595,1.4023382661275812,1.3081194363978623,1.5151015196462547,1.4421572474294855,1.3719608649631738,1.5199992599680439,1.4958582257875874,False,False,0.32588257498862183,True,False,100.0,850,,590592
chronos2,monash_london_smart_meters,fl,1,L1,0.08333333333333333,False,0.1842391331296215,1.3511091579738663,1.189817700404519,0.17857473664952597,0.9991534101062177,0.11125254568673675,0.44500424802895955,1.2871252731304732,1.2162444706588114,1.373529800402869,1.3128298961417135,1.2450901104980623,1.3849661622078921,1.3516853222741547,False,False,0.4635682879871066,True,False,1.0,1050,,590592
chronos2,monash_london_smart_meters,fl,2,L2,0.16666666666666666,False,0.16286538373892204,1.2482527994983965,1.099240033018422,0.14916239041863508,0.8647613902952241,0.0964262271077084,0.3850526241624063,1.1139993412604192,1.0769342216829827,1.1597028125942936,1.1359635302971967,1.1042765816298197,1.1715104459142742,1.1290545210765188,False,False,0.7674224595452057,True,False,1.0,125,,590592
chronos2,monash_london_smart_meters,fl,3,L3,0.25,True,0.1535462521599563,1.2001303000427666,1.056862256728401,0.1467017083507003,0.8583218075950361,0.09486494253257584,0.37871193822895055,1.1057037686706759,1.070358284321717,1.1530783143679875,1.1172575469445516,1.089738327309633,1.144834566228488,1.110428886250365,False,False,0.7531824934060944,True,False,1.0,125,,590592
chronos2,monash_london_smart_meters,fl,4,L4,0.3333333333333333,False,0.15197761983518268,1.1953261420726344,1.052631605078482,0.14440106850771503,0.8473967191223606,0.09374074716001886,0.3732843405546392,1.0916298963882682,1.0600819266709176,1.1333419155534659,1.101245312179095,1.07613439340334,1.1264146669641322,1.0930146586504916,False,False,0.7282490151814481,True,False,0.0,100,,590592
chronos2,monash_london_smart_meters,fl,5,L5,0.4166666666666667,False,0.15061274346831532,1.1874629452594567,1.0457070936910282,0.14182233036929415,0.8274198468229219,0.0918498821885985,0.36610274200638115,1.065895372585788,1.0425298144132409,1.095709992591855,1.0800585093159738,1.0590874526630036,1.1022512887711877,1.0734954222955022,False,True,0.700224423134704,True,False,30.0,50,,590592
chronos2,monash_london_smart_meters,fl,6,L6,0.5,False,0.15082802347668256,1.1875415723657408,1.045776334523448,0.1415537033969437,0.8246296568366663,0.09181227763696449,0.3660246256907461,1.0623010055828637,1.0405568546607242,1.089323838639063,1.079828054359653,1.060323979290919,1.1004768688806512,1.0714621048033104,False,True,0.6241988575224605,True,False,30.0,50,,590592
chronos2,monash_london_smart_meters,fl,7,L7,0.5833333333333334,False,0.14939995064179748,1.1790416873130476,1.0382911408753908,0.14031404881020085,0.8168650737310607,0.09099926643568038,0.3622231994077201,1.0522985464515031,1.0337140603291015,1.0759025004656584,1.0686132713672651,1.0517548638207648,1.0862508327485512,1.0620787903377331,False,True,0.6200020656220905,True,False,100.0,50,,590592
chronos2,monash_london_smart_meters,fl,8,L8,0.6666666666666666,False,0.14884207834923313,1.1747929884863926,1.0345496392818239,0.13978562241007808,0.8116074044795869,0.09003365946078279,0.35872577856857013,1.0455255335158686,1.0289070102747462,1.0663341260477375,1.05829535045446,1.0421040320322668,1.0759410309476245,1.0580789736651768,True,True,0.6588585133333866,True,False,30.0,50,,590592
chronos2,monash_london_smart_meters,fl,9,L9,0.75,False,0.14686627407337874,1.1665188513240927,1.0272632444016039,0.13774056668670578,0.8022932913891475,0.08870641588910666,0.35361829325512,1.0335269452768259,1.0164782646505308,1.0561043207398164,1.0432274956119472,1.0314775410245847,1.056069715175163,1.042599338323811,True,True,0.7645634255413093,True,False,100.0,50,,590592
chronos2,monash_london_smart_meters,fl,10,L10,0.8333333333333334,False,0.1452958322563813,1.1563083458806018,1.018271639219266,0.1364503670626014,0.7927273071686902,0.08785839608492745,0.3505737691182287,1.0212038926524956,1.0096070162858926,1.0342907475856746,1.034245688530016,1.0238913211439875,1.045408231755747,1.0328334334291662,True,False,0.8068318566493342,True,False,100.0,50,,590592
