model,dataset,display_name,role,domain,freq,seasonal_m,provenance_status,provenance_evidence_scope,layer,point_index,point_type,relative_depth,relative_position,kind,train_loss,val_loss,test_loss,test_loss_ci_lo,test_loss_ci_hi,test_mase,test_mae,test_wql,weight_decay,is_tunnel_entrance,is_reference_point,effective_rank_train_headline,normalized_effective_rank_train_headline,native_loss,native_mase
chronos2,coastal_ts,Coastal T-S,primary,nature / oceanography,1H,24,not_listed,exact_dataset,L12,12,block_depth,1.0,1.0,block,0.17035022496086796,0.20716067993392548,0.20070386786634722,0.17425783765502273,0.22729302272588633,1.2564807859379343,0.3175645839986467,0.07859944385842098,1.0,False,True,5.7625832397655845,0.0075033635934447715,0.19243897823616862,1.1274563050077802
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,Emb,0,block_depth,0.0,0.0,embedding,0.23123270903889043,0.1976747909971213,0.2005699989149126,0.18885673441960987,0.21358593209294108,2.0234053859740073,0.7003406552473084,6.316710530567212,0.0001,False,False,1.0006743686280868,0.001302961417484488,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L1,1,block_depth,0.08333333333333333,0.08333333333333333,block,0.16659302294649814,0.12625445422353382,0.13970608172654095,0.12937100457743148,0.15033701283641496,1.3561232617311212,0.42352144969559025,4.060535696384094,3.0,True,False,12.706100820023867,0.016544402109406078,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L2,2,block_depth,0.16666666666666666,0.16666666666666666,block,0.1607931059741093,0.12267160904988395,0.13779926937768014,0.12699401394863966,0.1488310229480477,1.330112100599621,0.4180663303162264,3.9196459914280113,3.0,False,False,15.839863332299204,0.02062482204726459,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L3,3,block_depth,0.25,0.25,block,0.15454754655061015,0.11882553173828933,0.1328971419525517,0.12217356167486369,0.14380258530546713,1.2159591548305857,0.38279490443260633,3.7897512618137865,3.0,False,False,23.005360831248197,0.029954896915687756,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L4,4,block_depth,0.3333333333333333,0.3333333333333333,block,0.15034223382910405,0.11728436424065444,0.13282700197108216,0.12188637366644658,0.1438326893415102,1.2120436937451817,0.38507099173080944,3.772782021426039,3.0,False,False,41.75954414647407,0.054374406440721446,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L5,5,block_depth,0.4166666666666667,0.4166666666666667,block,0.14678113123768116,0.11501233262341407,0.12948696116922098,0.1188790885058079,0.14030583896568982,1.1792609021291052,0.373435585759672,3.64588774064125,3.0,False,False,66.64915705545002,0.08678275658261721,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L6,6,block_depth,0.5,0.5,block,0.14481708326562703,0.11637166342408643,0.13170768460521928,0.12092838447519952,0.14259041778895856,1.1909244774279808,0.3794501432562263,3.6732651053747514,3.0,False,False,102.82560285811228,0.13388750372150035,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L7,7,block_depth,0.5833333333333334,0.5833333333333334,block,0.14365962812866764,0.11879116685082347,0.132563424280892,0.12207611667855227,0.14324828795549369,1.1897007522096097,0.3721584704617185,3.6626363489279883,3.0,False,False,114.93104377004055,0.14964979657557362,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L8,8,block_depth,0.6666666666666666,0.6666666666666666,block,0.14226330708648202,0.1188774451581856,0.13374187089608044,0.12312681451374087,0.14450751110295748,1.2127938087410604,0.3761826431383598,3.6725576670140194,3.0,False,False,124.67107731582504,0.1623321319216472,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L9,9,block_depth,0.75,0.75,block,0.14219210531637394,0.11868619959338406,0.1319376549362547,0.12169035585626098,0.14229995916968496,1.1902209757607463,0.36600125646455745,3.603484658847148,3.0,False,False,113.85837008855361,0.14825308605280418,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L10,10,block_depth,0.8333333333333334,0.8333333333333334,block,0.14987879734448928,0.12474773616903582,0.1400119315748666,0.13057345818691377,0.14972554464103643,1.4287141569574926,0.39057316461922953,3.882917094880382,3.0,False,False,17.37956062058585,0.022629636224721156,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L11,11,block_depth,0.9166666666666666,0.9166666666666666,block,0.15620855551742155,0.12409394550121437,0.1401425190269947,0.13073126147448552,0.14982874409537655,1.513313884023072,0.40903732320678443,4.0082762983075675,3.0,False,False,6.492136367216815,0.008453302561480228,0.1062024807498105,0.9436372748392822
chronos2,boom_hourly,BOOM,primary,cloud observability,1H,24,not_listed,benchmark_exclusion,L12,12,block_depth,1.0,1.0,block,0.16129731962663071,0.12394166603095114,0.14050878081365495,0.1312677402956948,0.15016621312910514,1.4673725735479772,0.4676318503234731,4.062664741009701,3.0,False,True,2.687473888448539,0.0034993149589173686,0.1062024807498105,0.9436372748392822
chronos2,LOOP_SEATTLE_5T,Loop Seattle,primary,road speed,5min,288,explicitly_held_out,benchmark_exclusion,Emb,0,block_depth,0.0,0.0,embedding,0.26040466119624794,0.23612715357928785,0.19842918780241303,0.19182484362501906,0.20520548505623262,1.138969776419232,5.091116374315783,0.6539539667099636,0.001,False,False,1.0006743686280868,0.001302961417484488,0.18841547164923816,1.2865068302940506
chronos2,LOOP_SEATTLE_5T,Loop Seattle,primary,road speed,5min,288,explicitly_held_out,benchmark_exclusion,L1,1,block_depth,0.08333333333333333,0.08333333333333333,block,0.18918379062955057,0.22510990827479435,0.18012105107648682,0.17146010759165725,0.18890498458116337,1.0936787919457422,4.978119903204413,0.639659925448745,1e-05,False,False,8.803629662665209,0.011463059456595323,0.18841547164923816,1.2865068302940506
chronos2,LOOP_SEATTLE_5T,Loop Seattle,primary,road speed,5min,288,explicitly_held_out,benchmark_exclusion,L2,2,block_depth,0.16666666666666666,0.16666666666666666,block,0.174561016071839,0.21499466446747306,0.165856784593513,0.15703469383892893,0.17478947808311981,0.9907854357792932,4.493653628872942,0.5660759909749535,0.001,False,False,11.164541551814322,0.014537163478924899,0.18841547164923816,1.2865068302940506
chronos2,LOOP_SEATTLE_5T,Loop Seattle,primary,road speed,5min,288,explicitly_held_out,benchmark_exclusion,L3,3,block_depth,0.25,0.25,block,0.16922897023484218,0.2061212172319416,0.16523146276710599,0.15714247212140955,0.17342987847549995,1.0628773921288288,4.723568782828075,0.5773736184203038,3.0,False,False,17.615160354570666,0.022936406711680554,0.18841547164923816,1.2865068302940506
