model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,train_loss,val_loss,test_loss,val_ratio_to_final,test_ratio_to_final,val_suffix_excursion,test_suffix_excursion,weight_decay,wd_at_grid_max,wd_at_grid_min,n_probe_params,is_tunnel_entrance_0.01,is_tunnel_entrance_0.02,is_tunnel_entrance_0.05,is_tunnel_entrance_0.1,is_first_crossing_0.01,is_first_crossing_0.02,is_first_crossing_0.05,is_first_crossing_0.1,test_loss_point,test_loss_ci_lo,test_loss_ci_hi,test_loss_delta_vs_last,test_loss_delta_ci_lo,test_loss_delta_ci_hi,test_mase_point,test_mase_ci_lo,test_mase_ci_hi,test_mase_delta_vs_last,test_mase_delta_ci_lo,test_mase_delta_ci_hi,test_mae_point,test_mae_ci_lo,test_mae_ci_hi,test_mae_delta_vs_last,test_mae_delta_ci_lo,test_mae_delta_ci_hi,test_wql_point,test_wql_ci_lo,test_wql_ci_hi,test_wql_delta_vs_last,test_wql_delta_ci_lo,test_wql_delta_ci_hi,test_mase,test_mae,test_wql
chronos2,sg_carpark,SG Carpark,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,0.2615414204308429,0.2705754882282456,0.268995183883077,2.7369640102268495,2.6603570649640935,1.7369640102268495,1.6603570649640935,0.001,False,False,110736,False,False,False,False,False,False,False,False,0.268995183883077,0.2635287136628719,0.27484014776277504,-0.16788274772717793,-0.1745164048876403,-0.16041321589237892,2.3225680970626046,2.220932319359368,2.425451886523215,-1.4998407423933835,-1.5844539082776523,-1.4111332067205322,35.13916076904117,32.44977169037878,37.9991053989865,-22.66650569895586,-24.819121365310032,-20.55936154106639,0.921965451861571,0.8441612124336546,1.008248920581352,-0.531263384318463,-0.5892459448485579,-0.47917482688702606,2.3225680970626046,35.13916076904117,0.921965451861571
chronos2,sg_carpark,SG Carpark,1,L1,block,block_depth,True,1,0.08333333333333333,0.08333333333333333,False,False,False,0.1917578836788064,0.22244069521120713,0.20248191277522826,2.2500640438255313,2.0025421251153888,1.2500640438255313,1.0025421251153888,1e-05,False,True,110736,False,False,False,False,False,False,False,False,0.20248191277522826,0.19642770709838234,0.2094020249827181,-0.10136947661932916,-0.1062921994902446,-0.09626444988057943,1.7933334585034182,1.6949718826976354,1.899617836857317,-0.970606103834197,-1.0287125144589608,-0.9128623217602653,27.01345716263357,24.79437360529724,29.395868161970423,-14.540802092548262,-15.928556274397618,-13.169938493878913,0.7191196275978087,0.6543549841172259,0.7919206561036666,-0.3284175600547007,-0.3625804074922752,-0.29892299292636304,1.7933334585034182,27.01345716263357,0.7191196275978087
chronos2,sg_carpark,SG Carpark,2,L2,block,block_depth,True,2,0.16666666666666666,0.16666666666666666,False,False,False,0.1337549822028176,0.14608222180924846,0.14248614663542328,1.477671855066992,1.4091851808983473,0.47767185506699206,0.4091851808983473,1.0,False,False,110736,False,False,False,False,False,False,False,False,0.14248614663542328,0.1354970002389055,0.15002862902537073,-0.04137371047952418,-0.04542627286450084,-0.03718227112960429,1.2392634606821287,1.155879737409719,1.334168996810852,-0.41653610601290747,-0.45510471503727346,-0.3757319133425848,18.767252601117967,17.03768323856756,20.67424942350324,-6.294597531032657,-7.126094676801533,-5.435850720622116,0.5225834194358927,0.4702908822310843,0.5827824850946818,-0.13188135189278472,-0.15255023515734462,-0.11049009327168394,1.2392634606821287,18.767252601117967,0.5225834194358927
chronos2,sg_carpark,SG Carpark,3,L3,block,block_depth,True,3,0.25,0.25,False,False,False,0.10753678427300974,0.12413108817138578,0.10497257729076732,1.255628597771528,1.0381767197154315,0.2708704029192093,0.03817671971543146,3.0,False,False,110736,False,False,False,False,False,False,False,False,0.10497257729076732,0.09758681524886965,0.1129439106721452,-0.003860141134868225,-0.0070658953676242245,-0.0004944807676188045,0.8513998605096195,0.7700021687193545,0.9458984852176205,-0.028672505840398266,-0.060768348255721444,0.006029132090358552,13.101308649890155,11.473904718155504,14.945151625332066,-0.6286535798048458,-1.3823292680030268,0.11405629888872558,0.392286189458106,0.34154808394508274,0.45077329597177207,-0.0015841219149980157,-0.020624789324681436,0.01855174403742397,0.8513998605096195,13.101308649890155,0.392286189458106
chronos2,sg_carpark,SG Carpark,4,L4,block,block_depth,True,4,0.3333333333333333,0.3333333333333333,False,False,False,0.10454201931334295,0.1256378887189647,0.09955512151374656,1.2708704029192093,0.9845981888938823,0.2708704029192093,0.0,10.0,False,False,110736,False,False,False,False,False,False,False,False,0.09955512151374656,0.0920435733101357,0.1077631271191699,0.0015573146421525436,-0.0014847679608264801,0.004598205943070974,0.8355855987903978,0.7567603687774626,0.9267398949566283,-0.012858244121176643,-0.046156256467729515,0.02436345776393319,12.866418689442893,11.276730372476502,14.639687391577834,-0.39376361935758375,-1.1439912714196248,0.3841548240866695,0.3743386847643473,0.3245557707203689,0.433318127699625,0.016363382778760704,-0.0029833170089111002,0.03705812516086933,0.8355855987903978,12.866418689442893,0.3743386847643473
chronos2,sg_carpark,SG Carpark,5,L5,block,block_depth,True,5,0.4166666666666667,0.4166666666666667,False,False,False,0.09721657394069425,0.12028264551092002,0.09625468366269001,1.2167002782622929,0.9519569236199668,0.21670027826229288,0.0,3.0,False,False,110736,False,False,False,False,False,False,False,False,0.09625468366269001,0.0886384561342203,0.10459135294349936,0.0048577524932090915,0.0022557916393303695,0.0074884355715397035,0.7892603793022992,0.7117261539933661,0.8800455388949837,0.033466975366922,0.00416354022255184,0.06696328374667566,12.152268044297557,10.552702558331013,13.97889957156515,0.3203870257877526,-0.3698886993033322,1.006255673714783,0.3658428149747162,0.31558118990417605,0.4245702839887458,0.024859252568391776,0.006670654858993819,0.04396050700992502,0.7892603793022992,12.152268044297557,0.3658428149747162
chronos2,sg_carpark,SG Carpark,6,L6,block,block_depth,True,6,0.5,0.5,False,False,False,0.09169416890146914,0.11853008545766779,0.09599556221421492,1.1989725312925956,0.9493942176035123,0.19897253129259562,0.0,1.0,False,False,110736,False,False,False,False,False,False,False,False,0.09599556221421492,0.08796313572701298,0.1045117686492112,0.005116873941684183,0.00225593812058622,0.007952442312202716,0.7969255625493662,0.7160047371524416,0.8918501174130142,0.025801792119855005,-0.002383065332983927,0.0562992203934812,12.320856414774811,10.69704416254193,14.191116574056188,0.15179865531049863,-0.5151627658740481,0.808561563670046,0.36334448994977697,0.3118629118149271,0.4232892538796478,0.027357577593331017,0.009027999065342839,0.04602619059379674,0.7969255625493662,12.320856414774811,0.36334448994977697
chronos2,sg_carpark,SG Carpark,7,L7,block,block_depth,True,7,0.5833333333333334,0.5833333333333334,False,False,False,0.09405060642942722,0.11185574309511037,0.09553380664122307,1.1314592655571478,0.9448274640908199,0.13145926555714782,0.0,3.0,False,False,110736,False,False,False,False,False,False,False,False,0.09553380664122307,0.08792005163291206,0.10382807806086868,0.005578629514676026,0.002871603636586737,0.008380031109245565,0.7944762303300408,0.7163706761612724,0.8862429045535644,0.028251124339180422,0.0005872902908613842,0.06142608888111729,12.127089209058552,10.573698606041336,13.93447795996086,0.345565861026758,-0.2697988087038899,1.0016312913872996,0.3594168888018583,0.31107673262066665,0.41700455773723133,0.0312851787412497,0.013821141491559899,0.0510319017998846,0.7944762303300408,12.127089209058552,0.3594168888018583
chronos2,sg_carpark,SG Carpark,8,L8,block,block_depth,True,8,0.6666666666666666,0.6666666666666666,False,False,False,0.09224799278605104,0.11023620846497137,0.0961412379234019,1.1150771164384985,0.9508349474951586,0.1150771164384985,0.0,3.0,False,False,110736,False,False,False,False,False,False,False,False,0.0961412379234019,0.08855028343386948,0.10445310242768735,0.004971198232497198,0.002463851565242575,0.00757264537463164,0.7771786873588952,0.6998568930510878,0.8663032851001697,0.04554866731032603,0.015528824837836441,0.08074291161280286,11.911299219352038,10.410196542092143,13.643718914957285,0.5613558507332712,-0.048036470550994845,1.252651204165443,0.3612773988410346,0.3129581825276676,0.41890591731394683,0.029424668702073387,0.013348692363034561,0.048232791319506585,0.7771786873588952,11.911299219352038,0.3612773988410346
chronos2,sg_carpark,SG Carpark,9,L9,block,block_depth,True,9,0.75,0.75,False,False,False,0.0953526557363046,0.10701169216700193,0.0983159946814432,1.0824600264141147,0.9723432489536278,0.08246002641411465,0.0,3.0,False,False,110736,False,False,False,True,False,False,False,True,0.0983159946814432,0.09100526254966139,0.10644095392455741,0.002796441474455902,0.0007780119292648602,0.0049570634676995825,0.8067674425238326,0.7314089292807958,0.8955903783311576,0.01595991214538861,-0.008472509259411076,0.04674396570199157,12.302765489386102,10.78459536726995,14.051581326537095,0.16988958069920734,-0.3346020742831299,0.7708049670981707,0.3698341703335432,0.32122331463200504,0.4281541583250718,0.02086789720956478,0.00713121564520026,0.037993339080060244,0.8067674425238326,12.302765489386102,0.3698341703335432
