model,dataset,display_name,geometry_variant,split,layer,point_type,include_in_main_depth_axis,point_index,n_rows,feature_dim,effective_rank,normalized_effective_rank,effective_rank_over_max_possible,spectral_entropy,pc1_fraction,numerical_rank,max_possible_rank,is_headline
timesfm3,electricity_15min,Electricity 15min,headline,train,L5,block_depth,True,5,1394,1280,52.27122934352538,0.040836897924629204,0.040836897924629204,3.956446111551482,0.20361250704749256,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L6,block_depth,True,6,1394,1280,60.89344189818806,0.04757300148295942,0.04757300148295942,4.109125482516402,0.17107702443828868,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L7,block_depth,True,7,1394,1280,60.45334324562848,0.04722917441064725,0.04722917441064725,4.101871881497215,0.17605737942163627,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L8,block_depth,True,8,1394,1280,64.25246613766888,0.05019723917005381,0.05019723917005381,4.162820106504366,0.15581288339279675,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L9,block_depth,True,9,1394,1280,68.61145681307087,0.05360270063521162,0.05360270063521162,4.228459529724293,0.14037607326346166,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L10,block_depth,True,10,1394,1280,66.35767949800744,0.051841937107818314,0.051841937107818314,4.195059496326379,0.1302441976948577,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L11,block_depth,True,11,1394,1280,65.67263950954754,0.05130674961683401,0.05130674961683401,4.184682392931728,0.13739605993658757,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L12,block_depth,True,12,1394,1280,63.35294017100098,0.04949448450859452,0.04949448450859452,4.14872131722925,0.1436181471106771,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L13,block_depth,True,13,1394,1280,67.48296892940508,0.05272106947609771,0.05272106947609771,4.211875253885455,0.13470091985864277,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L14,block_depth,True,14,1394,1280,70.47994827351096,0.05506245958868043,0.05506245958868043,4.255328247710387,0.1511472563504557,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L15,block_depth,True,15,1394,1280,77.81818089353122,0.06079545382307126,0.06079545382307126,4.354375091461179,0.11371890030602602,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L16,block_depth,True,16,1394,1280,87.73537544130411,0.06854326206351884,0.06854326206351884,4.474325186818821,0.11471021636127192,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L17,block_depth,True,17,1394,1280,90.72549805372181,0.07087929535447016,0.07087929535447016,4.507838442791663,0.1277338817702888,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L18,block_depth,True,18,1394,1280,81.74907364863357,0.06386646378799497,0.06386646378799497,4.403654478197975,0.1512562329672985,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L19,block_depth,True,19,1394,1280,36.83415097345452,0.028776680448011342,0.028776680448011342,3.6064254304176484,0.2920177200894999,1280,1280.0,True
timesfm3,electricity_15min,Electricity 15min,headline,train,L20,block_depth,True,20,1394,1280,10.285180088705467,0.008035296944301145,0.008035296944301145,2.3307040327917288,0.5256969669458504,1280,1280.0,True
