model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,train_loss,val_loss,test_loss,weight_decay,wd_at_grid_max,wd_at_grid_min,n_probe_params,test_loss_point,test_loss_ci_lo,test_loss_ci_hi,test_loss_delta_vs_last,test_loss_delta_ci_lo,test_loss_delta_ci_hi,test_mase_point,test_mase_ci_lo,test_mase_ci_hi,test_mase_delta_vs_last,test_mase_delta_ci_lo,test_mase_delta_ci_hi,test_mae_point,test_mae_ci_lo,test_mae_ci_hi,test_mae_delta_vs_last,test_mae_delta_ci_lo,test_mae_delta_ci_hi,test_wql_point,test_wql_ci_lo,test_wql_ci_hi,test_wql_delta_vs_last,test_wql_delta_ci_lo,test_wql_delta_ci_hi,test_mase,test_mae,test_wql
tirex,coastal_ts,Coastal T-S,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,0.34632670879364014,0.37092176359146833,0.36800976532200974,30.0,True,False,147744,0.36800976532200974,0.3183194513277461,0.424305012403056,-0.07481235327819985,-0.11349549982308721,-0.040851279410223165,1.8091027390761223,1.4016216701513515,2.270906205921401,-0.5365940493870414,-0.854271305591359,-0.270283574717699,0.4330741064235164,0.33853629660437307,0.5430337903779823,-0.11291181586575738,-0.1644451623193096,-0.07197779179955634,0.10853621693067259,0.08313541431592227,0.1392255136573623,-0.028540337434122626,-0.04201522485964211,-0.017920837792171976,1.8091027390761223,0.4330741064235164,0.10853621693067259
tirex,coastal_ts,Coastal T-S,1,L1,block,block_depth,True,1,0.08333333333333333,0.08333333333333333,True,False,False,0.26638761162757874,0.29548045170182985,0.29123965891388554,30.0,True,False,147744,0.29123965891388554,0.24770655674510636,0.33947617798694407,0.0019577531299243556,-0.019841800645614683,0.02394812071967563,1.2554643935356748,1.0628893074620895,1.4772924211948646,0.01704429615340608,-0.10428801136864846,0.15094299930530194,0.3417480676231595,0.25141496960731197,0.4450550247286534,-0.02158577706540049,-0.04852368241017537,0.004626631057303436,0.08606295756434391,0.06320748024137782,0.11406097503336268,-0.0060670780677939545,-0.012775163472595812,0.00024781349603872664,1.2554643935356748,0.3417480676231595,0.08606295756434391
tirex,coastal_ts,Coastal T-S,2,L2,block,block_depth,True,2,0.16666666666666666,0.16666666666666666,False,False,False,0.2599189579486847,0.29385156005931395,0.27908593028162915,30.0,True,False,147744,0.27908593028162915,0.23765126028641437,0.324246256328964,0.014111481762180744,-0.006433886553471277,0.03789614805718885,1.1844125988862244,1.0184342663811186,1.377063583729145,0.08809609080285652,-0.046994338259674126,0.267131036824712,0.3250851264136405,0.23811015910552347,0.42929719746740747,-0.004922835855881491,-0.029712705534847957,0.022596657477810794,0.08156468940116098,0.059455368288799125,0.10863724867678899,-0.0015688099046110154,-0.007688998900075913,0.0046365877963349305,1.1844125988862244,0.3250851264136405,0.08156468940116098
tirex,coastal_ts,Coastal T-S,3,L3,block,block_depth,True,3,0.25,0.25,False,False,False,0.2599056363105774,0.29936986478666466,0.2822294000846644,30.0,True,False,147744,0.2822294000846644,0.24215503812689956,0.32577118741270766,0.010968011959145485,-0.007680206889441839,0.03201538753152512,1.2074565793048946,1.0280356164203333,1.4193090042976388,0.06505211038418635,-0.058999357986460735,0.21262184832372324,0.32556605125992516,0.23828767790146563,0.43238202866500713,-0.005403760702166138,-0.028920836709880597,0.018064687738432485,0.08150831331722308,0.05936477244438652,0.10878049804593692,-0.0015124338206731203,-0.007489528995340637,0.0038040178531604735,1.2074565793048946,0.32556605125992516,0.08150831331722308
tirex,coastal_ts,Coastal T-S,4,L4,block,block_depth,True,4,0.3333333333333333,0.3333333333333333,False,False,False,0.2581300735473633,0.2941192255044977,0.2809242303483188,30.0,True,False,147744,0.2809242303483188,0.24067228644465405,0.32438345990764594,0.012273181695491076,-0.006924275165268539,0.03522465803738061,1.20764784917257,1.0248323181973331,1.4302198765201748,0.06486084051651098,-0.058523547939695955,0.21783943877325457,0.32954303696085013,0.2413885837007036,0.4356435833836488,-0.009380746403091111,-0.03646223304117611,0.015733168485614235,0.08221583070953442,0.0600692113626291,0.10970467957476415,-0.002219951212984461,-0.009135181190260865,0.003680658505367327,1.20764784917257,0.32954303696085013,0.08221583070953442
tirex,coastal_ts,Coastal T-S,5,L5,block,block_depth,True,5,0.4166666666666667,0.4166666666666667,False,False,False,0.25890427827835083,0.2943298957931499,0.2801346580963582,30.0,True,False,147744,0.2801346580963582,0.24255126807062574,0.32000685201492163,0.01306275394745171,-0.005952725425595427,0.03320264356637684,1.214491896684653,1.0327425972497517,1.4288619686842994,0.05801679300442797,-0.06410756417300321,0.19418311579849545,0.3249957548329417,0.2429441953663483,0.42119697057749955,-0.004833464275182664,-0.030308660578772222,0.01787122153440556,0.08109771818419444,0.0603904324093622,0.10596322329073174,-0.001101838687644477,-0.006851012864815405,0.0041458153835011126,1.214491896684653,0.3249957548329417,0.08109771818419444
tirex,coastal_ts,Coastal T-S,6,L6,block,block_depth,True,6,0.5,0.5,False,False,False,0.2586701512336731,0.2931702227021257,0.2842258500556151,30.0,True,False,147744,0.2842258500556151,0.24471717440756038,0.32473723046714437,0.008971561988194765,-0.013728250147930016,0.03261571185818565,1.221904004610942,1.0361904693239026,1.4466865475972523,0.05060468507813898,-0.08427778309537148,0.19818412195740182,0.32159072250524706,0.24225687781887192,0.4129479677024428,-0.0014284319474880403,-0.02161509197668265,0.017853238911880658,0.08046737359325405,0.06058786125729221,0.10429063358242335,-0.00047149409670409204,-0.005108092501120737,0.004159224434107985,1.221904004610942,0.32159072250524706,0.08046737359325405
tirex,coastal_ts,Coastal T-S,7,L7,block,block_depth,True,7,0.5833333333333334,0.5833333333333334,False,False,False,0.26141157746315,0.2938596617120008,0.2965229813319941,30.0,True,False,147744,0.2965229813319941,0.2578877039719373,0.33872325224801897,-0.003325569288184227,-0.022553676440535745,0.017803842873157345,1.2828776298534363,1.0851946232709115,1.5112539987949212,-0.010368940164355411,-0.1231983867418009,0.10865187725468588,0.33471377187736423,0.2507481455531381,0.4349936420007964,-0.014551481319605208,-0.04445247562560022,0.009039178511794983,0.08413833656706446,0.0622910071875717,0.11068246209468804,-0.004142457070514499,-0.012674977192750308,0.002294715657586753,1.2828776298534363,0.33471377187736423,0.08413833656706446
tirex,coastal_ts,Coastal T-S,8,L8,block,block_depth,True,8,0.6666666666666666,0.6666666666666666,False,False,False,0.25963568687438965,0.2914609575333695,0.2837218002726634,30.0,True,False,147744,0.2837218002726634,0.24644425264171635,0.3238704840186981,0.009475611771146475,-0.006040108615222113,0.028036779370934992,1.2196963743349543,1.0437631085952517,1.4309800237904076,0.05281231535412667,-0.035729092932078044,0.15789602505254852,0.32571765588667606,0.24637591585079519,0.41435034618465133,-0.005555365328917039,-0.0270512159559154,0.015489362904928713,0.08069086584229859,0.06089542651790802,0.10375122564292871,-0.0006949863457486327,-0.005865555113978405,0.004471667447985424,1.2196963743349543,0.32571765588667606,0.08069086584229859
tirex,coastal_ts,Coastal T-S,9,L9,block,block_depth,True,9,0.75,0.75,False,False,False,0.25915369391441345,0.2831525343159835,0.28275064456587035,30.0,True,False,147744,0.28275064456587035,0.24326724174122014,0.32477640281043324,0.010446767477939545,-0.0031064500954622832,0.026667265283564733,1.2246067831704703,1.0259057596879733,1.4644994822022002,0.04790190651861059,-0.031555194074313786,0.13967775897249898,0.31635019632521233,0.23516564811493737,0.4063231349672282,0.0038120942325466922,-0.009537089907268046,0.018013536720334337,0.07879868344440162,0.05925267391578725,0.10183277270330364,0.0011971960521483388,-0.0014937640997778495,0.004082170656347194,1.2246067831704703,0.31635019632521233,0.07879868344440162
