model,dataset,point_index,layer,point_type,include_in_main_depth_axis,relative_depth,selected_wd,wd_at_grid_max,wd_at_grid_min,wd_grid,wd_grid_max,wd_grid_min,n_wd_candidates,lr,lr_times_selected_wd,val_loss_selection_convention,val_loss_at_selected_wd,val_loss_by_wd,val_loss_by_wd_mean_pinball,train_loss,val_loss,test_loss,n_probe_params,constant_forecast_floor_val_loss,val_over_floor
timesfm3,LOOP_SEATTLE_5T,0,Emb,block_depth,True,0.0,990.0,True,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.99,"mean pinball over (batch, quantiles, horizon)",0.3465435206890106,"{""1e-05"": 0.3685086667537689, ""0.0001"": 0.3684998154640198, ""0.001"": 0.36858513951301575, ""0.01"": 0.36855006217956543, ""0.1"": 0.3684898018836975, ""0.3"": 0.3683079481124878, ""1"": 0.36783021688461304, ""3"": 0.366736501455307, ""10"": 0.36492860317230225, ""30"": 0.36288440227508545, ""45"": 0.3620530068874359, ""65"": 0.36126261949539185, ""90"": 0.3603283166885376, ""150"": 0.35897305607795715, ""300"": 0.35788244009017944, ""450"": 0.35589760541915894, ""650"": 0.35212504863739014, ""900"": 0.34782105684280396, ""950"": 0.34708669781684875, ""975"": 0.34675830602645874, ""990"": 0.3465435206890106}","{""1e-05"": 0.3685086667537689, ""0.0001"": 0.3684998154640198, ""0.001"": 0.36858513951301575, ""0.01"": 0.36855006217956543, ""0.1"": 0.3684898018836975, ""0.3"": 0.3683079481124878, ""1"": 0.36783021688461304, ""3"": 0.366736501455307, ""10"": 0.36492860317230225, ""30"": 0.36288440227508545, ""45"": 0.3620530068874359, ""65"": 0.36126261949539185, ""90"": 0.3603283166885376, ""150"": 0.35897305607795715, ""300"": 0.35788244009017944, ""450"": 0.35589760541915894, ""650"": 0.35212504863739014, ""900"": 0.34782105684280396, ""950"": 0.34708669781684875, ""975"": 0.34675830602645874, ""990"": 0.3465435206890106}",0.38004547357559204,0.3465435206890106,0.292570561170578,737856,0.31316966839305316,1.1065679587273138
timesfm3,LOOP_SEATTLE_5T,1,L1,block_depth,True,0.05,10.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.01,"mean pinball over (batch, quantiles, horizon)",0.3152383863925934,"{""1e-05"": 0.32178881764411926, ""0.0001"": 0.32183367013931274, ""0.001"": 0.3218277394771576, ""0.01"": 0.32187604904174805, ""0.1"": 0.3217197358608246, ""0.3"": 0.321327805519104, ""1"": 0.3202999234199524, ""3"": 0.31826159358024597, ""10"": 0.3152383863925934, ""30"": 0.3160673677921295, ""45"": 0.3185281455516815, ""65"": 0.3219674825668335, ""90"": 0.3256739675998688, ""150"": 0.33218586444854736, ""300"": 0.3382047414779663, ""450"": 0.3385026156902313, ""650"": 0.33728665113449097, ""900"": 0.3361292779445648, ""950"": 0.33595746755599976, ""975"": 0.3358628451824188, ""990"": 0.33580127358436584}","{""1e-05"": 0.32178881764411926, ""0.0001"": 0.32183367013931274, ""0.001"": 0.3218277394771576, ""0.01"": 0.32187604904174805, ""0.1"": 0.3217197358608246, ""0.3"": 0.321327805519104, ""1"": 0.3202999234199524, ""3"": 0.31826159358024597, ""10"": 0.3152383863925934, ""30"": 0.3160673677921295, ""45"": 0.3185281455516815, ""65"": 0.3219674825668335, ""90"": 0.3256739675998688, ""150"": 0.33218586444854736, ""300"": 0.3382047414779663, ""450"": 0.3385026156902313, ""650"": 0.33728665113449097, ""900"": 0.3361292779445648, ""950"": 0.33595746755599976, ""975"": 0.3358628451824188, ""990"": 0.33580127358436584}",0.25692421197891235,0.3152383863925934,0.2582777738571167,737856,0.31316966839305316,1.006605741897532
timesfm3,LOOP_SEATTLE_5T,2,L2,block_depth,True,0.1,45.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.045,"mean pinball over (batch, quantiles, horizon)",0.31506261229515076,"{""1e-05"": 0.3369219899177551, ""0.0001"": 0.3368956744670868, ""0.001"": 0.33697226643562317, ""0.01"": 0.3369111120700836, ""0.1"": 0.33651089668273926, ""0.3"": 0.33568713068962097, ""1"": 0.3331015110015869, ""3"": 0.32776904106140137, ""10"": 0.3198353350162506, ""30"": 0.315187931060791, ""45"": 0.31506261229515076, ""65"": 0.31603240966796875, ""90"": 0.3178732991218567, ""150"": 0.3227749466896057, ""300"": 0.32876840233802795, ""450"": 0.33012714982032776, ""650"": 0.33054161071777344, ""900"": 0.3309129774570465, ""950"": 0.3309995234012604, ""975"": 0.3310256600379944, ""990"": 0.33104798197746277}","{""1e-05"": 0.3369219899177551, ""0.0001"": 0.3368956744670868, ""0.001"": 0.33697226643562317, ""0.01"": 0.3369111120700836, ""0.1"": 0.33651089668273926, ""0.3"": 0.33568713068962097, ""1"": 0.3331015110015869, ""3"": 0.32776904106140137, ""10"": 0.3198353350162506, ""30"": 0.315187931060791, ""45"": 0.31506261229515076, ""65"": 0.31603240966796875, ""90"": 0.3178732991218567, ""150"": 0.3227749466896057, ""300"": 0.32876840233802795, ""450"": 0.33012714982032776, ""650"": 0.33054161071777344, ""900"": 0.3309129774570465, ""950"": 0.3309995234012604, ""975"": 0.3310256600379944, ""990"": 0.33104798197746277}",0.2604789137840271,0.31506261229515076,0.2524731457233429,737856,0.31316966839305316,1.0060444675622986
timesfm3,LOOP_SEATTLE_5T,3,L3,block_depth,True,0.15,65.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.065,"mean pinball over (batch, quantiles, horizon)",0.3158282935619354,"{""1e-05"": 0.34328344464302063, ""0.0001"": 0.34338289499282837, ""0.001"": 0.34329766035079956, ""0.01"": 0.3432442843914032, ""0.1"": 0.3427101969718933, ""0.3"": 0.34190040826797485, ""1"": 0.33908703923225403, ""3"": 0.33328813314437866, ""10"": 0.32332202792167664, ""30"": 0.31700196862220764, ""45"": 0.31598183512687683, ""65"": 0.3158282935619354, ""90"": 0.3166581988334656, ""150"": 0.3200471103191376, ""300"": 0.3248172700405121, ""450"": 0.32597771286964417, ""650"": 0.32682785391807556, ""900"": 0.3276468515396118, ""950"": 0.32780981063842773, ""975"": 0.32787224650382996, ""990"": 0.32792729139328003}","{""1e-05"": 0.34328344464302063, ""0.0001"": 0.34338289499282837, ""0.001"": 0.34329766035079956, ""0.01"": 0.3432442843914032, ""0.1"": 0.3427101969718933, ""0.3"": 0.34190040826797485, ""1"": 0.33908703923225403, ""3"": 0.33328813314437866, ""10"": 0.32332202792167664, ""30"": 0.31700196862220764, ""45"": 0.31598183512687683, ""65"": 0.3158282935619354, ""90"": 0.3166581988334656, ""150"": 0.3200471103191376, ""300"": 0.3248172700405121, ""450"": 0.32597771286964417, ""650"": 0.32682785391807556, ""900"": 0.3276468515396118, ""950"": 0.32780981063842773, ""975"": 0.32787224650382996, ""990"": 0.32792729139328003}",0.25957614183425903,0.3158282935619354,0.25389644503593445,737856,0.31316966839305316,1.0084894082575886
timesfm3,LOOP_SEATTLE_5T,4,L4,block_depth,True,0.2,45.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.045,"mean pinball over (batch, quantiles, horizon)",0.30699825286865234,"{""1e-05"": 0.334760457277298, ""0.0001"": 0.33480146527290344, ""0.001"": 0.33469751477241516, ""0.01"": 0.33459845185279846, ""0.1"": 0.3341017961502075, ""0.3"": 0.3329921364784241, ""1"": 0.3294437825679779, ""3"": 0.32242482900619507, ""10"": 0.3123649060726166, ""30"": 0.3074197471141815, ""45"": 0.30699825286865234, ""65"": 0.3074847459793091, ""90"": 0.30844229459762573, ""150"": 0.3114951252937317, ""300"": 0.3179008960723877, ""450"": 0.3202824592590332, ""650"": 0.3217068612575531, ""900"": 0.32303762435913086, ""950"": 0.3232870399951935, ""975"": 0.3234148323535919, ""990"": 0.32346051931381226}","{""1e-05"": 0.334760457277298, ""0.0001"": 0.33480146527290344, ""0.001"": 0.33469751477241516, ""0.01"": 0.33459845185279846, ""0.1"": 0.3341017961502075, ""0.3"": 0.3329921364784241, ""1"": 0.3294437825679779, ""3"": 0.32242482900619507, ""10"": 0.3123649060726166, ""30"": 0.3074197471141815, ""45"": 0.30699825286865234, ""65"": 0.3074847459793091, ""90"": 0.30844229459762573, ""150"": 0.3114951252937317, ""300"": 0.3179008960723877, ""450"": 0.3202824592590332, ""650"": 0.3217068612575531, ""900"": 0.32303762435913086, ""950"": 0.3232870399951935, ""975"": 0.3234148323535919, ""990"": 0.32346051931381226}",0.24640728533267975,0.30699825286865234,0.24738137423992157,737856,0.31316966839305316,0.9802936997185334
timesfm3,LOOP_SEATTLE_5T,5,L5,block_depth,True,0.25,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.03,"mean pinball over (batch, quantiles, horizon)",0.3057674467563629,"{""1e-05"": 0.3338353931903839, ""0.0001"": 0.33377203345298767, ""0.001"": 0.3337486684322357, ""0.01"": 0.33380308747291565, ""0.1"": 0.3331981301307678, ""0.3"": 0.33195704221725464, ""1"": 0.32797545194625854, ""3"": 0.3200938105583191, ""10"": 0.3096493184566498, ""30"": 0.3057674467563629, ""45"": 0.3059319257736206, ""65"": 0.30619293451309204, ""90"": 0.306824266910553, ""150"": 0.30837053060531616, ""300"": 0.3124336302280426, ""450"": 0.3145875036716461, ""650"": 0.31646668910980225, ""900"": 0.31850340962409973, ""950"": 0.3188372254371643, ""975"": 0.3190016448497772, ""990"": 0.3191089332103729}","{""1e-05"": 0.3338353931903839, ""0.0001"": 0.33377203345298767, ""0.001"": 0.3337486684322357, ""0.01"": 0.33380308747291565, ""0.1"": 0.3331981301307678, ""0.3"": 0.33195704221725464, ""1"": 0.32797545194625854, ""3"": 0.3200938105583191, ""10"": 0.3096493184566498, ""30"": 0.3057674467563629, ""45"": 0.3059319257736206, ""65"": 0.30619293451309204, ""90"": 0.306824266910553, ""150"": 0.30837053060531616, ""300"": 0.3124336302280426, ""450"": 0.3145875036716461, ""650"": 0.31646668910980225, ""900"": 0.31850340962409973, ""950"": 0.3188372254371643, ""975"": 0.3190016448497772, ""990"": 0.3191089332103729}",0.23569327592849731,0.3057674467563629,0.24831338226795197,737856,0.31316966839305316,0.9763635422463716
timesfm3,LOOP_SEATTLE_5T,6,L6,block_depth,True,0.3,45.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.045,"mean pinball over (batch, quantiles, horizon)",0.30761292576789856,"{""1e-05"": 0.3432345688343048, ""0.0001"": 0.34313634037971497, ""0.001"": 0.3430214524269104, ""0.01"": 0.3430357575416565, ""0.1"": 0.34228479862213135, ""0.3"": 0.3408544361591339, ""1"": 0.336483895778656, ""3"": 0.3273501694202423, ""10"": 0.3138464391231537, ""30"": 0.30818140506744385, ""45"": 0.30761292576789856, ""65"": 0.30783331394195557, ""90"": 0.3088098168373108, ""150"": 0.31091251969337463, ""300"": 0.3163113296031952, ""450"": 0.3186754584312439, ""650"": 0.3202854096889496, ""900"": 0.32159361243247986, ""950"": 0.3218159079551697, ""975"": 0.32191863656044006, ""990"": 0.32196882367134094}","{""1e-05"": 0.3432345688343048, ""0.0001"": 0.34313634037971497, ""0.001"": 0.3430214524269104, ""0.01"": 0.3430357575416565, ""0.1"": 0.34228479862213135, ""0.3"": 0.3408544361591339, ""1"": 0.336483895778656, ""3"": 0.3273501694202423, ""10"": 0.3138464391231537, ""30"": 0.30818140506744385, ""45"": 0.30761292576789856, ""65"": 0.30783331394195557, ""90"": 0.3088098168373108, ""150"": 0.31091251969337463, ""300"": 0.3163113296031952, ""450"": 0.3186754584312439, ""650"": 0.3202854096889496, ""900"": 0.32159361243247986, ""950"": 0.3218159079551697, ""975"": 0.32191863656044006, ""990"": 0.32196882367134094}",0.24021480977535248,0.30761292576789856,0.23751269280910492,737856,0.31316966839305316,0.9822564469488135
timesfm3,LOOP_SEATTLE_5T,7,L7,block_depth,True,0.35,90.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.09,"mean pinball over (batch, quantiles, horizon)",0.30933716893196106,"{""1e-05"": 0.3527129590511322, ""0.0001"": 0.35265594720840454, ""0.001"": 0.352487176656723, ""0.01"": 0.35229015350341797, ""0.1"": 0.3517993688583374, ""0.3"": 0.35028302669525146, ""1"": 0.34572309255599976, ""3"": 0.33620649576187134, ""10"": 0.3214363157749176, ""30"": 0.31254690885543823, ""45"": 0.3105498254299164, ""65"": 0.3096325993537903, ""90"": 0.30933716893196106, ""150"": 0.31053870916366577, ""300"": 0.31378990411758423, ""450"": 0.31710508465766907, ""650"": 0.31936362385749817, ""900"": 0.32086095213890076, ""950"": 0.32110390067100525, ""975"": 0.32123759388923645, ""990"": 0.3212898373603821}","{""1e-05"": 0.3527129590511322, ""0.0001"": 0.35265594720840454, ""0.001"": 0.352487176656723, ""0.01"": 0.35229015350341797, ""0.1"": 0.3517993688583374, ""0.3"": 0.35028302669525146, ""1"": 0.34572309255599976, ""3"": 0.33620649576187134, ""10"": 0.3214363157749176, ""30"": 0.31254690885543823, ""45"": 0.3105498254299164, ""65"": 0.3096325993537903, ""90"": 0.30933716893196106, ""150"": 0.31053870916366577, ""300"": 0.31378990411758423, ""450"": 0.31710508465766907, ""650"": 0.31936362385749817, ""900"": 0.32086095213890076, ""950"": 0.32110390067100525, ""975"": 0.32123759388923645, ""990"": 0.3212898373603821}",0.25293853878974915,0.30933716893196106,0.22199444472789764,737856,0.31316966839305316,0.9877622265248178
timesfm3,LOOP_SEATTLE_5T,8,L8,block_depth,True,0.4,150.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.15,"mean pinball over (batch, quantiles, horizon)",0.31250816583633423,"{""1e-05"": 0.36259570717811584, ""0.0001"": 0.36272093653678894, ""0.001"": 0.36266353726387024, ""0.01"": 0.3626353144645691, ""0.1"": 0.36187681555747986, ""0.3"": 0.360431969165802, ""1"": 0.3560679256916046, ""3"": 0.3466287851333618, ""10"": 0.33109477162361145, ""30"": 0.31991511583328247, ""45"": 0.3169880211353302, ""65"": 0.3149363100528717, ""90"": 0.3135799467563629, ""150"": 0.31250816583633423, ""300"": 0.31397297978401184, ""450"": 0.3165890574455261, ""650"": 0.31914132833480835, ""900"": 0.320736289024353, ""950"": 0.3209485411643982, ""975"": 0.32107263803482056, ""990"": 0.32115843892097473}","{""1e-05"": 0.36259570717811584, ""0.0001"": 0.36272093653678894, ""0.001"": 0.36266353726387024, ""0.01"": 0.3626353144645691, ""0.1"": 0.36187681555747986, ""0.3"": 0.360431969165802, ""1"": 0.3560679256916046, ""3"": 0.3466287851333618, ""10"": 0.33109477162361145, ""30"": 0.31991511583328247, ""45"": 0.3169880211353302, ""65"": 0.3149363100528717, ""90"": 0.3135799467563629, ""150"": 0.31250816583633423, ""300"": 0.31397297978401184, ""450"": 0.3165890574455261, ""650"": 0.31914132833480835, ""900"": 0.320736289024353, ""950"": 0.3209485411643982, ""975"": 0.32107263803482056, ""990"": 0.32115843892097473}",0.26607728004455566,0.31250816583633423,0.2147849202156067,737856,0.31316966839305316,0.9978877183090136
timesfm3,LOOP_SEATTLE_5T,9,L9,block_depth,True,0.45,150.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90|150|300|450|650|900|950|975|990,990.0,1e-05,21,0.001,0.15,"mean pinball over (batch, quantiles, horizon)",0.3158072531223297,"{""1e-05"": 0.36716920137405396, ""0.0001"": 0.3671323359012604, ""0.001"": 0.3673356771469116, ""0.01"": 0.3673051595687866, ""0.1"": 0.3666084408760071, ""0.3"": 0.3652244210243225, ""1"": 0.360239714384079, ""3"": 0.3506161570549011, ""10"": 0.3339069187641144, ""30"": 0.32165947556495667, ""45"": 0.31875044107437134, ""65"": 0.31707650423049927, ""90"": 0.31619367003440857, ""150"": 0.3158072531223297, ""300"": 0.3171500563621521, ""450"": 0.31906643509864807, ""650"": 0.3206971287727356, ""900"": 0.3216455578804016, ""950"": 0.32182422280311584, ""975"": 0.32191959023475647, ""990"": 0.3219638466835022}","{""1e-05"": 0.36716920137405396, ""0.0001"": 0.3671323359012604, ""0.001"": 0.3673356771469116, ""0.01"": 0.3673051595687866, ""0.1"": 0.3666084408760071, ""0.3"": 0.3652244210243225, ""1"": 0.360239714384079, ""3"": 0.3506161570549011, ""10"": 0.3339069187641144, ""30"": 0.32165947556495667, ""45"": 0.31875044107437134, ""65"": 0.31707650423049927, ""90"": 0.31619367003440857, ""150"": 0.3158072531223297, ""300"": 0.3171500563621521, ""450"": 0.31906643509864807, ""650"": 0.3206971287727356, ""900"": 0.3216455578804016, ""950"": 0.32182422280311584, ""975"": 0.32191959023475647, ""990"": 0.3219638466835022}",0.26619428396224976,0.3158072531223297,0.21671321988105774,737856,0.31316966839305316,1.0084222228251243
