pt_status,probe_status,quadrant,source_dataset,target_dataset,probe_fitted_on,wd_selected_on,tunnel_defined_on,l_start_sustained,val_selected_layer,final_reference,quantile_set,readout,probe_family,layer,layer_label,quantile_loss,mase,is_selected_layer,is_reference,in_sustained_tunnel
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,5,L5,3.508094,1.668519,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,6,L6,3.513013,1.725267,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,7,L7,3.428962,1.590734,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,8,L8,3.512762,1.579407,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,9,L9,3.360362,1.578151,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,10,L10,3.303912,1.561508,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,11,L11,3.019278,1.498944,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,12,L12,2.778022,1.305948,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,13,L12+LN,2.64756,1.229059,True,True,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,0,Emb,7.592662,2.630852,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,1,L1,7.539832,5.434784,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,2,L2,7.249776,3.002618,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,3,L3,7.130301,2.586517,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,4,L4,6.825373,2.520791,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,12,13,L12+LN,q9,fslot_mlp,native_mlp,5,L5,7.18439,2.61574,False,False,False
