pt_status,probe_status,quadrant,source_dataset,target_dataset,probe_fitted_on,wd_selected_on,tunnel_defined_on,l_start_sustained,val_selected_layer,final_reference,quantile_set,readout,probe_family,probe_protocol_version,layer,layer_label,quantile_loss,mase,is_selected_layer,is_reference,in_sustained_tunnel
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,coastal_ts,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.537033,1.302874,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,coastal_ts,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.535754,1.299346,True,True,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.58697,2.080089,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.527746,2.526354,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.527057,2.725643,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.394533,1.64307,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.376184,1.54199,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.367226,1.493292,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.3629,1.424224,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.354855,1.379935,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.353756,1.376547,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.342457,1.333266,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.404685,2.996138,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.363698,1.806771,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.363787,1.690432,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,monash_electricity_hourly,boom_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.315519,1.271095,True,True,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.790751,2.463327,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.673633,2.155644,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.536775,1.778484,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.379424,1.2619,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.325615,1.088532,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.313734,1.084891,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.309303,1.061792,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.281397,0.956609,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.289923,0.992579,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.278821,0.953754,True,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.258955,0.90244,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.286771,1.057581,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.293123,1.078145,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,sg_carpark,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.266312,0.915931,False,True,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.916276,2.493958,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.883236,2.949713,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.874353,2.873255,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.831505,2.360305,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.782131,2.099989,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.761081,2.044689,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.760781,2.045804,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.764981,2.054291,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.759097,2.030261,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.751143,2.022058,True,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.693586,1.852908,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.642346,1.813709,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.59803,1.56952,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,coastal_ts,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.605532,1.592249,False,True,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.487707,1.850652,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.570567,2.420633,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.557259,2.349704,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.510558,1.966074,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.450673,1.694937,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.429318,1.613194,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.419562,1.582174,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.406551,1.523123,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.398726,1.506343,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.390979,1.491791,True,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.40111,1.71838,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.436775,1.947028,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.40872,1.747317,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,uber_tlc_hourly,boom_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.377106,1.502318,False,True,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.879923,2.719297,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.78488,2.763835,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.473691,1.575555,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.35193,1.18649,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.326476,1.097725,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.297869,1.016997,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.292886,0.996468,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.305154,1.030579,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.292747,0.993324,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.281224,0.959967,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.277937,0.967135,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.285457,1.006429,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.277455,0.968608,True,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,sg_carpark,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.281765,0.986464,False,True,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,coastal_ts,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.922117,2.478231,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,coastal_ts,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,1,L1,1.134989,12.959516,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,coastal_ts,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.769193,2.412731,False,False,False
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,coastal_ts,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.695424,1.834744,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,coastal_ts,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.692452,1.871217,False,False,True
PT-OOD,Probe-OOD,PT-OOD / Probe-OOD,m4_hourly,coastal_ts,m4_hourly,m4_hourly:validation,m4_hourly:validation,3,12,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.682422,1.770095,False,False,True
