model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,is_first_crossing_0.01,is_first_crossing_0.02,is_first_crossing_0.05,is_first_crossing_0.1,is_tunnel_entrance_0.01,is_tunnel_entrance_0.02,is_tunnel_entrance_0.05,is_tunnel_entrance_0.1,n_probe_params,test_loss,test_loss_ci_hi,test_loss_ci_lo,test_loss_delta_ci_hi,test_loss_delta_ci_lo,test_loss_delta_vs_last,test_loss_point,test_mae,test_mae_ci_hi,test_mae_ci_lo,test_mae_delta_ci_hi,test_mae_delta_ci_lo,test_mae_delta_vs_last,test_mae_point,test_mase,test_mase_ci_hi,test_mase_ci_lo,test_mase_delta_ci_hi,test_mase_delta_ci_lo,test_mase_delta_vs_last,test_mase_point,test_ratio_to_final,test_suffix_excursion,test_wql,test_wql_ci_hi,test_wql_ci_lo,test_wql_delta_ci_hi,test_wql_delta_ci_lo,test_wql_delta_vs_last,test_wql_point,train_loss,val_loss,val_ratio_to_final,val_suffix_excursion,wd_at_grid_max,wd_at_grid_min,weight_decay
chronos2,LOOP_SEATTLE_5T,Loop Seattle,10,L10,block,block_depth,True,10,0.8333333333333334,0.8333333333333334,False,False,False,False,False,False,False,False,False,False,False,110736,0.1789573845062547,0.1904187442941008,0.16765648155963717,0.017575660120795335,0.007037289244058825,0.012106581527085714,0.1789573845062547,4.5393226692838216,5.024486214499709,4.091968550665385,0.596487652460892,0.20567476886785735,0.39176413399790544,4.5393226692838216,1.0407094764800076,1.153021166723084,0.9306967405349689,0.11208719218055377,0.037850335725330295,0.07411729708203851,1.0407094764800076,0.9366359770582113,0.0,0.6243918316140048,0.6974945680773639,0.5578236152227215,0.08283848755904447,0.030174618988315006,0.05529899171506769,0.6243918316140048,0.18452370520200115,0.1985821103151063,1.034193376085131,0.034193376085130955,False,False,150.0
chronos2,LOOP_SEATTLE_5T,Loop Seattle,11,L11,block,block_depth,True,11,0.9166666666666666,0.9166666666666666,False,False,False,False,False,False,False,False,False,False,False,110736,0.18777907125026216,0.2002181682334004,0.1753158792504998,0.006872301057109044,-5.701871531953576e-05,0.0032848947830782516,0.18777907125026216,4.767220866291149,5.2889886742258225,4.266722759380533,0.311735646607322,0.03355546628362447,0.16386593699057794,4.767220866291149,1.0888298915853087,1.2107249330475753,0.9687616116524553,0.0537605307656147,-0.00037827893213997476,0.02599688197673733,1.0888298915853087,0.9828073558228921,0.0,0.6636921381390806,0.7413745630213239,0.5887940483828142,0.03481667646549776,-0.0005635861995926028,0.015998685189991924,0.6636921381390806,0.19086766834377472,0.19721206445389122,1.027058330776401,0.027058330776400963,False,False,300.0
chronos2,LOOP_SEATTLE_5T,Loop Seattle,12,L12,block,block_depth,True,12,1.0,1.0,False,True,False,True,True,False,False,True,True,False,False,110736,0.19106396603334042,0.2058149060269974,0.1766535770517724,0.0,0.0,0.0,0.19106396603334042,4.931086803281727,5.515671422356243,4.386321662220832,0.0,0.0,0.0,4.931086803281727,1.114826773562046,1.242779916374299,0.9888161445248046,0.0,0.0,0.0,1.114826773562046,1.0,0.0,0.6796908233290725,0.76528614816406,0.5996542363824614,0.0,0.0,0.0,0.6796908233290725,0.19017457472189855,0.19201642062998456,1.0,0.0,False,False,300.0
chronos2,LOOP_SEATTLE_5T,Loop Seattle,13,L12+LN,final_norm,head_input_diagnostic,False,12,,,False,False,True,False,False,False,False,False,False,False,False,110736,0.1893875822282702,0.20498922767565508,0.17436615444989945,0.0036227310161668132,-0.000363387545314809,0.0016763838050702085,0.1893875822282702,4.895506137181873,5.534295190685819,4.326361787056949,0.1634450860091513,-0.10154887696227335,0.035580666099853886,4.895506137181873,1.0921616849883753,1.216409778903516,0.9705870019319064,0.052502356065360765,-0.0053187673184885926,0.022665088573670777,1.0921616849883753,,,0.66391721576426,0.7526791696961918,0.5848864629854073,0.03369234076252604,-0.0018425083434241677,0.015773607564812497,0.66391721576426,0.1916007842451676,0.19332873113169016,,,False,False,450.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,737856,0.292570561170578,0.31013073590619644,0.2760001815208554,-0.04549431750366021,-0.07133078238649564,-0.05856595353315808,0.29257055608029586,5.34758574803275,5.827601062172046,4.893580791196862,-0.3363876836589995,-0.9725576124651123,-0.6494860989799607,5.34758574803275,1.1896581975014784,1.2961458296425235,1.087888702844979,-0.046782466806044185,-0.2034067304526028,-0.12580924615579137,1.1896581975014784,1.2502768759427665,0.2502768759427665,0.7802086896977388,0.855239085997123,0.7097623880348058,-0.09920640581121114,-0.19077893021476763,-0.14387145615967967,0.7802086896977388,0.38004547357559204,0.3465435206890106,1.1741992990190124,0.17419929901901243,True,False,990.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,1,L1,block,block_depth,True,1,0.05,0.05,False,False,False,False,False,False,True,False,False,False,True,737856,0.2582777738571167,0.2798569074664834,0.23794109378692532,-0.011824702390092803,-0.036950125680696104,-0.02427316105832128,0.25827776360545907,5.057115268401559,5.574216447049372,4.571449943997172,-0.07944485265119877,-0.6354724963162569,-0.3590156193487699,5.057115268401559,1.1255710001110393,1.2306380892232651,1.0218179612885567,-0.004802653104024879,-0.11555404705690088,-0.061722048765352255,1.1255710001110393,1.103729394138381,0.103729394138381,0.6785941040224035,0.7539839137023819,0.6090270908544725,-0.0029947027534159925,-0.08142826595770092,-0.042256870484344344,0.6785941040224035,0.25692421197891235,0.3152383863925934,1.0681275805997368,0.07012637308430114,False,False,10.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,2,L2,block,block_depth,True,2,0.1,0.1,False,False,False,False,False,False,False,False,False,False,False,737856,0.2524731457233429,0.2729493428096316,0.23283413216962218,-0.007031843671930618,-0.030053234818028945,-0.01846855399660935,0.25247315654374713,4.996864165710016,5.502942055518811,4.517913896224508,-0.04413359000766689,-0.557332605191969,-0.2987645166572266,4.996864165710016,1.1128560088414052,1.2194621667584236,1.00779179521187,0.005957870024913073,-0.10060652848286476,-0.04900705749571821,1.1128560088414052,1.0789237804085945,0.0850061361007004,0.6760585210291838,0.7506926617011093,0.605988147246614,-0.004433513456934744,-0.07622152928493733,-0.03972128749112469,0.6760585210291838,0.2604789137840271,0.31506261229515076,1.0675320022389223,0.07012637308430114,False,False,45.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,3,L3,block,block_depth,True,3,0.15,0.15,False,False,False,False,False,False,False,False,False,False,False,737856,0.25389644503593445,0.27411526343038745,0.2346117193924391,-0.009402415631623343,-0.030466110347450233,-0.019891830061683213,0.253896432608821,5.122000429154203,5.632669122610506,4.634136489301207,-0.1745921366293385,-0.6793362001093882,-0.4239007801014134,5.122000429154203,1.1358901929228409,1.2423227053674568,1.0302834966871794,-0.019829708457099554,-0.12134550578677106,-0.07204124157715386,1.1358901929228409,1.0850061361007004,0.0850061361007004,0.6919370270130952,0.7664869497550548,0.6211464504346644,-0.021223647940091652,-0.09146234932375144,-0.055599793475036074,0.6919370270130952,0.25957614183425903,0.3158282935619354,1.0701263730843011,0.07012637308430114,False,False,65.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,4,L4,block,block_depth,True,4,0.2,0.2,False,False,False,False,False,True,False,False,False,False,False,737856,0.24738137423992157,0.26642561695566896,0.2295576879985716,-0.0036339255913608883,-0.023043963667147498,-0.013376771962938433,0.24738137451007622,5.023162192683252,5.502370253191076,4.564986057851952,-0.09315028845891216,-0.558101523818868,-0.3250625436304624,5.023162192683252,1.1229279410889466,1.2253757078314658,1.0232267230600363,-0.009469677163114512,-0.10539771398185507,-0.059078989743259536,1.1229279410889466,1.057164502517355,0.06114736422762812,0.6701120182116809,0.7394391911493574,0.6043694722613477,-0.0007361654994599244,-0.06625374458069526,-0.033774784673621716,0.6701120182116809,0.24640728533267975,0.30699825286865234,1.040207396178463,0.07005508140530248,False,False,45.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,5,L5,block,block_depth,True,5,0.25,0.25,False,False,False,False,False,False,False,False,False,False,False,737856,0.24831338226795197,0.26736439212708807,0.23038359444360926,-0.004414236896408311,-0.023961127030073116,-0.014308769412281874,0.24831337195941966,5.0481774177813845,5.526778189513597,4.586780300996992,-0.13224558269106879,-0.5709859501376874,-0.3500777687285952,5.0481774177813845,1.1293285710649883,1.2300910267701517,1.030718679178377,-0.017066507184058593,-0.11211875979683246,-0.06547961971930127,1.1293285710649883,1.0611473642276281,0.06114736422762812,0.6736051797598582,0.7435625474356256,0.6070230253209239,-0.005347493301810339,-0.06924284965765,-0.037267946221799075,0.6736051797598582,0.23569327592849731,0.3057674467563629,1.036037034916463,0.07005508140530248,False,False,30.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,6,L6,block,block_depth,True,6,0.3,0.3,False,False,False,False,False,False,False,False,False,False,False,737856,0.23751269280910492,0.2556016556378311,0.22014497921140935,0.006025729187629167,-0.01261560035841041,-0.003508078176101659,0.23751268072323944,4.840290580871258,5.292166543197309,4.408441597462722,0.06816029272176936,-0.3499156261620762,-0.14219093181846887,4.840290580871258,1.0872683934931178,1.1845413101152202,0.9917988739412334,0.024711916348972143,-0.06868269075822121,-0.023419442147430747,1.0872683934931178,1.0149914823077038,0.014991482307703752,0.6393620934488424,0.7053983789769857,0.5778018383476111,0.0284726932461095,-0.03378978251881064,-0.003024859910783273,0.6393620934488424,0.24021480977535248,0.30761292576789856,1.0422901028064384,0.07005508140530248,False,False,45.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,7,L7,block,block_depth,True,7,0.35,0.35,False,False,False,False,False,False,False,False,False,False,False,737856,0.22199444472789764,0.2389500597442095,0.20637805534185458,0.02140972956958163,0.0029482437848675097,0.012010168028241786,0.221994434518896,4.52006242798405,4.939475493840168,4.127739157433845,0.3906680394684427,-0.03865136579822565,0.1780372210687391,4.52006242798405,1.0198975116987126,1.109727416445806,0.9328685666021305,0.09418917875752149,-0.003101637449066382,0.043951439646974455,1.0198975116987126,0.9486754912064507,0.0,0.5960267287996168,0.6569663772833864,0.5395748722095881,0.07264698921418501,0.00883752360820122,0.04031050473844233,0.5960267287996168,0.25293853878974915,0.30933716893196106,1.0481323852145905,0.07005508140530248,False,False,90.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,8,L8,block,block_depth,True,8,0.4,0.4,False,False,False,False,False,False,False,False,False,False,False,737856,0.2147849202156067,0.23094684067253335,0.20031567996417576,0.028524614057596046,0.010009662016074512,0.019219684236832235,0.21478491831030555,4.322330379629465,4.709652471356241,3.9613783226848795,0.6070987248240226,0.15206376092909282,0.37576926942332456,4.322330379629465,0.9715476310007236,1.0529861086414616,0.89250157262117,0.1469613295909579,0.041086688691001266,0.09230132034496341,0.9715476310007236,0.9178661652503626,0.0,0.5733981030104619,0.6301201566551816,0.5210900784426747,0.09716353738271864,0.030346005484737,0.06293913052759725,0.5733981030104619,0.26607728004455566,0.31250816583633423,1.058876727901776,0.07005508140530248,False,False,150.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,9,L9,block,block_depth,True,9,0.45,0.45,False,False,False,False,False,False,False,False,False,False,False,737856,0.21671321988105774,0.23270057954057652,0.20217523081014857,0.026460289878358367,0.008416542111547638,0.01729139027306595,0.21671321227407184,4.336985573156679,4.721086403242617,3.9790099122382254,0.5862783471080557,0.14492140172850607,0.36111407589611044,4.336985573156679,0.977207624335666,1.0584563997636076,0.8987737435806137,0.1407901084222638,0.03824659331876211,0.08664132701002103,0.977207624335666,0.9261065995304062,0.0,0.576017533878757,0.6322979784313418,0.5243312740205985,0.09343075917677887,0.028863876121513334,0.06031969965930217,0.576017533878757,0.26619428396224976,0.3158072531223297,1.0700550814053025,0.07005508140530248,False,False,150.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,10,L10,block,block_depth,True,10,0.5,0.5,False,False,False,False,False,False,False,False,False,False,False,737856,0.22245235741138458,0.23872704267331207,0.20745981666046187,0.020503192681833433,0.0030496330714948152,0.011552249458227443,0.22245235308891034,4.5023536312466295,4.906801338478999,4.123284840229164,0.40804196556767386,-0.013179555126445064,0.19574601780615986,4.5023536312466295,1.0161096106580534,1.1048965549293899,0.9304061846030486,0.09791851217142465,0.0011065274211762232,0.047739340687633636,1.0161096106580534,0.9506323444082012,0.0,0.5953132989657656,0.6545457783820798,0.5407859235295676,0.07244163750732,0.01042553937852791,0.041023934572293586,0.5953132989657656,0.2511562407016754,0.3097282350063324,1.0494574410387016,0.05898487717685752,False,False,90.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,11,L11,block,block_depth,True,11,0.55,0.55,False,False,False,False,False,False,False,False,False,False,False,737856,0.22425532341003418,0.24067018485898217,0.20913261427536947,0.01880763535785937,0.0012398726552127698,0.009749284014105797,0.224255318533032,4.583018776402207,5.002616682518404,4.1905313332088125,0.32513940508178996,-0.08481211096227659,0.11508087265058276,4.583018776402207,1.0340564811693722,1.1252158206764111,0.946268503001812,0.07984319390803633,-0.01639472553934917,0.02979247017631481,1.0340564811693722,0.9583371752948207,0.0,0.6003562452700374,0.6608087716173296,0.5453503970328702,0.06788160559641986,0.006204342926298881,0.03598098826802176,0.6003562452700374,0.2437111884355545,0.30954620242118835,1.048840656937675,0.05898487717685752,False,False,65.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,12,L12,block,block_depth,True,12,0.6,0.6,False,False,False,False,False,False,False,False,False,False,False,737856,0.22321386635303497,0.2396577842853508,0.20825464181417158,0.01955378672307117,0.002297238960776848,0.010790730478199367,0.22321387206893842,4.511270929033358,4.917782963040119,4.132242035447192,0.3981410443291518,-0.01679596474465277,0.18682872001943096,4.511270929033358,1.0200160066890172,1.1089271440764563,0.934612154488301,0.09410557469610652,-0.0024147888966760977,0.04383294465666987,1.0200160066890172,0.9538865919195016,0.0,0.5940328841771388,0.6523758267257347,0.5397190133290138,0.07387404295094929,0.012527758804271195,0.04230434936092031,0.5940328841771388,0.25222525000572205,0.31254008412361145,1.0589848771768575,0.05898487717685752,False,False,90.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,13,L13,block,block_depth,True,13,0.65,0.65,False,False,False,False,False,False,False,False,False,False,False,737856,0.21737957000732422,0.23365692768907104,0.20290238176657327,0.025301536984158688,0.008316754108607672,0.016625030023109805,0.21737957252402798,4.363334942000974,4.748600451033353,4.000077064469268,0.550656866230923,0.12544328494358567,0.33476470705181516,4.363334942000974,0.9871240250515634,1.0727174361580907,0.9046323436087275,0.12626721524546525,0.030884382048196955,0.07672492629412364,0.9871240250515634,0.9289541934606335,0.0,0.5757399926348344,0.6319940502893778,0.5240921910671418,0.09224024858103308,0.03035943834149633,0.060597240903224714,0.5757399926348344,0.26527515053749084,0.3125219941139221,1.058923582489673,0.058923582489673,False,False,150.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,14,L14,block,block_depth,True,14,0.7,0.7,True,False,False,False,False,False,False,False,False,True,False,737856,0.21454761922359467,0.23053223739292839,0.20015376266731902,0.028185630827886214,0.011228906085273903,0.019456990532406404,0.21454761201473138,4.2813326505267595,4.661585406724472,3.9288083106802714,0.6315377831439433,0.2108713395674171,0.41676699852602983,4.2813326505267595,0.9666172674509462,1.0496310095407642,0.8872550183189587,0.14705904612242354,0.05123271582831376,0.0972316838947408,0.9666172674509462,0.9168520784544668,0.0,0.565641764460017,0.6205134576841731,0.5149941374331217,0.10245313899318098,0.04083112528146483,0.07069546907804214,0.565641764460017,0.26392289996147156,0.3079383075237274,1.0433925993380375,0.04339259933803752,False,False,150.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,15,L15,block,block_depth,True,15,0.75,0.75,False,False,False,False,False,False,False,False,False,False,False,737856,0.21627125144004822,0.23252737010431027,0.2015812885837331,0.02581842960078867,0.010116244007598717,0.017733365112474864,0.21627123743466292,4.358934601169189,4.754100484215203,3.990387541259026,0.5323821942445771,0.15549605226063484,0.3391650478836006,4.358934601169189,0.9879424345927307,1.0744959503848628,0.9041907475958697,0.1215630493775435,0.03375103181495187,0.07590651675295634,0.9879424345927307,0.9242178827727127,0.0,0.5731374628742876,0.6300984514866256,0.5206393815578586,0.09239857612736799,0.03569090678601322,0.06319977066377158,0.5731374628742876,0.26283830404281616,0.30527135729789734,1.0343561265756496,0.03435612657564957,False,False,150.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,16,L16,block,block_depth,True,16,0.8,0.8,False,False,False,False,False,False,False,False,False,False,False,737856,0.22034861147403717,0.23724107572005507,0.20517310023357566,0.020467107235773937,0.006943548415282774,0.013655992082625856,0.22034861046451193,4.479720241629746,4.8926095091585164,4.08849875931092,0.3842506402139466,0.055509151609123106,0.2183794074230434,4.479720241629746,1.0194107765070153,1.1134065633041652,0.9281004823619278,0.08246512301113712,0.007351898323918396,0.04443817483867174,1.0194107765070153,0.9416421545278514,0.0,0.5898813424118411,0.6501079119802499,0.5340197226414833,0.07135489628506904,0.0224905047423609,0.04645589112621806,0.5898813424118411,0.2611980736255646,0.3046838641166687,1.032365513448024,0.032365513448024075,False,False,150.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,17,L17,block,block_depth,True,17,0.85,0.85,False,False,False,True,True,False,False,True,True,False,False,737856,0.22033977508544922,0.237405507026226,0.20441072920998488,0.01988821154787341,0.007748683364279857,0.013664833234466656,0.22033976931267113,4.480363322139486,4.907947345017012,4.076001949481607,0.36501285060934957,0.07661050693747407,0.21773632691330302,4.480363322139486,1.0223051559476268,1.1216321217040932,0.925802512976568,0.0734493238377876,0.010578139045753622,0.04154379539806019,1.0223051559476268,0.9416043929284814,0.0,0.5923450103354866,0.6547176784210927,0.5340256850964933,0.06635633304416773,0.022950927163277676,0.04399222320257257,0.5923450103354866,0.2585959732532501,0.29652878642082214,1.0047335251342047,0.004733525134204664,False,False,150.0
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,18,L18,block,block_depth,True,18,0.9,0.9,False,False,False,False,False,False,False,False,False,False,False,737856,0.22887994349002838,0.24762524982402456,0.2114494188777562,0.009917678172124257,0.00039497443496158626,0.005124655047445803,0.22887994749969198,4.64953285839232,5.125035759864997,4.196251760068066,0.15834327221755842,-0.058383031714249474,0.04856679066046965,4.64953285839232,1.0594158631675232,1.1690364150275565,0.9522133024023505,0.03008402605145734,-0.020611403915681885,0.004433088178163791,1.0594158631675232,0.9781001190541082,0.0,0.6258846600677069,0.6962058046349168,0.5598221641937433,0.027333636786353494,-0.005705020744485656,0.010452573470352222,0.6258846600677069,0.25880199670791626,0.2875517010688782,0.9743163143130971,0.0,False,False,150.0
