model,dataset,display_name,geometry_variant,split,layer,point_type,include_in_main_depth_axis,point_index,n_rows,feature_dim,effective_rank,normalized_effective_rank,effective_rank_over_max_possible,spectral_entropy,pc1_fraction,numerical_rank,max_possible_rank,is_headline
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,Emb,block_depth,True,0,1048,768,1.0006743688560034,0.0013029614177812543,0.0013029614177812543,0.0006741415715030138,0.9999377112273178,7,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L1,block_depth,True,1,1048,768,6.753245917527144,0.008793288955113469,0.008793288955113469,1.9100232659709933,0.5113477583600051,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L2,block_depth,True,2,1048,768,7.978399412134388,0.010388540901216652,0.010388540901216652,2.076737816423375,0.48357256865208564,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L3,block_depth,True,3,1048,768,11.137073717821178,0.014501398070079658,0.014501398070079658,2.4102795175702703,0.4513617804374028,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L4,block_depth,True,4,1048,768,20.081260653629894,0.026147474809413925,0.026147474809413925,2.9997870744081228,0.3714183322449186,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L5,block_depth,True,5,1048,768,29.88537280248588,0.03891324583657015,0.03891324583657015,3.39736915676712,0.3124285641692065,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L6,block_depth,True,6,1048,768,44.36131810506054,0.05776213294929758,0.05776213294929758,3.79236787586084,0.23515670407563058,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L7,block_depth,True,7,1048,768,45.180371026773955,0.05882860810777859,0.05882860810777859,3.810662723196796,0.25095256757745826,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L8,block_depth,True,8,1048,768,48.87387933626029,0.06363786371908892,0.06363786371908892,3.889243088861277,0.2468291269493516,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L9,block_depth,True,9,1048,768,40.7215996319393,0.053022916187420964,0.053022916187420964,3.706758655162709,0.29685510160534284,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L10,block_depth,True,10,1048,768,29.15342021663264,0.03796018257374042,0.03796018257374042,3.3725722375305858,0.36358669762811846,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L11,block_depth,True,11,1048,768,16.103986224021586,0.020968732062528108,0.020968732062528108,2.7790668328988226,0.4735442259184702,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L12,block_depth,True,12,1048,768,4.744764612443181,0.006178078922452058,0.006178078922452058,1.5570418233378647,0.6265234660291495,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L12+LN,head_input_diagnostic,False,13,1048,768,12.479071010872621,0.016248790378740392,0.016248790378740392,2.5240529219392585,0.4354768092740812,768,768.0,False
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,Emb,block_depth,True,0,5576,768,1.0006743686280868,0.001302961417484488,0.001302961417484488,0.0006741413437400113,0.9999377112495059,3,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L1,block_depth,True,1,5576,768,8.803629662665209,0.011463059456595323,0.011463059456595323,2.1751640981117313,0.421179667630187,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L2,block_depth,True,2,5576,768,11.164541551814322,0.014537163478924899,0.014537163478924899,2.4127428232591477,0.38666204101472784,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L3,block_depth,True,3,5576,768,17.615160354570666,0.022936406711680554,0.022936406711680554,2.868759915048426,0.34697271429050447,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L4,block_depth,True,4,5576,768,32.671626352112696,0.04254118014598007,0.04254118014598007,3.4865070055833844,0.27599407706887263,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L5,block_depth,True,5,5576,768,51.43035115851989,0.06696660307098944,0.06696660307098944,3.9402284876561824,0.22180107650584063,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L6,block_depth,True,6,5576,768,78.14585678408142,0.10175241768760601,0.10175241768760601,4.358577039263503,0.1577189764181831,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L7,block_depth,True,7,5576,768,87.91107274160092,0.11446754263229286,0.11446754263229286,4.47632576651416,0.15633698131524515,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L8,block_depth,True,8,5576,768,94.09261507642199,0.1225164258807578,0.1225164258807578,4.544279563983727,0.15693573925105,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L9,block_depth,True,9,5576,768,81.88364483350163,0.10661932921028859,0.10661932921028859,4.405299274134324,0.1990714329588918,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L10,block_depth,True,10,5576,768,57.03069273937345,0.07425871450439252,0.07425871450439252,4.043589592023895,0.2668124169073987,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L11,block_depth,True,11,5576,768,26.73181228269382,0.03480704724309091,0.03480704724309091,3.285854327429563,0.40317137981068196,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L12,block_depth,True,12,5576,768,4.628091960364121,0.006026161406724116,0.006026161406724116,1.5321446795670584,0.6369346772179691,768,768.0,True
chronos2,LOOP_SEATTLE_5T,Loop Seattle,headline,train,L12+LN,head_input_diagnostic,False,13,5576,768,16.57082831907138,0.02157659937379086,0.02157659937379086,2.8076438192700115,0.39227221302226584,768,768.0,False
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,Emb,block_depth,True,0,262,1280,19.64815525792206,0.01535012129525161,0.07528028834452896,2.9779834539043004,0.22111103993942824,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L1,block_depth,True,1,262,1280,30.778716866443688,0.024045872551909132,0.11792611826223635,3.426823440291753,0.1881978549350206,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L2,block_depth,True,2,262,1280,36.05360655452853,0.028166880120725414,0.13813642358056907,3.585006901848436,0.21815659613462318,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L3,block_depth,True,3,262,1280,41.208761042845666,0.03219434456472318,0.15788797334423627,3.7186508804203933,0.21848912651475802,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L4,block_depth,True,4,262,1280,42.03951755833461,0.03284337309244891,0.16107094849936632,3.7386100701658957,0.1971528776146366,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L5,block_depth,True,5,262,1280,34.60973119648845,0.0270388524972566,0.13260433408616262,3.5441348909741697,0.2580069364729508,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L6,block_depth,True,6,262,1280,32.7937839741924,0.025620143729837813,0.12564668189345748,3.490238984448305,0.29940328912263037,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L7,block_depth,True,7,262,1280,29.07051441395997,0.022711339385906228,0.11138128127954011,3.369724410112875,0.32170898087868494,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L8,block_depth,True,8,262,1280,29.626810366979566,0.023145945599202786,0.11351268339838914,3.3886797070220993,0.305892674279925,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L9,block_depth,True,9,262,1280,32.43994719644937,0.02534370874722607,0.12429098542700907,3.4793906015162133,0.28037007737360076,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L10,block_depth,True,10,262,1280,33.22308753641024,0.0259555371378205,0.1272915231280086,3.5032450419617316,0.2858143440837292,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L11,block_depth,True,11,262,1280,33.23446234030944,0.02596442370336675,0.12733510475214346,3.5035873598483036,0.2780141252717506,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L12,block_depth,True,12,262,1280,34.8652021974467,0.027238439216755235,0.13358315018178812,3.5514892600953285,0.25224146763330174,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L13,block_depth,True,13,262,1280,35.75666880680646,0.027934897505317545,0.13699873106056115,3.576736791794115,0.2522259935899921,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L14,block_depth,True,14,262,1280,38.171850951985576,0.029821758556238732,0.14625230249802904,3.6420983579048603,0.2336025768018164,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L15,block_depth,True,15,262,1280,37.089606855506226,0.02897625535586424,0.14210577339274416,3.6133367917016233,0.24855276532472062,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L16,block_depth,True,16,262,1280,36.003605806974534,0.028127817036698855,0.13794484983515148,3.5836190947451496,0.26707615175802973,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L17,block_depth,True,17,262,1280,34.80962463037047,0.02719501924247693,0.13337020931176427,3.549893918380273,0.25689073688215003,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L18,block_depth,True,18,262,1280,34.23200611337623,0.026743754776075178,0.1311571115455028,3.533161057701092,0.23725720048410487,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L19,block_depth,True,19,262,1280,17.612494477661183,0.013759761310672799,0.06748082175349113,2.8686085636781877,0.3742519295824032,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,test,L20,block_depth,True,20,262,1280,8.7067582285764,0.006802154866075312,0.03335922692941149,2.1640995319837986,0.5658337988387305,261,261.0,True
timesfm3,LOOP_SEATTLE_5T,Loop Seattle,headline,train,Emb,block_depth,True,0,1394,1280,24.044029846848346,0.01878439831785027,0.01878439831785027,3.179886726519031,0.17552181890990237,1280,1280.0,True
