model,dataset,display_name,geometry_variant,split,layer,point_type,include_in_main_depth_axis,point_index,n_rows,feature_dim,effective_rank,normalized_effective_rank,effective_rank_over_max_possible,spectral_entropy,pc1_fraction,numerical_rank,max_possible_rank,is_headline
tirex,m4_hourly,M4,pos0,test,Emb,block_depth,True,0,262,512,5.599838157750505,0.010937183901856455,0.021455318612070902,1.7227376969217834,0.5028722730311693,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L1,block_depth,True,1,262,512,9.37994348103304,0.018320202111392656,0.03593848077024153,2.238573737523758,0.399924498708286,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L2,block_depth,True,2,262,512,11.330320807581138,0.02212953282730691,0.04341119083364421,2.427482389518239,0.3648683988049397,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L3,block_depth,True,3,262,512,13.117198738745099,0.02561952878661152,0.05025746643197356,2.5739242499528947,0.33898265238778036,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L4,block_depth,True,4,262,512,15.059723414480844,0.0294135222939079,0.05770008971065457,2.7120238566307773,0.32047279072724805,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L5,block_depth,True,5,262,512,17.195289736898843,0.03358455026738055,0.06588233615670055,2.8446354938090814,0.31401443211196023,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L6,block_depth,True,6,262,512,20.361962348028015,0.03976945771099222,0.07801518141006902,3.0136685695539365,0.28247026951443227,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L7,block_depth,True,7,262,512,22.506361170594438,0.04395773666131726,0.08623126885285225,3.1137979879460618,0.26615902455357154,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L8,block_depth,True,8,262,512,22.20278148237562,0.04336480758276488,0.08506812828496406,3.1002175730287487,0.27854088548631517,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L9,block_depth,True,9,262,512,23.67748361240204,0.04624508518047273,0.09071832801686605,3.164524538000977,0.2753602648375877,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L10,block_depth,True,10,262,512,23.29769221211827,0.0455033051017935,0.08926318855217728,3.1483543089760047,0.2844638889289075,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L11,block_depth,True,11,262,512,19.753455661366587,0.038580968088606615,0.0756837381661555,2.983328446237408,0.3175228728198988,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L12,block_depth,True,12,262,512,15.679201479572896,0.030623440389790813,0.060073568887252474,2.7523350875778396,0.3038852633037012,261,261.0,True
tirex,m4_hourly,M4,pos0,test,L12+RMS,head_input_diagnostic,False,13,262,512,6.646368955008471,0.01298118936525092,0.025465015153289163,1.8940706837403347,0.4674578812146836,261,261.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L1,block_depth,True,0,524,512,5.969480946460103,0.011659142473554889,0.011659142473554889,1.7866599799831695,0.5529215686549889,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L2,block_depth,True,1,524,512,7.49453868682253,0.014637770872700254,0.014637770872700254,2.0141745802036817,0.520895498633275,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L3,block_depth,True,2,524,512,8.472139632884682,0.016547147720477894,0.016547147720477894,2.1367830898541103,0.5147905122886828,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L4,block_depth,True,3,524,512,9.838525683247807,0.019215870475093374,0.019215870475093374,2.2863058709004545,0.4906827251473924,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L5,block_depth,True,4,524,512,11.974116056760256,0.023386945423359874,0.023386945423359874,2.4827473248530705,0.4563347393362983,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L6,block_depth,True,5,524,512,15.935089603731708,0.031123221882288492,0.031123221882288492,2.7685235709304723,0.4009837521006905,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L7,block_depth,True,6,524,512,19.714582670270627,0.03850504427787232,0.03850504427787232,2.9813585989731877,0.3554068919984669,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L8,block_depth,True,7,524,512,17.95496004996711,0.03506828134759201,0.03506828134759201,2.887866402666777,0.3836487000094616,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L9,block_depth,True,8,524,512,19.152611196214277,0.03740744374260601,0.03740744374260601,2.9524390612248674,0.3688204255562136,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L10,block_depth,True,9,524,512,18.985480214466396,0.03708101604387968,0.03708101604387968,2.943674487778742,0.36484157445814014,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L11,block_depth,True,10,524,512,15.784675289782736,0.030829443925356907,0.030829443925356907,2.7590395509895504,0.39589927329959745,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L12,block_depth,True,11,524,512,13.245839740483706,0.02587078074313224,0.02587078074313224,2.5836835212793234,0.38579590943254655,512,512.0,False
tirex,m4_hourly,M4,all_positions_from_L1,test,L12+RMS,head_input_diagnostic,False,12,524,512,5.549701333133137,0.010839260416275658,0.010839260416275658,1.7137441124604407,0.5186020219921864,512,512.0,False
tirex,m4_hourly,M4,pos0,train,Emb,block_depth,True,0,1394,512,4.492015961296748,0.008773468674407712,0.008773468674407712,1.5023015901416443,0.47826849933364457,512,512.0,True
tirex,m4_hourly,M4,pos0,train,L1,block_depth,True,1,1394,512,7.320283624277486,0.014297428953666964,0.014297428953666964,1.9906490737085898,0.38356251247052575,512,512.0,True
tirex,m4_hourly,M4,pos0,train,L2,block_depth,True,2,1394,512,8.69657187199141,0.01698549193748322,0.01698549193748322,2.1629289103051463,0.35241259090615695,512,512.0,True
tirex,m4_hourly,M4,pos0,train,L3,block_depth,True,3,1394,512,9.731169722439864,0.01900619086414036,0.01900619086414036,2.2753341071058863,0.3565483552468908,512,512.0,True
tirex,m4_hourly,M4,pos0,train,L4,block_depth,True,4,1394,512,11.142882786896173,0.02176344294315659,0.02176344294315659,2.4108009790197484,0.339054836477587,512,512.0,True
tirex,m4_hourly,M4,pos0,train,L5,block_depth,True,5,1394,512,12.788433207191952,0.02497740860779678,0.02497740860779678,2.5485411066945014,0.31387599329802596,512,512.0,True
tirex,m4_hourly,M4,pos0,train,L6,block_depth,True,6,1394,512,15.59261428122579,0.030454324768019122,0.030454324768019122,2.7467973586345584,0.2886668688470683,512,512.0,True
tirex,m4_hourly,M4,pos0,train,L7,block_depth,True,7,1394,512,17.91145051098031,0.034983301779258416,0.034983301779258416,2.885440201680987,0.2671378952725538,512,512.0,True
tirex,m4_hourly,M4,pos0,train,L8,block_depth,True,8,1394,512,16.455777687191624,0.03214019079529614,0.03214019079529614,2.800676642730453,0.3062732221428466,512,512.0,True
tirex,m4_hourly,M4,pos0,train,L9,block_depth,True,9,1394,512,18.14423655130634,0.03543796201427019,0.03543796201427019,2.898352964900078,0.2860655921084681,512,512.0,True
