model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,train_loss,val_loss,test_loss,weight_decay,wd_at_grid_max,wd_at_grid_min,n_probe_params,test_loss_point,test_loss_ci_lo,test_loss_ci_hi,test_loss_delta_vs_last,test_loss_delta_ci_lo,test_loss_delta_ci_hi,test_mase_point,test_mase_ci_lo,test_mase_ci_hi,test_mase_delta_vs_last,test_mase_delta_ci_lo,test_mase_delta_ci_hi,test_mae_point,test_mae_ci_lo,test_mae_ci_hi,test_mae_delta_vs_last,test_mae_delta_ci_lo,test_mae_delta_ci_hi,test_wql_point,test_wql_ci_lo,test_wql_ci_hi,test_wql_delta_vs_last,test_wql_delta_ci_lo,test_wql_delta_ci_hi,test_mase,test_mae,test_wql
tirex,wiki_daily_100k,Wiki Daily,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,0.29086679220199585,0.27538985413506284,0.2655422803412639,3.0,False,False,147744,0.2655422803412639,0.24421339511501652,0.28804685050721157,-0.02390413882054443,-0.0290316470607205,-0.018885545252701478,0.9343537004694854,0.8609627329996964,1.0120363698703791,-0.0816665676875753,-0.11416320589789455,-0.05131185701282742,41.2004720006842,29.36541452036596,55.07896845039116,-2.3042908429433524,-8.915533098574903,4.051052614186947,2.4823475901964427,1.9842908965082138,3.14120942596026,-0.3464830184404031,-0.7169704918386005,-0.06927063789700387,0.9343537004694854,41.2004720006842,2.4823475901964427
tirex,wiki_daily_100k,Wiki Daily,1,L1,block,block_depth,True,1,0.08333333333333333,0.08333333333333333,True,False,False,0.2766324579715729,0.26333215232682594,0.2549370825219587,10.0,False,False,147744,0.2549370825219587,0.23406127216134448,0.27691043401190313,-0.013298941001239184,-0.018164012605103995,-0.008702456308635425,0.9152824117837083,0.8456659895412963,0.9908426936392818,-0.06259527900179818,-0.09218290312291486,-0.03553128265035736,40.59289294604976,28.662134860136504,54.51306862804433,-1.6967117883089102,-7.279331332330344,3.8168917218707565,2.1728524485266427,1.7647863244148345,2.682782815754138,-0.03698787677060311,-0.3887893183111725,0.2949917656588251,0.9152824117837083,40.59289294604976,2.1728524485266427
tirex,wiki_daily_100k,Wiki Daily,2,L2,block,block_depth,True,2,0.16666666666666666,0.16666666666666666,False,False,False,0.2776147127151489,0.2635180105860452,0.2531246044708572,30.0,True,False,147744,0.2531246044708572,0.23236763792091142,0.27504019356218967,-0.011486462950137721,-0.015902262916148636,-0.0072985955368272525,0.9052102571534111,0.8379415723413636,0.9793835923785602,-0.05252312437150097,-0.07828212378095364,-0.0296022105395193,39.81887838258116,28.23418097893562,53.25774460031471,-0.9226972248403129,-5.546721877069164,3.475802374516322,2.1265214238148453,1.7409067241985885,2.5958825180645952,0.009343147941194285,-0.2838336344220251,0.2883321217310892,0.9052102571534111,39.81887838258116,2.1265214238148453
tirex,wiki_daily_100k,Wiki Daily,3,L3,block,block_depth,True,3,0.25,0.25,False,False,False,0.27623531222343445,0.26418020415567717,0.2534701198353681,30.0,True,False,147744,0.2534701198353681,0.23262076768775306,0.27539144691243367,-0.011831978314648606,-0.01628644737656735,-0.007719674732941312,0.9078529100625542,0.8407373101699324,0.9814201001958045,-0.05516577728064409,-0.08091124875438695,-0.032594026213558266,39.8483280932818,28.323032616355686,53.05884149028986,-0.9521469355409522,-5.364952466969245,3.2720013684590756,2.1177103073935357,1.7434933630116183,2.58391914794131,0.01815426436250389,-0.26681462127612693,0.2890698679970487,0.9078529100625542,39.8483280932818,2.1177103073935357
tirex,wiki_daily_100k,Wiki Daily,4,L4,block,block_depth,True,4,0.3333333333333333,0.3333333333333333,False,False,False,0.27432405948638916,0.263595559029975,0.2541857252167609,30.0,True,False,147744,0.2541857252167609,0.23343331467410022,0.2762112417720429,-0.01254758369604142,-0.017039687486137937,-0.008368179304098701,0.9061933060079127,0.838448046029417,0.9808129280971939,-0.053506173226002596,-0.07867065078813727,-0.03144667445142106,39.85987698013701,28.492388565678255,53.192900224101564,-0.9636958223961614,-5.489654561734508,3.6554598789297073,2.1804354494487166,1.7840456970771403,2.6764618761635894,-0.04457087769267698,-0.32089491449115054,0.20362884198805517,0.9061933060079127,39.85987698013701,2.1804354494487166
tirex,wiki_daily_100k,Wiki Daily,5,L5,block,block_depth,True,5,0.4166666666666667,0.4166666666666667,False,False,False,0.2712027132511139,0.26234973803560696,0.2519460910689512,30.0,True,False,147744,0.2519460910689512,0.23109418892493572,0.2741564167809196,-0.01030794954823172,-0.014238427472407517,-0.006715977151401849,0.8978527817497414,0.831205502980452,0.9704832523942346,-0.04516564896783126,-0.06709645969406146,-0.02612277120317496,41.17162806875513,28.879916808173533,55.22246425605564,-2.275446911014285,-5.869030079812592,0.7226620628746535,2.2316505375210514,1.8183794391036021,2.7411947828088072,-0.09578596576501175,-0.29949748290349304,0.06987268315807549,0.8978527817497414,41.17162806875513,2.2316505375210514
tirex,wiki_daily_100k,Wiki Daily,6,L6,block,block_depth,True,6,0.5,0.5,False,False,False,0.2704284191131592,0.26191130290447756,0.25080457891387337,30.0,True,False,147744,0.25080457891387337,0.23020527195078783,0.2727544471440225,-0.00916643739315387,-0.01299624447177612,-0.005705961682798192,0.893275238851446,0.828620871823185,0.9646953573144306,-0.04058810606953589,-0.062042386376901695,-0.021964247110296334,40.944734994862834,28.527864569801448,55.08303493162546,-2.048553837121986,-5.589134615087052,1.069447581928657,2.2090983170640897,1.7851024094328105,2.7464386194057053,-0.07323374530805005,-0.2668773314943847,0.08587205431478179,0.893275238851446,40.944734994862834,2.2090983170640897
tirex,wiki_daily_100k,Wiki Daily,7,L7,block,block_depth,True,7,0.5833333333333334,0.5833333333333334,False,False,False,0.2700245678424835,0.26100749149918556,0.25001322282549304,30.0,True,False,147744,0.25001322282549304,0.22921443317789328,0.2721717537407415,-0.008375081304773546,-0.011705380478226897,-0.00535071487734024,0.8888838220368968,0.8229770563396389,0.9600978219040236,-0.03619668925498665,-0.05471880421899114,-0.019691306884173795,42.24932957611594,28.70619201718349,57.87413217339221,-3.353148418375092,-7.48922206146841,0.20627209094161505,2.2402197450478614,1.7810444484692376,2.800081165179949,-0.10435517329182176,-0.2548866111592816,0.045010808352774954,0.8888838220368968,42.24932957611594,2.2402197450478614
tirex,wiki_daily_100k,Wiki Daily,8,L8,block,block_depth,True,8,0.6666666666666666,0.6666666666666666,False,False,False,0.2675032615661621,0.2580477944397517,0.24791748417925288,30.0,True,False,147744,0.24791748417925288,0.22692005002110457,0.2699949585928631,-0.006279342658533388,-0.008968885492476581,-0.0038401959801647382,0.8824982964821528,0.8186556739509887,0.9517712112761273,-0.029811163700242727,-0.04442346422236273,-0.016597819734470675,40.51816910577826,28.21928143639034,54.468753512738665,-1.6219879480374146,-4.024289940625746,0.5447725128328487,2.1614209490185443,1.7533716005559004,2.6520348019063356,-0.025556377262504704,-0.13533277969808077,0.07991792237169672,0.8824982964821528,40.51816910577826,2.1614209490185443
tirex,wiki_daily_100k,Wiki Daily,9,L9,block,block_depth,True,9,0.75,0.75,False,False,False,0.26693296432495117,0.2579127234897313,0.24631331468583972,30.0,True,False,147744,0.24631331468583972,0.2252778205323879,0.2686111192254506,-0.004675173165120228,-0.006753467605982471,-0.002834320864249163,0.8708303542334829,0.8068690390405425,0.9398355758520444,-0.018143221451572766,-0.02853350438182542,-0.008372545214475419,39.31535065220017,27.404981774614722,52.64117783071946,-0.41916949445932516,-1.8045516322582105,0.8906673519752225,2.1333223224135294,1.7268882710411582,2.633632634746764,0.002542249342510239,-0.07141053423171657,0.07496794838742227,0.8708303542334829,39.31535065220017,2.1333223224135294
