dataset,representation,layer,quantile_set,num_quantiles,quantiles,seed,mean_pinball_loss,quantile_loss
uber_tlc_hourly,reg,3,q1,1,0.5,0,0.27971789240837097,0.5594357848167419
uber_tlc_hourly,reg,4,q1,1,0.5,0,0.27303287386894226,0.5460657477378845
uber_tlc_hourly,reg,5,q1,1,0.5,0,0.27536600828170776,0.5507320165634155
uber_tlc_hourly,reg,6,q1,1,0.5,0,0.27603527903556824,0.5520705580711365
uber_tlc_hourly,reg,7,q1,1,0.5,0,0.27807357907295227,0.5561471581459045
uber_tlc_hourly,reg,8,q1,1,0.5,0,0.27898699045181274,0.5579739809036255
uber_tlc_hourly,reg,9,q1,1,0.5,0,0.27418750524520874,0.5483750104904175
uber_tlc_hourly,reg,10,q1,1,0.5,0,0.2831490933895111,0.5662981867790222
uber_tlc_hourly,reg,11,q1,1,0.5,0,0.29396799206733704,0.5879359841346741
uber_tlc_hourly,content_K,0,q1,1,0.5,0,0.30267566442489624,0.6053513288497925
uber_tlc_hourly,content_K,1,q1,1,0.5,0,0.29468196630477905,0.5893639922142029
uber_tlc_hourly,content_K,2,q1,1,0.5,0,0.2844066023826599,0.5688132047653198
uber_tlc_hourly,content_K,3,q1,1,0.5,0,0.28018346428871155,0.5603669285774231
uber_tlc_hourly,content_K,4,q1,1,0.5,0,0.28093671798706055,0.5618734359741211
uber_tlc_hourly,content_K,5,q1,1,0.5,0,0.27942103147506714,0.5588420629501343
uber_tlc_hourly,content_K,6,q1,1,0.5,0,0.28625568747520447,0.5725113749504089
uber_tlc_hourly,content_K,7,q1,1,0.5,0,0.28890153765678406,0.5778030753135681
uber_tlc_hourly,content_K,8,q1,1,0.5,0,0.29085445404052734,0.5817089080810547
uber_tlc_hourly,content_K,9,q1,1,0.5,0,0.29104477167129517,0.5820894837379456
uber_tlc_hourly,content_K,10,q1,1,0.5,0,0.3022386133670807,0.6044772267341614
uber_tlc_hourly,content_K,11,q1,1,0.5,0,0.314425528049469,0.628851056098938
uber_tlc_hourly,reg_K,0,q1,1,0.5,0,0.3044990301132202,0.6089980602264404
uber_tlc_hourly,reg_K,1,q1,1,0.5,0,0.2945915162563324,0.5891830921173096
uber_tlc_hourly,reg_K,2,q1,1,0.5,0,0.28340837359428406,0.5668167471885681
uber_tlc_hourly,reg_K,3,q1,1,0.5,0,0.27807343006134033,0.5561468601226807
uber_tlc_hourly,reg_K,4,q1,1,0.5,0,0.27442726492881775,0.5488545894622803
uber_tlc_hourly,reg_K,5,q1,1,0.5,0,0.2746765613555908,0.5493531227111816
uber_tlc_hourly,reg_K,6,q1,1,0.5,0,0.2756330966949463,0.5512661933898926
uber_tlc_hourly,reg_K,7,q1,1,0.5,0,0.27598607540130615,0.5519721508026123
uber_tlc_hourly,reg_K,8,q1,1,0.5,0,0.2832910120487213,0.5665819644927979
uber_tlc_hourly,reg_K,9,q1,1,0.5,0,0.27720823884010315,0.5544164776802063
uber_tlc_hourly,reg_K,10,q1,1,0.5,0,0.2786913216114044,0.5573827028274536
uber_tlc_hourly,reg_K,11,q1,1,0.5,0,0.29396405816078186,0.5879281759262085
uber_tlc_hourly,fslot_K,0,q1,1,0.5,0,0.29662492871284485,0.5932498574256897
uber_tlc_hourly,fslot_K,1,q1,1,0.5,0,0.26933303475379944,0.5386660695075989
uber_tlc_hourly,fslot_K,2,q1,1,0.5,0,0.23673544824123383,0.47347086668014526
uber_tlc_hourly,fslot_K,3,q1,1,0.5,0,0.22984354197978973,0.45968708395957947
uber_tlc_hourly,fslot_K,4,q1,1,0.5,0,0.2225777953863144,0.44515562057495117
uber_tlc_hourly,fslot_K,5,q1,1,0.5,0,0.2219967246055603,0.44399338960647583
uber_tlc_hourly,fslot_K,6,q1,1,0.5,0,0.21937455236911774,0.4387491047382355
uber_tlc_hourly,fslot_K,7,q1,1,0.5,0,0.2185155749320984,0.4370311498641968
uber_tlc_hourly,fslot_K,8,q1,1,0.5,0,0.21633321046829224,0.4326663911342621
uber_tlc_hourly,fslot_K,9,q1,1,0.5,0,0.21989287436008453,0.4397857189178467
uber_tlc_hourly,fslot_K,10,q1,1,0.5,0,0.2199125736951828,0.4398251175880432
uber_tlc_hourly,fslot_K,11,q1,1,0.5,0,0.220342755317688,0.4406854510307312
