model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,train_loss,val_loss,test_loss,weight_decay,wd_at_grid_max,wd_at_grid_min,n_probe_params,test_loss_point,test_loss_ci_lo,test_loss_ci_hi,test_loss_delta_vs_last,test_loss_delta_ci_lo,test_loss_delta_ci_hi,test_mase_point,test_mase_ci_lo,test_mase_ci_hi,test_mase_delta_vs_last,test_mase_delta_ci_lo,test_mase_delta_ci_hi,test_mae_point,test_mae_ci_lo,test_mae_ci_hi,test_mae_delta_vs_last,test_mae_delta_ci_lo,test_mae_delta_ci_hi,test_wql_point,test_wql_ci_lo,test_wql_ci_hi,test_wql_delta_vs_last,test_wql_delta_ci_lo,test_wql_delta_ci_hi,test_mase,test_mae,test_wql
timesfm3,boom_hourly,BOOM,0,Emb,embedding,block_depth,True,0,0.0,0.0,True,False,False,12.52096176147461,0.17729519307613373,0.22727808356285095,10.0,False,False,737856,0.22727809790627093,0.18018738801464818,0.2899218626280899,0.01034595562134591,0.000269691319873123,0.021690927648398542,1.2834941451869526,0.8625499420540393,1.9572494675168781,0.05921097019844712,-0.04028085303964678,0.16666889257736273,0.4037723255200412,0.28250004922438604,0.5641101697185699,0.05763546470131842,-0.005995727321756161,0.1628929927981716,3.8802287836362157,3.172745406367508,4.772993428851379,0.6118104223106013,-0.02677664585492864,1.3248455573979754,1.2834941451869526,0.4037723255200412,3.8802287836362157
timesfm3,boom_hourly,BOOM,1,L1,block,block_depth,True,1,0.05,0.05,False,False,False,12.497284889221191,0.17345330119132996,0.22391919791698456,10.0,False,False,737856,0.223919211744757,0.17713489627115703,0.28674268134038283,0.013704841782859828,0.004591621964049169,0.023933235055893287,1.2240559502913053,0.8075908059779616,1.8855359645817547,0.1186491650940944,0.03215254756565855,0.21425838358839575,0.3922924082429589,0.2675237289104297,0.5620133600286537,0.06911538197840073,0.011013235049667235,0.16328170804028047,3.7963087344425825,3.0970417370887127,4.630851066705405,0.6957304715042345,0.12940038196353973,1.3076610471644727,1.2240559502913053,0.3922924082429589,3.7963087344425825
timesfm3,boom_hourly,BOOM,2,L2,block,block_depth,True,2,0.1,0.1,False,False,False,12.483416557312012,0.17488807439804077,0.22825661301612854,10.0,False,False,737856,0.22825662381841808,0.180539431922022,0.291802612425349,0.009367429709198766,-0.001535519877038248,0.020579832355297124,1.3109604215899464,0.8400526988544117,2.092343598155496,0.031744693795453305,-0.15824754655623624,0.17481976730352608,0.4049314968806787,0.27479536107143787,0.5816261269468066,0.05647629334068094,-0.01628318175226897,0.16399156342844184,3.8873440005838966,3.1314824793923592,4.8866801974466965,0.6046952053629204,-0.11696758315681945,1.344078361478672,1.3109604215899464,0.4049314968806787,3.8873440005838966
timesfm3,boom_hourly,BOOM,3,L3,block,block_depth,True,3,0.15,0.15,False,False,False,12.491986274719238,0.18167857825756073,0.23215587437152863,30.0,True,False,737856,0.23215587438205204,0.18367866046324183,0.29668327103826697,0.0054681791455648,-0.0030973158395944237,0.013250415827118733,1.3686899821054426,0.8866915296095855,2.161773125776889,-0.025984866720042854,-0.21151971381276727,0.09549624009947888,0.44062133452628177,0.2885380702477851,0.6502952314474089,0.020786455695077866,-0.030600433540183967,0.08214943317036781,4.246973309023434,3.378611740992436,5.141357777257567,0.245065896923383,-0.22525265019443375,0.6534786413974627,1.3686899821054426,0.44062133452628177,4.246973309023434
timesfm3,boom_hourly,BOOM,4,L4,block,block_depth,True,4,0.2,0.2,False,False,False,12.486594200134277,0.18369559943675995,0.2326786071062088,30.0,True,False,737856,0.2326785868170571,0.18449402440702384,0.2967719913319562,0.004945466710559732,-0.0031499022100973193,0.012383823274269092,1.3600028014032044,0.8938555474969601,2.117792404999963,-0.01729768601780468,-0.17201897923590057,0.08612035750679711,0.44428246530385956,0.29275053048076044,0.6538978104363953,0.017125324917500073,-0.02689374445207858,0.07363505049507058,4.241316086642054,3.3916359702943435,5.125335574576188,0.2507231193047632,-0.205349532340571,0.6688548649386183,1.3600028014032044,0.44428246530385956,4.241316086642054
timesfm3,boom_hourly,BOOM,5,L5,block,block_depth,True,5,0.25,0.25,False,False,False,12.48287582397461,0.18446597456932068,0.23356802761554718,30.0,True,False,737856,0.23356801768143973,0.18473670245779647,0.2982940608701316,0.004056035846177114,-0.0046854286818333885,0.011888413496531205,1.3684103717740652,0.9010074225580287,2.120753255565103,-0.0257052563886655,-0.18404148152885985,0.08454619463537554,0.442402978157054,0.29536817549854394,0.6446469200992695,0.019004812064305654,-0.028704792865519246,0.08357399467475835,4.243893229740685,3.3959824446952975,5.184017506386132,0.248145976206132,-0.28627318284249037,0.7454404837593693,1.3684103717740652,0.442402978157054,4.243893229740685
timesfm3,boom_hourly,BOOM,6,L6,block,block_depth,True,6,0.3,0.3,False,False,False,12.478047370910645,0.18784424662590027,0.23800350725650787,30.0,True,False,737856,0.23800350608840837,0.18904698487123908,0.3029498315960863,-0.00037945256079152667,-0.009534149401160858,0.007610708503263035,1.3933946847731455,0.9158021056353204,2.1683490315757963,-0.050689569387745825,-0.22837563902021732,0.06847389174146122,0.44675048283792723,0.29601307032944035,0.6540345278495806,0.014657307383432405,-0.03473761427468807,0.07688071324572159,4.324840293349972,3.456119986125892,5.291337482936761,0.16719891259684516,-0.38284957019081023,0.6663736922895585,1.3933946847731455,0.44675048283792723,4.324840293349972
timesfm3,boom_hourly,BOOM,7,L7,block,block_depth,True,7,0.35,0.35,False,False,False,12.475421905517578,0.1884952336549759,0.23756511509418488,30.0,True,False,737856,0.23756511809335926,0.18880590779054385,0.3018571073368275,5.8935434257584296e-05,-0.007809850749083517,0.007203172175752999,1.3800857948295755,0.9207235394540285,2.1182959948022293,-0.03738067944417578,-0.17390909239737617,0.06025785059632865,0.4463983312640706,0.29737150567896997,0.6532618361466984,0.015009458957289057,-0.026818085889032645,0.0710977819603027,4.341836878529142,3.4743312854519637,5.260319300489626,0.15020232741767536,-0.3141927095680392,0.5768021014953663,1.3800857948295755,0.4463983312640706,4.341836878529142
timesfm3,boom_hourly,BOOM,8,L8,block,block_depth,True,8,0.4,0.4,False,False,False,12.474958419799805,0.18631039559841156,0.23564645648002625,30.0,True,False,737856,0.23564644624073963,0.18708239240692875,0.2991586351680363,0.0019776072868772088,-0.00448675290878735,0.008730927101431142,1.3548332951527673,0.9139630261127457,2.0450178606555074,-0.012128179767367575,-0.10795974093805377,0.06961661169420891,0.44229850737927284,0.2980140023853845,0.6433222212838285,0.019109282842086794,-0.01938490794957097,0.07744575800601233,4.250949474902688,3.4476986220409027,5.090430740150654,0.2410897310441289,-0.17475121002964436,0.6635217528133301,1.3548332951527673,0.44229850737927284,4.250949474902688
timesfm3,boom_hourly,BOOM,9,L9,block,block_depth,True,9,0.45,0.45,False,False,False,12.473673820495605,0.18801407516002655,0.23716706037521362,30.0,True,False,737856,0.23716704726303364,0.1889770941658861,0.30062491917340767,0.0004570062645831985,-0.005371501530312765,0.006499244154649329,1.3570138121250896,0.9227647248079511,2.038489340979825,-0.01430869673968993,-0.09838206662714381,0.05928900878541335,0.4408181743490835,0.2964434663862147,0.6434257905325349,0.020589615872276146,-0.015152579988764734,0.07447643344051429,4.285018250803581,3.4706048119751394,5.097562547326439,0.20702095514323648,-0.1497260427069751,0.5726848929583364,1.3570138121250896,0.4408181743490835,4.285018250803581
