model,dataset,point_index,layer,point_type,include_in_main_depth_axis,relative_depth,selected_wd,wd_at_grid_max,wd_at_grid_min,wd_grid,wd_grid_max,wd_grid_min,n_wd_candidates,lr,lr_times_selected_wd,val_loss_selection_convention,val_loss_at_selected_wd,val_loss_by_wd,val_loss_by_wd_mean_pinball,train_loss,val_loss,test_loss,n_probe_params,constant_forecast_floor_val_loss,val_over_floor
timesfm3,wind_farms_hourly,0,Emb,block_depth,True,0.0,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,"mean pinball over (batch, quantiles, horizon)",0.20789262652397156,"{""1e-05"": 0.21730686724185944, ""0.0001"": 0.2166210263967514, ""0.001"": 0.217451810836792, ""0.01"": 0.21559925377368927, ""0.1"": 0.21613748371601105, ""0.3"": 0.2158876657485962, ""1"": 0.21340787410736084, ""3"": 0.21091167628765106, ""10"": 0.20972809195518494, ""30"": 0.20789262652397156, ""45"": 0.20804262161254883, ""65"": 0.20987631380558014, ""90"": 0.21387271583080292}","{""1e-05"": 0.21730686724185944, ""0.0001"": 0.2166210263967514, ""0.001"": 0.217451810836792, ""0.01"": 0.21559925377368927, ""0.1"": 0.21613748371601105, ""0.3"": 0.2158876657485962, ""1"": 0.21340787410736084, ""3"": 0.21091167628765106, ""10"": 0.20972809195518494, ""30"": 0.20789262652397156, ""45"": 0.20804262161254883, ""65"": 0.20987631380558014, ""90"": 0.21387271583080292}",12.043371200561523,0.20789262652397156,0.6302698254585266,737856,0.2799916125777114,0.7424959076810602
timesfm3,wind_farms_hourly,1,L1,block_depth,True,0.05,10.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.1,"mean pinball over (batch, quantiles, horizon)",0.2000897079706192,"{""1e-05"": 0.22917531430721283, ""0.0001"": 0.2293481081724167, ""0.001"": 0.22895148396492004, ""0.01"": 0.22818957269191742, ""0.1"": 0.22494232654571533, ""0.3"": 0.21955926716327667, ""1"": 0.210951566696167, ""3"": 0.2034127116203308, ""10"": 0.2000897079706192, ""30"": 0.20163968205451965, ""45"": 0.20393268764019012, ""65"": 0.20843632519245148, ""90"": 0.21521306037902832}","{""1e-05"": 0.22917531430721283, ""0.0001"": 0.2293481081724167, ""0.001"": 0.22895148396492004, ""0.01"": 0.22818957269191742, ""0.1"": 0.22494232654571533, ""0.3"": 0.21955926716327667, ""1"": 0.210951566696167, ""3"": 0.2034127116203308, ""10"": 0.2000897079706192, ""30"": 0.20163968205451965, ""45"": 0.20393268764019012, ""65"": 0.20843632519245148, ""90"": 0.21521306037902832}",12.01396369934082,0.2000897079706192,0.6121832728385925,737856,0.2799916125777114,0.7146275066189153
timesfm3,wind_farms_hourly,2,L2,block_depth,True,0.1,10.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.1,"mean pinball over (batch, quantiles, horizon)",0.19924211502075195,"{""1e-05"": 0.260231077671051, ""0.0001"": 0.2606598734855652, ""0.001"": 0.2603057026863098, ""0.01"": 0.2595009505748749, ""0.1"": 0.2533491253852844, ""0.3"": 0.2428721934556961, ""1"": 0.22320033609867096, ""3"": 0.20815509557724, ""10"": 0.19924211502075195, ""30"": 0.20009231567382812, ""45"": 0.20201818645000458, ""65"": 0.2059059739112854, ""90"": 0.21044470369815826}","{""1e-05"": 0.260231077671051, ""0.0001"": 0.2606598734855652, ""0.001"": 0.2603057026863098, ""0.01"": 0.2595009505748749, ""0.1"": 0.2533491253852844, ""0.3"": 0.2428721934556961, ""1"": 0.22320033609867096, ""3"": 0.20815509557724, ""10"": 0.19924211502075195, ""30"": 0.20009231567382812, ""45"": 0.20201818645000458, ""65"": 0.2059059739112854, ""90"": 0.21044470369815826}",12.000889778137207,0.19924211502075195,0.609999418258667,737856,0.2799916125777114,0.7116002982605506
timesfm3,wind_farms_hourly,3,L3,block_depth,True,0.15,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,"mean pinball over (batch, quantiles, horizon)",0.19936318695545197,"{""1e-05"": 0.2854625880718231, ""0.0001"": 0.2863246202468872, ""0.001"": 0.2860596179962158, ""0.01"": 0.28491002321243286, ""0.1"": 0.276994913816452, ""0.3"": 0.2621707022190094, ""1"": 0.23523516952991486, ""3"": 0.2135932743549347, ""10"": 0.2013486623764038, ""30"": 0.19936318695545197, ""45"": 0.2010640799999237, ""65"": 0.2041960507631302, ""90"": 0.20899726450443268}","{""1e-05"": 0.2854625880718231, ""0.0001"": 0.2863246202468872, ""0.001"": 0.2860596179962158, ""0.01"": 0.28491002321243286, ""0.1"": 0.276994913816452, ""0.3"": 0.2621707022190094, ""1"": 0.23523516952991486, ""3"": 0.2135932743549347, ""10"": 0.2013486623764038, ""30"": 0.19936318695545197, ""45"": 0.2010640799999237, ""65"": 0.2041960507631302, ""90"": 0.20899726450443268}",12.008360862731934,0.19936318695545197,0.608119547367096,737856,0.2799916125777114,0.7120327109802939
timesfm3,wind_farms_hourly,4,L4,block_depth,True,0.2,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,"mean pinball over (batch, quantiles, horizon)",0.20130588114261627,"{""1e-05"": 0.2986593544483185, ""0.0001"": 0.2987549304962158, ""0.001"": 0.29903948307037354, ""0.01"": 0.2980012893676758, ""0.1"": 0.2885264754295349, ""0.3"": 0.27323806285858154, ""1"": 0.24316179752349854, ""3"": 0.21862120926380157, ""10"": 0.20429253578186035, ""30"": 0.20130588114261627, ""45"": 0.20242226123809814, ""65"": 0.20462587475776672, ""90"": 0.20878362655639648}","{""1e-05"": 0.2986593544483185, ""0.0001"": 0.2987549304962158, ""0.001"": 0.29903948307037354, ""0.01"": 0.2980012893676758, ""0.1"": 0.2885264754295349, ""0.3"": 0.27323806285858154, ""1"": 0.24316179752349854, ""3"": 0.21862120926380157, ""10"": 0.20429253578186035, ""30"": 0.20130588114261627, ""45"": 0.20242226123809814, ""65"": 0.20462587475776672, ""90"": 0.20878362655639648}",12.00693416595459,0.20130588114261627,0.6084403395652771,737856,0.2799916125777114,0.7189711123462459
timesfm3,wind_farms_hourly,5,L5,block_depth,True,0.25,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,"mean pinball over (batch, quantiles, horizon)",0.2020910680294037,"{""1e-05"": 0.3108745217323303, ""0.0001"": 0.31149059534072876, ""0.001"": 0.31107985973358154, ""0.01"": 0.3097519278526306, ""0.1"": 0.299858033657074, ""0.3"": 0.2818009555339813, ""1"": 0.24919277429580688, ""3"": 0.2230156511068344, ""10"": 0.20623305439949036, ""30"": 0.2020910680294037, ""45"": 0.20347659289836884, ""65"": 0.2044556885957718, ""90"": 0.20905514061450958}","{""1e-05"": 0.3108745217323303, ""0.0001"": 0.31149059534072876, ""0.001"": 0.31107985973358154, ""0.01"": 0.3097519278526306, ""0.1"": 0.299858033657074, ""0.3"": 0.2818009555339813, ""1"": 0.24919277429580688, ""3"": 0.2230156511068344, ""10"": 0.20623305439949036, ""30"": 0.2020910680294037, ""45"": 0.20347659289836884, ""65"": 0.2044556885957718, ""90"": 0.20905514061450958}",12.006399154663086,0.2020910680294037,0.609684944152832,737856,0.2799916125777114,0.7217754352313447
timesfm3,wind_farms_hourly,6,L6,block_depth,True,0.3,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,"mean pinball over (batch, quantiles, horizon)",0.2028845250606537,"{""1e-05"": 0.3187182545661926, ""0.0001"": 0.3186715543270111, ""0.001"": 0.31903350353240967, ""0.01"": 0.3170481026172638, ""0.1"": 0.30656352639198303, ""0.3"": 0.28771182894706726, ""1"": 0.253199964761734, ""3"": 0.2252192199230194, ""10"": 0.20746207237243652, ""30"": 0.2028845250606537, ""45"": 0.2038610577583313, ""65"": 0.20525670051574707, ""90"": 0.20891261100769043}","{""1e-05"": 0.3187182545661926, ""0.0001"": 0.3186715543270111, ""0.001"": 0.31903350353240967, ""0.01"": 0.3170481026172638, ""0.1"": 0.30656352639198303, ""0.3"": 0.28771182894706726, ""1"": 0.253199964761734, ""3"": 0.2252192199230194, ""10"": 0.20746207237243652, ""30"": 0.2028845250606537, ""45"": 0.2038610577583313, ""65"": 0.20525670051574707, ""90"": 0.20891261100769043}",12.005569458007812,0.2028845250606537,0.6124156713485718,737856,0.2799916125777114,0.7246092952314538
timesfm3,wind_farms_hourly,7,L7,block_depth,True,0.35,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,"mean pinball over (batch, quantiles, horizon)",0.20221376419067383,"{""1e-05"": 0.33049553632736206, ""0.0001"": 0.3312491774559021, ""0.001"": 0.3305128216743469, ""0.01"": 0.3283577859401703, ""0.1"": 0.3178315758705139, ""0.3"": 0.2979333996772766, ""1"": 0.259289413690567, ""3"": 0.22673702239990234, ""10"": 0.20694881677627563, ""30"": 0.20221376419067383, ""45"": 0.2029896229505539, ""65"": 0.2053566873073578, ""90"": 0.20872513949871063}","{""1e-05"": 0.33049553632736206, ""0.0001"": 0.3312491774559021, ""0.001"": 0.3305128216743469, ""0.01"": 0.3283577859401703, ""0.1"": 0.3178315758705139, ""0.3"": 0.2979333996772766, ""1"": 0.259289413690567, ""3"": 0.22673702239990234, ""10"": 0.20694881677627563, ""30"": 0.20221376419067383, ""45"": 0.2029896229505539, ""65"": 0.2053566873073578, ""90"": 0.20872513949871063}",12.002579689025879,0.20221376419067383,0.6142653822898865,737856,0.2799916125777114,0.7222136489340358
timesfm3,wind_farms_hourly,8,L8,block_depth,True,0.4,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,"mean pinball over (batch, quantiles, horizon)",0.2031574547290802,"{""1e-05"": 0.34084516763687134, ""0.0001"": 0.340212881565094, ""0.001"": 0.3406203091144562, ""0.01"": 0.33929601311683655, ""0.1"": 0.3259055018424988, ""0.3"": 0.3039129674434662, ""1"": 0.26128295063972473, ""3"": 0.22701650857925415, ""10"": 0.2078845202922821, ""30"": 0.2031574547290802, ""45"": 0.20407219231128693, ""65"": 0.20640167593955994, ""90"": 0.2107350081205368}","{""1e-05"": 0.34084516763687134, ""0.0001"": 0.340212881565094, ""0.001"": 0.3406203091144562, ""0.01"": 0.33929601311683655, ""0.1"": 0.3259055018424988, ""0.3"": 0.3039129674434662, ""1"": 0.26128295063972473, ""3"": 0.22701650857925415, ""10"": 0.2078845202922821, ""30"": 0.2031574547290802, ""45"": 0.20407219231128693, ""65"": 0.20640167593955994, ""90"": 0.2107350081205368}",11.999236106872559,0.2031574547290802,0.6142834424972534,737856,0.2799916125777114,0.7255840732468157
timesfm3,wind_farms_hourly,9,L9,block_depth,True,0.45,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,"mean pinball over (batch, quantiles, horizon)",0.20476289093494415,"{""1e-05"": 0.35214686393737793, ""0.0001"": 0.3518452048301697, ""0.001"": 0.35208117961883545, ""0.01"": 0.3501923680305481, ""0.1"": 0.33707791566848755, ""0.3"": 0.31416863203048706, ""1"": 0.2688037157058716, ""3"": 0.23375864326953888, ""10"": 0.21160265803337097, ""30"": 0.20476289093494415, ""45"": 0.20625633001327515, ""65"": 0.20803076028823853, ""90"": 0.21249240636825562}","{""1e-05"": 0.35214686393737793, ""0.0001"": 0.3518452048301697, ""0.001"": 0.35208117961883545, ""0.01"": 0.3501923680305481, ""0.1"": 0.33707791566848755, ""0.3"": 0.31416863203048706, ""1"": 0.2688037157058716, ""3"": 0.23375864326953888, ""10"": 0.21160265803337097, ""30"": 0.20476289093494415, ""45"": 0.20625633001327515, ""65"": 0.20803076028823853, ""90"": 0.21249240636825562}",11.998656272888184,0.20476289093494415,0.6142277121543884,737856,0.2799916125777114,0.7313179457406511
