pt_status,probe_status,quadrant,source_dataset,target_dataset,probe_fitted_on,wd_selected_on,tunnel_defined_on,l_start_sustained,val_selected_layer,final_reference,quantile_set,readout,probe_family,layer,layer_label,quantile_loss,mase,is_selected_layer,is_reference,in_sustained_tunnel
PT-ID,Probe-ID,PT-ID / Probe-ID,monash_electricity_hourly,monash_electricity_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,12,L12,2.173384,1.040407,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,monash_electricity_hourly,monash_electricity_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,13,L12+LN,2.144787,1.041835,True,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,0,Emb,4.945409,1.426015,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,1,L1,5.169934,1.622272,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,2,L2,4.939392,1.523366,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,3,L3,3.948972,1.194853,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,4,L4,3.861821,1.146205,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,5,L5,3.6695,1.05039,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,6,L6,3.598638,1.026626,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,7,L7,3.520227,1.020005,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,8,L8,3.514237,0.987835,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,9,L9,3.580311,0.982276,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,10,L10,3.870136,1.930146,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,11,L11,3.64481,1.31995,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,12,L12,3.505214,1.147965,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,13,L12+LN,3.375166,0.942117,True,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,0,Emb,5.030183,10.160064,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,1,L1,3.846627,7.985113,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,2,L2,2.411204,3.069426,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,3,L3,2.146157,2.973345,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,4,L4,2.183192,3.355438,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,5,L5,2.063748,3.019929,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,6,L6,2.091592,3.050582,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,7,L7,2.110703,3.657323,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,8,L8,2.185319,4.082838,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,9,L9,2.186557,4.341678,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,10,L10,2.193055,4.361058,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,11,L11,1.970187,3.562392,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,12,L12,1.823166,3.043602,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,13,L12+LN,1.733539,2.473708,True,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,0,Emb,4.324897,5.825679,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,1,L1,4.651289,6.719126,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,2,L2,4.034534,6.114539,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,3,L3,3.494912,5.416344,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,4,L4,3.343408,5.406524,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,5,L5,3.126413,5.088263,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,6,L6,3.175825,5.020572,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,7,L7,3.075289,5.041963,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,8,L8,3.119488,5.022391,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,9,L9,3.024608,4.910682,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,10,L10,4.624714,7.472533,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,11,L11,3.992874,6.000779,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,12,L12,3.635554,5.531942,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q9,fslot,shared_linear,13,L12+LN,3.177335,4.845613,True,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,0,Emb,5.079458,2.680109,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,1,L1,4.467735,2.267437,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,2,L2,3.906051,1.923338,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,3,L3,3.03107,1.48542,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,4,L4,3.00606,1.485979,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,5,L5,2.941083,1.463413,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,6,L6,3.048346,1.545167,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,7,L7,2.851091,1.423639,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,8,L8,2.878725,1.426285,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,9,L9,2.834569,1.402815,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,10,L10,2.856825,1.395463,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,11,L11,2.745125,1.389085,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,12,L12,2.557241,1.292222,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,13,L12+LN,2.51239,1.270978,False,True,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,0,Emb,4.829782,1.352434,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,1,L1,4.547115,1.36887,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,2,L2,4.172534,1.238314,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,3,L3,3.572894,1.037523,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,4,L4,3.475955,0.985518,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,5,L5,3.40166,0.949484,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,6,L6,3.382199,0.947171,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,7,L7,3.357874,0.92589,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,8,L8,3.363352,0.926075,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,9,L9,3.32196,0.914937,True,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,10,L10,3.352796,1.023722,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,11,L11,3.371548,1.045581,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,12,L12,3.332298,1.016853,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,13,L12+LN,3.308122,0.972629,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,0,Emb,5.188557,11.224982,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,1,L1,4.571268,9.736967,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,2,L2,3.346454,6.223931,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,3,L3,2.759784,4.539264,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,4,L4,2.883016,5.706848,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,5,L5,3.034839,7.98889,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,6,L6,3.022737,8.169469,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,7,L7,3.070117,9.735658,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,8,L8,3.111342,10.765198,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,9,L9,2.768927,7.763628,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,10,L10,2.939649,9.966619,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,11,L11,2.672395,7.213551,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,12,L12,2.347185,5.926776,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,13,L12+LN,2.051315,3.6708,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,0,Emb,3.95081,5.482255,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,1,L1,4.35267,6.175754,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,2,L2,4.28365,6.1089,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,3,L3,3.95842,5.467868,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,4,L4,3.88387,5.361531,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,4,9,L12+LN,q9,fslot,shared_linear,5,L5,3.687608,5.239068,False,False,True
