model,dataset,display_name,geometry_variant,split,layer,point_type,include_in_main_depth_axis,point_index,n_rows,feature_dim,effective_rank,normalized_effective_rank,effective_rank_over_max_possible,spectral_entropy,pc1_fraction,numerical_rank,max_possible_rank,is_headline
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,Emb,block_depth,True,0,1048,768,1.0006743688560034,0.0013029614177812543,0.0013029614177812543,0.0006741415715030138,0.9999377112273178,7,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L1,block_depth,True,1,1048,768,14.797769572266033,0.01926792913055473,0.01926792913055473,2.694476464836374,0.22272217298231006,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L2,block_depth,True,2,1048,768,20.75686543880302,0.027027168540108098,0.027027168540108098,3.0328770564737395,0.20494037942461105,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L3,block_depth,True,3,1048,768,36.27760708472352,0.04723646755823375,0.04723646755823375,3.5912006662007796,0.15307149600330291,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L4,block_depth,True,4,1048,768,53.00874945332689,0.06902180918401939,0.06902180918401939,3.9704569839522894,0.1346233854857659,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L5,block_depth,True,5,1048,768,64.54707079014105,0.08404566509132949,0.08404566509132949,4.167394737334121,0.1749134816220519,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L6,block_depth,True,6,1048,768,78.07042912406935,0.10165420458863196,0.10165420458863196,4.357611356774828,0.16193438460258067,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L7,block_depth,True,7,1048,768,73.30300959572345,0.09544662707776491,0.09544662707776491,4.29460166665441,0.19377229258522388,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L8,block_depth,True,8,1048,768,73.47560950019769,0.09567136653671575,0.09567136653671575,4.296953507611816,0.19050203020392262,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L9,block_depth,True,9,1048,768,52.91405448839497,0.06889850844843094,0.06889850844843094,3.968668983887414,0.24844656401824672,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L10,block_depth,True,10,1048,768,43.41438054654719,0.05652914133664999,0.05652914133664999,3.7707907352211865,0.27976479499572715,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L11,block_depth,True,11,1048,768,28.83181529791945,0.037541426169165955,0.037541426169165955,3.3614794752566652,0.32931631555895485,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L12,block_depth,True,12,1048,768,7.615706011184039,0.009916283868729217,0.009916283868729217,2.030212695271324,0.5578226685648657,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,test,L12+LN,head_input_diagnostic,False,13,1048,768,23.34205327550778,0.03039329853581742,0.03039329853581742,3.150256595375861,0.2509863706365981,768,768.0,False
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,Emb,block_depth,True,0,5576,768,1.0006743686280868,0.001302961417484488,0.001302961417484488,0.0006741413437400113,0.9999377112495059,3,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L1,block_depth,True,1,5576,768,15.554573980250483,0.020253351536784484,0.020253351536784484,2.7443547420125043,0.2297951718651198,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L2,block_depth,True,2,5576,768,22.138574596597028,0.028826269005985714,0.028826269005985714,3.0973215438437407,0.2053395729320575,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L3,block_depth,True,3,5576,768,38.90167578519038,0.050653223678633306,0.050653223678633306,3.6610373290073204,0.15383250551695554,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L4,block_depth,True,4,5576,768,58.90000985513654,0.07669272116554236,0.07669272116554236,4.075841257977332,0.12391807220041061,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L5,block_depth,True,5,5576,768,73.90532352359561,0.09623089000468178,0.09623089000468178,4.302784862214777,0.15803467127522808,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L6,block_depth,True,6,5576,768,89.5211682666612,0.11656402118054844,0.11656402118054844,4.4944751142610215,0.14582938232635073,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L7,block_depth,True,7,5576,768,85.1003346119456,0.11080772735930416,0.11080772735930416,4.443830967556858,0.17470193544410703,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L8,block_depth,True,8,5576,768,85.83986690871669,0.11177066003739151,0.11177066003739151,4.452483547863607,0.171299190784137,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L9,block_depth,True,9,5576,768,62.16273341304385,0.08094105913156752,0.08094105913156752,4.1297556789188885,0.22251059280070448,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L10,block_depth,True,10,5576,768,53.500201452079615,0.06966172064072866,0.06966172064072866,3.9796854193543036,0.24088264695698441,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L11,block_depth,True,11,5576,768,34.843671476791926,0.04536936390207282,0.04536936390207282,3.550871527511094,0.29125365441952783,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L12,block_depth,True,12,5576,768,8.239280698167295,0.010728230075738665,0.010728230075738665,2.108913046199309,0.5482493862658184,768,768.0,True
chronos2,monash_london_smart_meters,London Smart Meters,headline,train,L12+LN,head_input_diagnostic,False,13,5576,768,26.509937709526113,0.034518148059278796,0.034518148059278796,3.2775196706009315,0.2344220386738117,768,768.0,False
