model,dataset,display_name,geometry_variant,split,layer,point_type,include_in_main_depth_axis,point_index,n_rows,feature_dim,effective_rank,normalized_effective_rank,effective_rank_over_max_possible,spectral_entropy,pc1_fraction,numerical_rank,max_possible_rank,is_headline
chronos2,uber_tlc_hourly,Uber TLC,headline,test,Emb,block_depth,True,0,1048,768,1.0006743688560034,0.0013029614177812543,0.0013029614177812543,0.0006741415715030138,0.9999377112273178,7,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L1,block_depth,True,1,1048,768,9.969189044659435,0.012980714901900307,0.012980714901900307,2.2994992411127915,0.3084718337061257,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L2,block_depth,True,2,1048,768,10.809166192319601,0.014074435146249481,0.014074435146249481,2.380394495680803,0.34222303849371266,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L3,block_depth,True,3,1048,768,18.285350906626856,0.023809050659670386,0.023809050659670386,2.9061002423730034,0.2890956954474867,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L4,block_depth,True,4,1048,768,30.01683552488165,0.03908442125635631,0.03908442125635631,3.401758408419931,0.20837419462099577,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L5,block_depth,True,5,1048,768,38.08670314814783,0.04959206139081749,0.04959206139081749,3.639865222482146,0.1460552298135449,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L6,block_depth,True,6,1048,768,40.87856626207681,0.053227299820412514,0.053227299820412514,3.710605873413411,0.14806603531380141,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L7,block_depth,True,7,1048,768,24.664443697874685,0.03211516106494099,0.03211516106494099,3.205362680118545,0.2719595206674609,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L8,block_depth,True,8,1048,768,26.558594342395494,0.03458150304999413,0.03458150304999413,3.279353399352125,0.23650072864718222,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L9,block_depth,True,9,1048,768,21.515587001245827,0.028015087241205505,0.028015087241205505,3.0687776492670116,0.22749785244295065,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L10,block_depth,True,10,1048,768,12.22955349138933,0.015923897775246523,0.015923897775246523,2.5038554397430937,0.3947694216758507,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L11,block_depth,True,11,1048,768,7.065218942005021,0.009199503830735705,0.009199503830735705,1.955184005324406,0.5614651649700279,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L12,block_depth,True,12,1048,768,3.491222233848384,0.0045458622836567495,0.0045458622836567495,1.2502518851767754,0.7321690696267228,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,test,L12+LN,head_input_diagnostic,False,13,1048,768,12.135042544728853,0.01580083664678236,0.01580083664678236,2.4960973451245287,0.27647901535727964,768,768.0,False
chronos2,uber_tlc_hourly,Uber TLC,headline,train,Emb,block_depth,True,0,5576,768,1.0006743686280868,0.001302961417484488,0.001302961417484488,0.0006741413437400113,0.9999377112495059,3,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,train,L1,block_depth,True,1,5576,768,11.153176595608361,0.014522365358865053,0.014522365358865053,2.411724353797953,0.32077401116109305,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,train,L2,block_depth,True,2,5576,768,11.657244675628569,0.0151787040047247,0.0151787040047247,2.4559278473055244,0.3648754309856743,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,train,L3,block_depth,True,3,5576,768,21.205797277017453,0.02761171520444981,0.02761171520444981,3.0542746007586503,0.3006077933683456,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,train,L4,block_depth,True,4,5576,768,37.52781459714026,0.04886434192335971,0.04886434192335971,3.625082380626516,0.2172288736691405,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,train,L5,block_depth,True,5,5576,768,53.24849403919622,0.06933397661353674,0.06933397661353674,3.974969523235559,0.15045406308990764,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,train,L6,block_depth,True,6,5576,768,64.02891292208524,0.0833709803672985,0.0833709803672985,4.159334745752437,0.11461702175954284,768,768.0,True
chronos2,uber_tlc_hourly,Uber TLC,headline,train,L7,block_depth,True,7,5576,768,45.97465276549629,0.05986282912173996,0.05986282912173996,3.8280902177809777,0.1928366207175112,768,768.0,True
