model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,train_loss,val_loss,test_loss,weight_decay,wd_at_grid_max,wd_at_grid_min,n_probe_params,test_loss_point,test_loss_ci_lo,test_loss_ci_hi,test_loss_delta_vs_last,test_loss_delta_ci_lo,test_loss_delta_ci_hi,test_mase_point,test_mase_ci_lo,test_mase_ci_hi,test_mase_delta_vs_last,test_mase_delta_ci_lo,test_mase_delta_ci_hi,test_mae_point,test_mae_ci_lo,test_mae_ci_hi,test_mae_delta_vs_last,test_mae_delta_ci_lo,test_mae_delta_ci_hi,test_wql_point,test_wql_ci_lo,test_wql_ci_hi,test_wql_delta_vs_last,test_wql_delta_ci_lo,test_wql_delta_ci_hi,test_mase,test_mae,test_wql
timesfm3,coastal_ts,Coastal T-S,0,Emb,embedding,block_depth,True,0,0.0,0.0,True,False,False,3.7684783935546875,0.33255088329315186,0.30077946186065674,30.0,True,False,737856,0.30077946030845243,0.2543694205931388,0.35186255242830755,0.028380267166843054,-0.0026706808673528327,0.0622763503032426,1.1851498155904319,1.0222642562329058,1.365788073617121,0.13604006308915384,-0.0108113897920075,0.3001151560581963,0.339235271722749,0.243667326008207,0.44636526802904264,0.011523754960720778,-0.02243772962220755,0.05110246467231588,0.08616087024375134,0.06145302387028468,0.11529842047894066,0.004501806029599542,-0.00334544374072182,0.013633291739967014,1.1851498155904319,0.339235271722749,0.08616087024375134
timesfm3,coastal_ts,Coastal T-S,1,L1,block,block_depth,True,1,0.05,0.05,False,False,False,3.7472174167633057,0.34278762340545654,0.31044143438339233,30.0,True,False,737856,0.31044141358385485,0.26005109285470096,0.3661399488880609,0.01871831389144063,-0.015123256330844033,0.052414634773352425,1.2127931137508818,1.028934887512649,1.4220369664257604,0.10839676492870387,-0.01624014511434129,0.24757482760077776,0.34432464430926774,0.24866063851467757,0.4543242456348461,0.006434382374202019,-0.026001072580165777,0.040441195789307695,0.08844416095832515,0.0629814248685411,0.11835592357979745,0.002218515315025732,-0.006953386098983825,0.01145773936544891,1.2127931137508818,0.34432464430926774,0.08844416095832515
timesfm3,coastal_ts,Coastal T-S,2,L2,block,block_depth,True,2,0.1,0.1,False,False,False,3.729057788848877,0.34400296211242676,0.3055959641933441,30.0,True,False,737856,0.30559596916039783,0.2605810900141175,0.3600342510733753,0.023563758314897654,-0.012525072693824732,0.058479581327022356,1.1955661752365503,1.032853734748984,1.381349797551499,0.12562370344303542,-0.012516487771703335,0.27458678152894095,0.3381004060616402,0.24584219989957898,0.4430753567134985,0.012658620621829542,-0.016715333238195313,0.04373591979504389,0.08644898340170026,0.06196794664777077,0.1149486951192216,0.004213692871650618,-0.0049156096512364845,0.012921811315376577,1.1955661752365503,0.3381004060616402,0.08644898340170026
timesfm3,coastal_ts,Coastal T-S,3,L3,block,block_depth,True,3,0.15,0.15,False,False,False,3.719878673553467,0.34531649947166443,0.3211284279823303,30.0,True,False,737856,0.3211284020605187,0.2749353228136897,0.37406898200667155,0.008031325414776802,-0.02502091896409786,0.04009335704613473,1.2928264401078071,1.0944394021742976,1.531034466857101,0.028363438571778588,-0.10405897595168306,0.16271708124244755,0.3532763441428804,0.2597360030005165,0.4618231342614762,-0.0025173174594106396,-0.034676412489046446,0.03199174095619574,0.09005692322799512,0.06550753736691742,0.11922355100157557,0.0006057530453557614,-0.00841893966879542,0.009820835142306864,1.2928264401078071,0.3532763441428804,0.09005692322799512
timesfm3,coastal_ts,Coastal T-S,4,L4,block,block_depth,True,4,0.2,0.2,False,False,False,3.7161905765533447,0.34007471799850464,0.3182520270347595,30.0,True,False,737856,0.3182519939728081,0.27264101364805055,0.36838644344825294,0.01090773350248736,-0.02145104957744481,0.04409046868483229,1.296417215098862,1.0786439017457952,1.5628909038241388,0.02477266358072372,-0.13618449128387206,0.17987249778291153,0.34757831643881626,0.25625845887381016,0.4554345560830666,0.003180710244653495,-0.029063202200678175,0.037303673623953426,0.08793379517658384,0.06450344825203097,0.11640929178747658,0.0027288810967670413,-0.005989241326417649,0.011838461366083483,1.296417215098862,0.34757831643881626,0.08793379517658384
timesfm3,coastal_ts,Coastal T-S,5,L5,block,block_depth,True,5,0.25,0.25,False,False,False,3.715244770050049,0.3303256630897522,0.31127434968948364,30.0,True,False,737856,0.3112743535699944,0.26697911329877877,0.3600598370889201,0.017885373905301094,-0.01006026006458948,0.04706710333315031,1.248791293172425,1.0539740404452727,1.475250381820938,0.07239858550716072,-0.058715482379810495,0.20673428992697176,0.33857967917765563,0.24862915693011683,0.4468815993968851,0.01217934750581412,-0.015886832253706715,0.042909211547808405,0.08605444304342351,0.06236205103164035,0.11513524809029296,0.004608233229927372,-0.0036939886962495633,0.012980961905085565,1.248791293172425,0.33857967917765563,0.08605444304342351
timesfm3,coastal_ts,Coastal T-S,6,L6,block,block_depth,True,6,0.3,0.3,False,False,False,3.716219902038574,0.32703661918640137,0.31949886679649353,30.0,True,False,737856,0.3194988689695795,0.2756865940910454,0.36705037547120206,0.009660858505715963,-0.017135586255850873,0.03703985423780976,1.2962962250645411,1.07933058501416,1.5590030280669032,0.024893653615044586,-0.11285566002032824,0.15386310813233864,0.348581760833991,0.25701904567509415,0.460051347130395,0.002177265849478749,-0.028232498389114426,0.030553896837757236,0.08850543025222583,0.06374315999528825,0.1192444636842959,0.0021572460211250477,-0.008034387620434872,0.011188605254729476,1.2962962250645411,0.348581760833991,0.08850543025222583
timesfm3,coastal_ts,Coastal T-S,7,L7,block,block_depth,True,7,0.35,0.35,False,False,False,3.7159016132354736,0.33001908659935,0.3206775188446045,30.0,True,False,737856,0.32067751822372276,0.27944647235951076,0.3647930701340859,0.008482209251572725,-0.01957543639388558,0.038749598653521365,1.3011294623535068,1.0878738796451408,1.5627174973732165,0.02006041632607891,-0.1251766579148431,0.15933022144708725,0.34478330103243654,0.25421310528498947,0.4539865374067508,0.005975725651033215,-0.02305349571223196,0.03517711182870024,0.08717797534842303,0.06336801984039185,0.1163597117219384,0.00348470092492785,-0.006190567455128141,0.01280022646650984,1.3011294623535068,0.34478330103243654,0.08717797534842303
timesfm3,coastal_ts,Coastal T-S,8,L8,block,block_depth,True,8,0.4,0.4,False,False,False,3.7131450176239014,0.32450544834136963,0.3165082633495331,30.0,True,False,737856,0.31650825403630733,0.27696206654266764,0.3591435607833166,0.012651473438988148,-0.010877128337354727,0.03855007904348893,1.2794006271171554,1.0965918140799775,1.4961511496084157,0.041789251562430296,-0.07808073897786548,0.15918648332120755,0.34126379857073874,0.25249628145177144,0.44549877458376963,0.009495228112731013,-0.017669376980293174,0.03693613701702768,0.08489295742699,0.06228341155993403,0.11256306231193174,0.005769718846360877,-0.002582964080193795,0.01466189365877842,1.2794006271171554,0.34126379857073874,0.08489295742699
timesfm3,coastal_ts,Coastal T-S,9,L9,block,block_depth,True,9,0.45,0.45,False,False,False,3.7117791175842285,0.3250283896923065,0.31809312105178833,30.0,True,False,737856,0.3180931272606055,0.2765626794813822,0.36225155232629425,0.01106660021468997,-0.01150612500884258,0.0355133264015118,1.2993592596273127,1.08080142205983,1.5640142532215697,0.021830619052273015,-0.09909324626621462,0.13368380546081915,0.3389593026685443,0.2544891718699825,0.4393736695710952,0.011799724014925461,-0.015123802380062232,0.039691223640139724,0.08475695828474915,0.06344911599981896,0.11062712099969335,0.005905717988601733,-0.0014958629900166435,0.01460136000931068,1.2993592596273127,0.3389593026685443,0.08475695828474915
