model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,train_loss,val_loss,test_loss,weight_decay,wd_at_grid_max,wd_at_grid_min,n_probe_params,test_loss_point,test_loss_ci_lo,test_loss_ci_hi,test_loss_delta_vs_last,test_loss_delta_ci_lo,test_loss_delta_ci_hi,test_mase_point,test_mase_ci_lo,test_mase_ci_hi,test_mase_delta_vs_last,test_mase_delta_ci_lo,test_mase_delta_ci_hi,test_mae_point,test_mae_ci_lo,test_mae_ci_hi,test_mae_delta_vs_last,test_mae_delta_ci_lo,test_mae_delta_ci_hi,test_wql_point,test_wql_ci_lo,test_wql_ci_hi,test_wql_delta_vs_last,test_wql_delta_ci_lo,test_wql_delta_ci_hi,test_mase,test_mae,test_wql
chronos2,LOOP_SEATTLE_5T,Loop Seattle,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,0.26040466119624794,0.23612715357928785,0.19842918780241303,0.001,False,False,110736,0.19842918780241303,0.19182484362501906,0.20520548505623262,-0.03059317922319163,-0.0387590506952967,-0.022438399709107097,1.138969776419232,1.0363211092682894,1.2489214015581005,-0.008272790245156036,-0.09378319062041715,0.0794904648173101,5.091116374315783,4.648458808695073,5.565296625663055,-0.16853988112735152,-0.5282062633828667,0.18911154086778284,0.6539539667099636,0.5973593789658758,0.7152571222940264,-0.04237357244166651,-0.07935633636548096,-0.004718346129666878,1.138969776419232,5.091116374315783,0.6539539667099636
chronos2,LOOP_SEATTLE_5T,Loop Seattle,1,L1,block,block_depth,True,1,0.08333333333333333,0.08333333333333333,False,False,False,0.18918379062955057,0.22510990827479435,0.18012105107648682,1e-05,False,True,110736,0.18012105107648682,0.17146010759165725,0.18890498458116337,-0.01228504249726542,-0.0184887028661848,-0.0060137363363995675,1.0936787919457422,1.0013835625866163,1.1879577636557899,0.037018194228333634,-0.03184965092055172,0.10850010808630883,4.978119903204413,4.511061951411524,5.459562304652731,-0.05554341001598129,-0.34637475282765245,0.23551931276471827,0.639659925448745,0.576898247085448,0.7062075234412447,-0.028079531180447814,-0.060288810023535026,0.004248214484705874,1.0936787919457422,4.978119903204413,0.639659925448745
chronos2,LOOP_SEATTLE_5T,Loop Seattle,2,L2,block,block_depth,True,2,0.16666666666666666,0.16666666666666666,False,False,False,0.174561016071839,0.21499466446747306,0.165856784593513,0.001,False,False,110736,0.165856784593513,0.15703469383892893,0.17478947808311981,0.001979223985708406,-0.004709235019270944,0.008476981802182343,0.9907854357792932,0.9109118035582064,1.07369454609732,0.13991155039478265,0.07027443578824616,0.21244240853949153,4.493653628872942,4.096844041091787,4.925667746936671,0.4289228643154894,0.13752765826232796,0.7248677273581352,0.5660759909749535,0.5140230426413589,0.6232483560643813,0.0455044032933436,0.012052613760354967,0.07902915229547207,0.9907854357792932,4.493653628872942,0.5660759909749535
chronos2,LOOP_SEATTLE_5T,Loop Seattle,3,L3,block,block_depth,True,3,0.25,0.25,False,False,False,0.16922897023484218,0.2061212172319416,0.16523146276710599,3.0,True,False,110736,0.16523146276710599,0.15714247212140955,0.17342987847549995,0.0026045458121154164,-0.0024982939829751327,0.007786894246281787,1.0628773921288288,0.9715993400491957,1.1560685549839091,0.06781959404524707,0.016656805490262588,0.12004156335641884,4.723568782828075,4.323684539869166,5.152002905035044,0.19900771036035714,-0.022766093974410206,0.4257797545316243,0.5773736184203038,0.5259277988766181,0.6338395788766744,0.034206775847993365,0.006941555168251343,0.06256603463280934,1.0628773921288288,4.723568782828075,0.5773736184203038
chronos2,LOOP_SEATTLE_5T,Loop Seattle,4,L4,block,block_depth,True,4,0.3333333333333333,0.3333333333333333,False,False,False,0.1614110708033594,0.20713215722268774,0.1699491007580557,1.0,False,False,110736,0.1699491007580557,0.16183819658449985,0.17816704618140258,-0.0021130921788342916,-0.007015117475734529,0.0027952116494642893,1.0740790264271904,0.9832797955493379,1.1672420915322792,0.05661795974688544,0.008386702954708064,0.1071615345131165,4.7757402136262375,4.367846749017381,5.212517811174946,0.14683627956219425,-0.05733816461170066,0.3615586588439741,0.5914844045341912,0.5395012067816597,0.6482646494324517,0.02009598973410598,-0.00544020420599875,0.047121258739082086,1.0740790264271904,4.7757402136262375,0.5914844045341912
chronos2,LOOP_SEATTLE_5T,Loop Seattle,5,L5,block,block_depth,True,5,0.4166666666666667,0.4166666666666667,False,False,False,0.15693414377762135,0.20582993388289714,0.17516157989397305,0.3,False,False,110736,0.17516157989397305,0.16694892474755874,0.18368404211177855,-0.007325571314751644,-0.011835094369265409,-0.002750452092443478,1.1250266219260379,1.0284086149909872,1.2221082602299356,0.005670364248038018,-0.03833691249316305,0.05103775285521883,5.026184231891857,4.600598512282732,5.4731074785864795,-0.10360773870342488,-0.299545789318355,0.0979645919116609,0.6088909469458705,0.5552377911917062,0.6670139203263533,0.002689447322426597,-0.02152819036176825,0.028369631548555856,1.1250266219260379,5.026184231891857,0.6088909469458705
chronos2,LOOP_SEATTLE_5T,Loop Seattle,6,L6,block,block_depth,True,6,0.5,0.5,False,False,False,0.15987429299647019,0.2022120487655847,0.16789344836111741,3.0,True,False,110736,0.16789344836111741,0.16004609831125396,0.1757589001045029,-5.743978189601262e-05,-0.0045046421692116504,0.0045937513068801585,1.048406396799102,0.9649227522664179,1.1328603085521936,0.08229058937497391,0.027134662575487044,0.13954884723782449,4.642403428761112,4.26220058200287,5.045037711767829,0.28017306442731993,0.0570110227925398,0.5126943229466082,0.5783843924013347,0.5272155131384075,0.633058127481042,0.03319600186696248,0.006724876382735757,0.06172342062513072,1.048406396799102,4.642403428761112,0.5783843924013347
chronos2,LOOP_SEATTLE_5T,Loop Seattle,7,L7,block,block_depth,True,7,0.5833333333333334,0.5833333333333334,False,False,False,0.15874453955777576,0.20064049962026473,0.16669642960809114,3.0,True,False,110736,0.16669642960809114,0.15900165851988637,0.17450907205032426,0.0011395789711302617,-0.0031620280038679176,0.0055549773782178945,1.090958304036711,0.9975603338980173,1.185542240668772,0.03973868213736487,-0.006027106071599417,0.08640363351909047,4.80656646329767,4.395295556820286,5.246751036834638,0.11601002989076203,-0.08012594603573346,0.3258847828314203,0.576875635962882,0.5250541980855649,0.6329772342274156,0.034704758305415084,0.009105050792093694,0.061856387909951835,1.090958304036711,4.80656646329767,0.576875635962882
chronos2,LOOP_SEATTLE_5T,Loop Seattle,8,L8,block,block_depth,True,8,0.6666666666666666,0.6666666666666666,True,False,False,0.15671280417404268,0.19498060569735884,0.16780743619981614,3.0,True,False,110736,0.16780743619981614,0.1593601810639255,0.1765020414113373,2.8572379405261694e-05,-0.003874428675488647,0.0036720168783919618,1.0968600833290063,0.9995160904009955,1.1978613899669956,0.03383690284506957,-0.010228842015576495,0.07703165156388295,4.8654020994162055,4.430740319083961,5.325835068818183,0.05717439377222622,-0.12681609071701036,0.24025400947540446,0.5875525784885367,0.5314601145197376,0.6466139022282472,0.02402781577976043,0.0027189804417918715,0.0457040402195631,1.0968600833290063,4.8654020994162055,0.5875525784885367
chronos2,LOOP_SEATTLE_5T,Loop Seattle,9,L9,block,block_depth,True,9,0.75,0.75,False,False,False,0.1571287427396865,0.18828635807824498,0.17088002414364395,3.0,True,False,110736,0.17088002414364395,0.16255218335569532,0.1795563703761898,-0.0030440155644225475,-0.0067173601053512905,0.0004722131131828224,1.0995933236887399,1.002871273991656,1.1988945122185224,0.031103662485336026,-0.009824621117881882,0.07314597280098707,4.899501908175849,4.463820502943537,5.373635419221502,0.023074585012582638,-0.15249855719725514,0.19661508974291056,0.5947122157683785,0.5385908411007179,0.6549646496768681,0.016868178499918618,-0.0032060637236213077,0.03693502801356564,1.0995933236887399,4.899501908175849,0.5947122157683785
chronos2,LOOP_SEATTLE_5T,Loop Seattle,10,L10,block,block_depth,True,10,0.8333333333333334,0.8333333333333334,False,False,False,0.15860875062591034,0.1865481830393995,0.16793990917219462,3.0,True,False,110736,0.16793990917219462,0.15974028876819113,0.17642841872951115,-0.00010390059297321619,-0.0032868387234461214,0.0030961127674477246,1.0778261071146944,0.980435935025491,1.1781479704018225,0.05287087905938148,0.01611347465384108,0.09062380286367513,4.766949021621793,4.344323764839647,5.2213251075784015,0.15562747156663903,-0.008587547541987118,0.32126832926367377,0.5912095796712072,0.5353638777324565,0.6524452771222896,0.020370814597089892,0.0022780796560918693,0.03938787590660067,1.0778261071146944,4.766949021621793,0.5912095796712072
chronos2,LOOP_SEATTLE_5T,Loop Seattle,11,L11,block,block_depth,True,11,0.9166666666666666,0.9166666666666666,False,False,False,0.1631778201791144,0.1899580503636189,0.1687748919148709,3.0,True,False,110736,0.1687748919148709,0.1600187613827866,0.1777747064505398,-0.0009388833356495097,-0.0030938862076470034,0.0011490017335634341,1.104240408782926,0.9953194317955409,1.2143438557494624,0.026456577391149816,0.0018318566803741613,0.05176877673140646,4.836384301297331,4.380118248809895,5.316071084778574,0.08619219189110083,-0.025014706627871662,0.20170199400979746,0.5994112051367027,0.5410671290476444,0.6627487568243454,0.012169189131594482,-0.000843617361302848,0.026323668797071896,1.104240408782926,4.836384301297331,0.5994112051367027
chronos2,LOOP_SEATTLE_5T,Loop Seattle,12,L12,block,block_depth,True,12,1.0,1.0,False,True,False,0.17244696648393248,0.19003547662655815,0.1678360085792214,3.0,True,False,110736,0.1678360085792214,0.1588777543699639,0.17679660014865053,0.0,0.0,0.0,1.1306969861740759,1.0086388027431132,1.2525896869734598,0.0,0.0,0.0,4.922576493188432,4.429615285110207,5.4343558326061645,0.0,0.0,0.0,0.6115803942682971,0.5481793315097506,0.6778703161774775,0.0,0.0,0.0,1.1306969861740759,4.922576493188432,0.6115803942682971
chronos2,LOOP_SEATTLE_5T,Loop Seattle,13,L12+LN,final_norm,head_input_diagnostic,False,12,,,False,False,True,0.16610749379612794,0.18832342980699684,0.16895444034278848,3.0,True,False,110736,0.16895444034278848,0.15923007112245238,0.17895321236987322,-0.0011184317635670737,-0.0026805739896016497,0.0003646964928888858,1.1248700585700988,1.0089355900200554,1.2423911146869269,0.005826927603977072,-0.010916295007021038,0.02356989915655651,4.916934767455802,4.431231171527344,5.4298650087683775,0.005641725732629332,-0.06253023641967488,0.07467023357998413,0.6171085906301893,0.5520348176036673,0.6866663610185411,-0.005528196361892168,-0.014014573020587593,0.0029580099495739765,1.1248700585700988,4.916934767455802,0.6171085906301893
