source,target,target_kind,quantile_set,criterion,tolerance,l_s,l_s_label,l_t,l_t_label,loss_transfer_at_l_s,loss_own_at_l_t,loss_own_at_l_s,gap_pct,gap_ci_lo,gap_ci_hi,gap_excludes_zero,probe_penalty_pct,probe_penalty_ci_lo,probe_penalty_ci_hi,probe_penalty_excludes_zero,depth_mismatch_pct,depth_mismatch_ci_lo,depth_mismatch_ci_hi,gap_at_final_pct,gap_at_final_ci_lo,gap_at_final_ci_hi,n_windows,n_clusters,boot_b,boot_seed
m4_hourly,monash_electricity_hourly,PT-ID,q1,first_crossing_95,0.05,3,L3,10,L10,0.38144038359779137,0.29946763076968774,0.2940761469228728,27.37282577666853,23.518852159529256,31.769899843456876,True,29.70803228655996,26.59216740304437,32.95277629846709,True,-1.8003561296283666,-4.252229842599042,0.9780124571524885,8.507857964476461,6.840418987822189,10.26022263233105,262,262,5000,0
m4_hourly,uber_tlc_hourly,PT-ID,q1,first_crossing_95,0.05,3,L3,3,L3,0.5953594571116924,0.5013887466858059,0.5013887466858059,18.742086065360564,16.944831641523628,20.70084209006756,True,18.742086065360564,16.944831641523628,20.70084209006756,True,0.0,0.0,0.0,2.851015724894168,2.0165139716169467,3.709438792117673,262,262,5000,0
m4_hourly,wind_farms_hourly,PT-ID,q1,first_crossing_95,0.05,3,L3,3,L3,0.5472754105053482,0.40158231161136665,0.40158231161136665,36.279760009693064,29.6883104803445,43.66321317295051,True,36.279760009693064,29.6883104803445,43.66321317295051,True,0.0,0.0,0.0,11.00722254553881,7.262423894054436,15.088568031267338,262,262,5000,0
m4_hourly,sg_carpark,PT-OOD,q1,first_crossing_95,0.05,3,L3,11,L11,0.35193017214929545,0.22891783924762812,0.2521916031416527,53.73645553617197,46.71841473734072,61.198473480966925,True,39.54872714442477,34.86925583646406,44.782425349072504,True,10.166863347355171,6.6729017069151215,13.898292613833016,29.162327270797107,25.263179662524912,33.11560100571436,354,354,5000,0
m4_hourly,coastal_ts,PT-OOD,q1,first_crossing_95,0.05,3,L3,1,L1,0.6954242663664951,0.5252791956170565,0.5213667165694965,32.39135914179232,15.733694508557125,54.256394610886744,True,33.38486026539389,17.576919447945393,54.40148123070979,True,-0.744837998574055,-4.123813831541904,3.2023135918590877,12.579304597848374,2.9993788073073033,24.99544268118129,48,24,5000,0
m4_hourly,boom_hourly,PT-OOD,q1,first_crossing_95,0.05,3,L3,3,L3,0.5386835801118736,0.3171299102377645,0.3171299102377645,69.86211729697831,59.94399390475982,81.28016812680849,True,69.86211729697831,59.94399390475982,81.28016812680849,True,0.0,0.0,0.0,11.987396841736707,9.67132466548826,14.594649220530012,354,354,5000,0
