model,dataset,point_index,layer,point_type,include_in_main_depth_axis,relative_depth,selected_wd,wd_at_grid_max,wd_at_grid_min,wd_grid,wd_grid_max,wd_grid_min,n_wd_candidates,lr,lr_times_selected_wd,val_loss_selection_convention,val_loss_at_selected_wd,val_loss_by_wd,val_loss_by_wd_mean_pinball,train_loss,val_loss,test_loss,n_probe_params,constant_forecast_floor_val_loss,val_over_floor
chronos2,m5,0,Emb,block_depth,True,0.0,0.0001,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,1.0000000000000002e-06,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2756021022796631,"{""1e-05"": 0.551551878452301, ""0.0001"": 0.5512042045593262, ""0.001"": 0.5543500781059265, ""0.01"": 0.5596461296081543, ""0.1"": 0.5522462129592896, ""0.3"": 0.5512217879295349, ""1"": 0.5584954023361206, ""3"": 0.5613749027252197, ""10"": 0.5618988275527954, ""30"": 0.5790053009986877, ""45"": 0.5791341066360474, ""65"": 0.6006671786308289, ""90"": 0.6274698376655579}","{""1e-05"": 0.2757759392261505, ""0.0001"": 0.2756021022796631, ""0.001"": 0.27717503905296326, ""0.01"": 0.27982306480407715, ""0.1"": 0.2761231064796448, ""0.3"": 0.27561089396476746, ""1"": 0.2792477011680603, ""3"": 0.28068745136260986, ""10"": 0.2809494137763977, ""30"": 0.28950265049934387, ""45"": 0.2895670533180237, ""65"": 0.30033358931541443, ""90"": 0.31373491883277893}",0.2735028125003643,0.27560210131279383,0.29444437192482803,12304,0.2600373128919599,1.0598559808503358
chronos2,m5,1,L1,block_depth,True,0.08333333333333333,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.26299408078193665,"{""1e-05"": 0.5684141516685486, ""0.0001"": 0.5572354793548584, ""0.001"": 0.5397117733955383, ""0.01"": 0.5528944134712219, ""0.1"": 0.572597086429596, ""0.3"": 0.5645663738250732, ""1"": 0.5481424927711487, ""3"": 0.5732492208480835, ""10"": 0.5531957745552063, ""30"": 0.5259881615638733, ""45"": 0.5305300354957581, ""65"": 0.5275062918663025, ""90"": 0.5621278285980225}","{""1e-05"": 0.2842070758342743, ""0.0001"": 0.2786177396774292, ""0.001"": 0.26985588669776917, ""0.01"": 0.27644720673561096, ""0.1"": 0.286298543214798, ""0.3"": 0.2822831869125366, ""1"": 0.27407124638557434, ""3"": 0.28662461042404175, ""10"": 0.27659788727760315, ""30"": 0.26299408078193665, ""45"": 0.26526501774787903, ""65"": 0.26375314593315125, ""90"": 0.28106391429901123}",0.2542661615223804,0.26299408277965913,0.27769940052153047,12304,0.2600373128919599,1.0113705600739218
chronos2,m5,2,L2,block_depth,True,0.16666666666666666,45.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.45,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.26239198446273804,"{""1e-05"": 0.5454933643341064, ""0.0001"": 0.5564797520637512, ""0.001"": 0.545539379119873, ""0.01"": 0.5411413311958313, ""0.1"": 0.5574368834495544, ""0.3"": 0.5593245029449463, ""1"": 0.5436487793922424, ""3"": 0.5423434972763062, ""10"": 0.5479114055633545, ""30"": 0.5285007357597351, ""45"": 0.5247839689254761, ""65"": 0.5397043824195862, ""90"": 0.5477483868598938}","{""1e-05"": 0.2727466821670532, ""0.0001"": 0.2782398760318756, ""0.001"": 0.2727696895599365, ""0.01"": 0.27057066559791565, ""0.1"": 0.2787184417247772, ""0.3"": 0.27966225147247314, ""1"": 0.2718243896961212, ""3"": 0.2711717486381531, ""10"": 0.27395570278167725, ""30"": 0.26425036787986755, ""45"": 0.26239198446273804, ""65"": 0.2698521912097931, ""90"": 0.2738741934299469}",0.2531036787093156,0.262391971466878,0.2759707495001436,12304,0.2600373128919599,1.0090550796296545
chronos2,m5,3,L3,block_depth,True,0.25,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2565266489982605,"{""1e-05"": 0.5384958386421204, ""0.0001"": 0.5460710525512695, ""0.001"": 0.5364289283752441, ""0.01"": 0.5412489771842957, ""0.1"": 0.5487674474716187, ""0.3"": 0.535716712474823, ""1"": 0.5506388545036316, ""3"": 0.5315216183662415, ""10"": 0.5340182185173035, ""30"": 0.513053297996521, ""45"": 0.5183558464050293, ""65"": 0.5271182656288147, ""90"": 0.54542076587677}","{""1e-05"": 0.2692479193210602, ""0.0001"": 0.27303552627563477, ""0.001"": 0.26821446418762207, ""0.01"": 0.2706244885921478, ""0.1"": 0.2743837237358093, ""0.3"": 0.2678583562374115, ""1"": 0.2753194272518158, ""3"": 0.2657608091831207, ""10"": 0.26700910925865173, ""30"": 0.2565266489982605, ""45"": 0.25917792320251465, ""65"": 0.26355913281440735, ""90"": 0.272710382938385}",0.24667568805719722,0.2565266566479024,0.2705814660533921,12304,0.2600373128919599,0.9864994134687275
chronos2,m5,4,L4,block_depth,True,0.3333333333333333,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2545939087867737,"{""1e-05"": 0.5262166261672974, ""0.0001"": 0.5280125737190247, ""0.001"": 0.5287651419639587, ""0.01"": 0.5204543471336365, ""0.1"": 0.5194271206855774, ""0.3"": 0.5289226174354553, ""1"": 0.5251729488372803, ""3"": 0.5217804312705994, ""10"": 0.5138419270515442, ""30"": 0.5091878175735474, ""45"": 0.514428436756134, ""65"": 0.5172703266143799, ""90"": 0.5275478363037109}","{""1e-05"": 0.2631083130836487, ""0.0001"": 0.26400628685951233, ""0.001"": 0.26438257098197937, ""0.01"": 0.26022717356681824, ""0.1"": 0.2597135603427887, ""0.3"": 0.26446130871772766, ""1"": 0.26258647441864014, ""3"": 0.2608902156352997, ""10"": 0.2569209635257721, ""30"": 0.2545939087867737, ""45"": 0.257214218378067, ""65"": 0.25863516330718994, ""90"": 0.26377391815185547}",0.24392809576276087,0.2545939053174194,0.26879466463676616,12304,0.2600373128919599,0.9790668211649989
chronos2,m5,5,L5,block_depth,True,0.4166666666666667,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2530916631221771,"{""1e-05"": 0.5301945805549622, ""0.0001"": 0.5257948040962219, ""0.001"": 0.527887225151062, ""0.01"": 0.5262072682380676, ""0.1"": 0.5244582295417786, ""0.3"": 0.5202142596244812, ""1"": 0.5223656296730042, ""3"": 0.519096314907074, ""10"": 0.5198907852172852, ""30"": 0.5061833262443542, ""45"": 0.509780764579773, ""65"": 0.5165605545043945, ""90"": 0.5232151746749878}","{""1e-05"": 0.2650972902774811, ""0.0001"": 0.26289740204811096, ""0.001"": 0.263943612575531, ""0.01"": 0.2631036341190338, ""0.1"": 0.2622291147708893, ""0.3"": 0.2601071298122406, ""1"": 0.2611828148365021, ""3"": 0.259548157453537, ""10"": 0.2599453926086426, ""30"": 0.2530916631221771, ""45"": 0.2548903822898865, ""65"": 0.25828027725219727, ""90"": 0.2616075873374939}",0.24088057568711008,0.25309166284491313,0.2671227415540177,12304,0.2600373128919599,0.9732897945690873
chronos2,m5,6,L6,block_depth,True,0.5,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2517239451408386,"{""1e-05"": 0.5259305238723755, ""0.0001"": 0.5239601731300354, ""0.001"": 0.5230867266654968, ""0.01"": 0.5222630500793457, ""0.1"": 0.5217984914779663, ""0.3"": 0.5182603597640991, ""1"": 0.5181139707565308, ""3"": 0.5205561518669128, ""10"": 0.514446496963501, ""30"": 0.5034478902816772, ""45"": 0.508665144443512, ""65"": 0.5100489258766174, ""90"": 0.5153916478157043}","{""1e-05"": 0.26296526193618774, ""0.0001"": 0.2619800865650177, ""0.001"": 0.2615433633327484, ""0.01"": 0.26113152503967285, ""0.1"": 0.26089924573898315, ""0.3"": 0.25913017988204956, ""1"": 0.2590569853782654, ""3"": 0.2602780759334564, ""10"": 0.2572232484817505, ""30"": 0.2517239451408386, ""45"": 0.254332572221756, ""65"": 0.2550244629383087, ""90"": 0.2576958239078522}",0.239001875123279,0.25172394488490263,0.2661526763157649,12304,0.2600373128919599,0.9680300957020298
chronos2,m5,7,L7,block_depth,True,0.5833333333333334,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.25156718492507935,"{""1e-05"": 0.5272484421730042, ""0.0001"": 0.5276488065719604, ""0.001"": 0.530153214931488, ""0.01"": 0.5286275148391724, ""0.1"": 0.5268176198005676, ""0.3"": 0.5228942632675171, ""1"": 0.5162967443466187, ""3"": 0.5210866332054138, ""10"": 0.5154696106910706, ""30"": 0.5031343698501587, ""45"": 0.509304404258728, ""65"": 0.5111461281776428, ""90"": 0.5179010033607483}","{""1e-05"": 0.2636242210865021, ""0.0001"": 0.2638244032859802, ""0.001"": 0.265076607465744, ""0.01"": 0.2643137574195862, ""0.1"": 0.2634088099002838, ""0.3"": 0.26144713163375854, ""1"": 0.2581483721733093, ""3"": 0.2605433166027069, ""10"": 0.2577348053455353, ""30"": 0.25156718492507935, ""45"": 0.254652202129364, ""65"": 0.2555730640888214, ""90"": 0.25895050168037415}",0.23795563881679663,0.2515671663555025,0.2659481983660287,12304,0.2600373128919599,0.9674271878821615
chronos2,m5,8,L8,block_depth,True,0.6666666666666666,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.25121116638183594,"{""1e-05"": 0.5332338809967041, ""0.0001"": 0.5309557914733887, ""0.001"": 0.5337865948677063, ""0.01"": 0.5318880677223206, ""0.1"": 0.5336634516716003, ""0.3"": 0.5250439047813416, ""1"": 0.5172988176345825, ""3"": 0.5161847472190857, ""10"": 0.51325923204422, ""30"": 0.5024223327636719, ""45"": 0.5083128213882446, ""65"": 0.5126467943191528, ""90"": 0.5194941759109497}","{""1e-05"": 0.26661694049835205, ""0.0001"": 0.26547789573669434, ""0.001"": 0.26689329743385315, ""0.01"": 0.2659440338611603, ""0.1"": 0.26683172583580017, ""0.3"": 0.2625219523906708, ""1"": 0.25864940881729126, ""3"": 0.25809237360954285, ""10"": 0.25662961602211, ""30"": 0.25121116638183594, ""45"": 0.2541564106941223, ""65"": 0.2563233971595764, ""90"": 0.25974708795547485}",0.2376949215331883,0.2512111564003329,0.26595180603952806,12304,0.2600373128919599,0.9660581153009604
chronos2,m5,9,L9,block_depth,True,0.75,30.0,False,False,1e-05|0.0001|0.001|0.01|0.1|0.3|1|3|10|30|45|65|90,90.0,1e-05,13,0.01,0.3,chronos2_quantile_loss (SUM over quantiles) = 2Q x mean pinball,0.2523857355117798,"{""1e-05"": 0.5329156517982483, ""0.0001"": 0.5379357933998108, ""0.001"": 0.5362630486488342, ""0.01"": 0.538178563117981, ""0.1"": 0.5302693843841553, ""0.3"": 0.52751624584198, ""1"": 0.5221646428108215, ""3"": 0.520696222782135, ""10"": 0.5127794146537781, ""30"": 0.5047714710235596, ""45"": 0.5112167596817017, ""65"": 0.5139384865760803, ""90"": 0.5219730138778687}","{""1e-05"": 0.26645782589912415, ""0.0001"": 0.2689678966999054, ""0.001"": 0.2681315243244171, ""0.01"": 0.2690892815589905, ""0.1"": 0.26513469219207764, ""0.3"": 0.26375812292099, ""1"": 0.26108232140541077, ""3"": 0.2603481113910675, ""10"": 0.25638970732688904, ""30"": 0.2523857355117798, ""45"": 0.25560837984085083, ""65"": 0.25696924328804016, ""90"": 0.2609865069389343}",0.23859348986565082,0.2523857366208357,0.2662528903998491,12304,0.2600373128919599,0.9705750832985138
