pt_status,probe_status,quadrant,source_dataset,target_dataset,probe_fitted_on,wd_selected_on,tunnel_defined_on,l_start_sustained,val_selected_layer,final_reference,quantile_set,readout,probe_family,probe_protocol_version,layer,layer_label,quantile_loss,mase,is_selected_layer,is_reference,in_sustained_tunnel
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.499063,0.993847,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.477852,0.94599,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.473262,0.926753,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.477007,0.931451,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.49446,1.467913,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.475395,1.10388,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.470372,1.028745,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,uber_tlc_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.460808,0.912589,True,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.749545,10.157984,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.580147,8.049019,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.319581,3.063003,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.284272,2.732048,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.28307,3.040457,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.274276,3.407651,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.280419,3.440279,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.281173,3.896997,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.287877,4.374386,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.276608,4.539286,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.274228,4.310025,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.246003,3.296413,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.234851,3.247208,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,m4_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.222503,2.207126,True,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.650837,5.826044,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.597985,6.06553,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.539762,6.198173,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.440138,5.128979,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.419972,5.009726,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.410313,4.96612,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.406064,4.883363,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.391412,4.816503,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.39063,4.819695,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.387137,4.777244,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.465976,6.276077,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.434041,5.326996,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.437826,5.151424,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,monash_electricity_hourly,wind_farms_hourly,monash_electricity_hourly,monash_electricity_hourly:validation,monash_electricity_hourly:validation,10,13,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.403242,4.75244,True,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.7659,2.623641,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.646903,2.250944,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.518091,1.8424,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.395431,1.421242,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.369114,1.308764,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.360374,1.279991,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.367025,1.307537,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.343695,1.213051,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.349112,1.241079,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.349006,1.242674,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.333999,1.182314,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.350917,1.309477,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.336262,1.256285,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,monash_electricity_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.327485,1.201933,False,True,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.704841,1.363055,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.659398,1.338675,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.595866,1.227566,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.501389,1.012096,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.486486,0.971335,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.473577,0.93816,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.470269,0.931282,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.462638,0.906085,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.461778,0.902092,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.460079,0.904931,True,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.468651,1.00707,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.472022,1.013143,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.469948,0.975854,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.469398,0.951532,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.792339,11.088235,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.669364,9.808513,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.443632,5.945529,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.353821,4.607284,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,4,L4,0.326893,3.851646,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,5,L5,0.319837,5.05304,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,6,L6,0.321972,4.962724,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,7,L7,0.323904,5.623628,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,8,L8,0.33879,6.282697,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,9,L9,0.335082,6.470318,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,10,L10,0.337915,7.423393,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,11,L11,0.33703,6.654937,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,12,L12,0.292049,4.870263,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,m4_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,13,L12+LN,0.26696,3.309813,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,0,Emb,0.561156,5.533156,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,1,L1,0.606785,5.997076,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,2,L2,0.549331,5.809652,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,uber_tlc_hourly,wind_farms_hourly,uber_tlc_hourly,uber_tlc_hourly:validation,uber_tlc_hourly:validation,3,9,L12+LN,q1,fslot,shared_linear,v2,3,L3,0.4884,5.301638,False,False,True
