model,dataset,display_name,point_index,layer,kind,point_type,include_in_main_depth_axis,block_index,relative_depth,relative_position,is_tunnel_entrance,is_reference_point,is_native_readout,train_loss,val_loss,test_loss,weight_decay,wd_at_grid_max,wd_at_grid_min,n_probe_params,test_loss_point,test_loss_ci_lo,test_loss_ci_hi,test_loss_delta_vs_last,test_loss_delta_ci_lo,test_loss_delta_ci_hi,test_mase_point,test_mase_ci_lo,test_mase_ci_hi,test_mase_delta_vs_last,test_mase_delta_ci_lo,test_mase_delta_ci_hi,test_mae_point,test_mae_ci_lo,test_mae_ci_hi,test_mae_delta_vs_last,test_mae_delta_ci_lo,test_mae_delta_ci_hi,test_wql_point,test_wql_ci_lo,test_wql_ci_hi,test_wql_delta_vs_last,test_wql_delta_ci_lo,test_wql_delta_ci_hi,test_mase,test_mae,test_wql
timesfm3,sg_carpark,SG Carpark,0,Emb,embedding,block_depth,True,0,0.0,0.0,False,False,False,0.16489087045192719,0.19568324089050293,0.17352697253227234,0.1,False,False,737856,0.17352697730990452,0.1605985165873574,0.18934889310065886,-0.040107468542995406,-0.04713987061848582,-0.033977898704887766,1.044155775250595,0.9639540121740583,1.1382562464859456,-0.2466171831898415,-0.28471112848799873,-0.21334151148372896,15.781878937400162,14.2129140089596,17.582556021148317,-3.559407925032483,-4.112942812134489,-3.0158490062878203,0.46671679454423487,0.4182044216494119,0.5227296208494858,-0.10216290944213252,-0.11834687960427427,-0.08469906136974065,1.044155775250595,15.781878937400162,0.46671679454423487
timesfm3,sg_carpark,SG Carpark,1,L1,block,block_depth,True,1,0.05,0.05,False,False,False,0.14064016938209534,0.19276127219200134,0.14809715747833252,10.0,False,False,737856,0.1480971531847776,0.13582971052682333,0.16207490118620338,-0.01467764441786848,-0.018189862203957904,-0.011057436050805058,0.8659824390642973,0.7886670941513227,0.9543401686660089,-0.06844384700354378,-0.08949838035219614,-0.047154032843157605,13.288329275406682,11.637191605150202,15.232178756312265,-1.0658582630390026,-1.6075901839995335,-0.5462165004237691,0.4061202733644716,0.3535980094811451,0.46835538834269735,-0.04156638826236925,-0.0572651805335552,-0.026697679110572452,0.8659824390642973,13.288329275406682,0.4061202733644716
timesfm3,sg_carpark,SG Carpark,2,L2,block,block_depth,True,2,0.1,0.1,False,False,False,0.13532017171382904,0.18805067241191864,0.1510096937417984,10.0,False,False,737856,0.15100968993232075,0.1395375991545323,0.16429270142005326,-0.01759018116541164,-0.021565132136167273,-0.013214171969852686,0.8860184742390204,0.811807431358361,0.9728996396170538,-0.08847988217826686,-0.10953660165525386,-0.06762675005026185,13.60478548165299,12.062976799927458,15.357569239990802,-1.3823144692853102,-1.7904146051423262,-0.934588265119173,0.412695297696073,0.3653790639977512,0.4687381545415154,-0.048141412593970645,-0.06221589737662744,-0.03279108016283642,0.8860184742390204,13.60478548165299,0.412695297696073
timesfm3,sg_carpark,SG Carpark,3,L3,block,block_depth,True,3,0.15,0.15,False,False,False,0.12196371704339981,0.18027399480342865,0.1423533856868744,10.0,False,False,737856,0.14235338911750897,0.13047349044137588,0.15587076451892487,-0.00893388035059986,-0.012740061005661656,-0.004623169251217785,0.854045578203451,0.7793729272776495,0.9399240928612782,-0.056506986142697446,-0.07699808007629348,-0.03466973387090515,13.002446060959272,11.516597714235585,14.696644244275165,-0.7799750485915933,-1.2156897403776428,-0.31989549690120883,0.3870929020120811,0.339722988332792,0.4428019641661433,-0.022539016909978726,-0.03610456533944339,-0.007139826995209659,0.854045578203451,13.002446060959272,0.3870929020120811
timesfm3,sg_carpark,SG Carpark,4,L4,block,block_depth,True,4,0.2,0.2,False,False,False,0.11296895891427994,0.1765367090702057,0.13786329329013824,10.0,False,False,737856,0.13786328415581062,0.12563561806297402,0.15149975743376262,-0.004443775388901505,-0.007607752340714205,-0.0010355862504723905,0.8362790656460463,0.7633324851616033,0.9211249946520261,-0.038740473585292756,-0.0570305533478542,-0.020262283853364225,12.771093707389316,11.26594493084717,14.489366735236645,-0.5486226950216366,-0.9528272488043419,-0.09862221518306023,0.37232539700165135,0.32469453840837065,0.42837133474318284,-0.007771511899549,-0.020151800118485354,0.006169857427751965,0.8362790656460463,12.771093707389316,0.37232539700165135
timesfm3,sg_carpark,SG Carpark,5,L5,block,block_depth,True,5,0.25,0.25,True,False,False,0.1196514144539833,0.1748608648777008,0.1294282227754593,30.0,True,False,737856,0.12942821163115864,0.11651059466540435,0.14381618300258145,0.003991297135750471,0.0013453819881072224,0.006796326585334992,0.788133499923409,0.7102181894915035,0.8785812945398184,0.009405092137344528,-0.00711466897544255,0.025797098254280063,11.956770155380273,10.395205950347073,13.765516177692666,0.2657008569874062,-0.10325156600894492,0.6727667495537331,0.34877325219831895,0.29928325309432835,0.40728733826045244,0.015780632903783398,0.005580549407429296,0.028193819535478105,0.788133499923409,11.956770155380273,0.34877325219831895
timesfm3,sg_carpark,SG Carpark,6,L6,block,block_depth,True,6,0.3,0.3,False,False,False,0.11866184324026108,0.17287057638168335,0.12658946216106415,30.0,True,False,737856,0.12658945722558068,0.11366943902215042,0.14074067689115335,0.00683005154132843,0.004114900364693113,0.009730035369416003,0.7633349204547143,0.686144539544961,0.8536387188062924,0.03420367160603921,0.018489910429217046,0.05117916438727038,11.57964161078845,10.042340227671682,13.354497389153659,0.6428294015792293,0.304072055328136,1.0295616593935473,0.3393376530582562,0.2901342991061347,0.39706912804556393,0.025216232043846154,0.015048818180604918,0.03796295813228907,0.7633349204547143,11.57964161078845,0.3393376530582562
timesfm3,sg_carpark,SG Carpark,7,L7,block,block_depth,True,7,0.35,0.35,False,False,False,0.11699574440717697,0.17247751355171204,0.1280822902917862,30.0,True,False,737856,0.12808229064958243,0.11486060105785097,0.14277229328760827,0.005337218117326681,0.002499397259763321,0.008151014243636694,0.7706134279213331,0.6921634151083723,0.8605158572676481,0.026925164139420366,0.01016932196422939,0.0441903065299228,11.7568062612524,10.199670897984593,13.549522139115027,0.4656647511152787,0.13895411574440106,0.8263304792140126,0.34445664578290675,0.2951203118065275,0.4029422487034596,0.020097239319195603,0.010712920543401757,0.030922850395454816,0.7706134279213331,11.7568062612524,0.34445664578290675
timesfm3,sg_carpark,SG Carpark,8,L8,block,block_depth,True,8,0.4,0.4,False,False,False,0.11560335755348206,0.17107485234737396,0.12822303175926208,30.0,True,False,737856,0.12822303451639785,0.1151777035714585,0.1427525931969285,0.005196474250511257,0.002579829097583383,0.007875011633229222,0.7740320419792757,0.6953657246553383,0.8638071288687151,0.02350655008147784,0.008243422307639489,0.03965843272885866,11.748887971634742,10.186186113095555,13.549395411394055,0.47358304073293667,0.1772945554774042,0.8084426206331178,0.34378285751971654,0.2943742999340581,0.40213750744926013,0.020771027582385804,0.011825078448106551,0.03128774252471834,0.7740320419792757,11.748887971634742,0.34378285751971654
timesfm3,sg_carpark,SG Carpark,9,L9,block,block_depth,True,9,0.45,0.45,False,False,False,0.1166815310716629,0.17457890510559082,0.1294531524181366,30.0,True,False,737856,0.1294531503134528,0.11639598079346711,0.1441359170212668,0.0039663584534563034,0.0014671334828445016,0.006533554293173169,0.7819149428813222,0.702970576072734,0.8706830123347105,0.015623649179431265,0.00022618978600921535,0.03181973864103018,11.815227312539713,10.265897166177345,13.595645800601938,0.4072436998279656,0.10709551923240106,0.7572672140192751,0.34545148317706104,0.2963584756939133,0.4040497616990967,0.019102401925041312,0.01018743005204294,0.030445468246872144,0.7819149428813222,11.815227312539713,0.34545148317706104
timesfm3,sg_carpark,SG Carpark,10,L10,block,block_depth,True,10,0.5,0.5,False,False,False,0.11420363187789917,0.17437903583049774,0.12942196428775787,30.0,True,False,737856,0.12942196687651894,0.11677562119939107,0.14400492147989782,0.003997541890390172,0.0016248080066515666,0.006519484622298743,0.7778724538099151,0.7014792541321305,0.8654890477851543,0.019666138250838405,0.004637708014885661,0.03595542395450693,11.709687137460875,10.17502041279609,13.45696972294846,0.5127838749068037,0.22372106151323692,0.8563068242732041,0.34589318737934577,0.296379391714006,0.4043277203129794,0.01866069772275658,0.009726931337288813,0.030308479468627178,0.7778724538099151,11.709687137460875,0.34589318737934577
timesfm3,sg_carpark,SG Carpark,11,L11,block,block_depth,True,11,0.55,0.55,False,False,False,0.1143369972705841,0.17418543994426727,0.1318017840385437,30.0,True,False,737856,0.13180177172614357,0.11911821917257151,0.14626067347540433,0.0016177370407655378,-0.0007606214301734436,0.004148150280665193,0.8105615295322017,0.7332815094271888,0.8986120086439853,-0.013022937471448226,-0.027800432380835523,0.0030309040061530465,12.234236883492168,10.683005813389176,13.997038829286371,-0.01176587112448857,-0.3263368602348143,0.3746333969552834,0.3531289450397823,0.30417706893858243,0.4114540421494242,0.011424940062320033,0.0017441170940697985,0.024144873761970175,0.8105615295322017,12.234236883492168,0.3531289450397823
