model,dataset,display_name,layer,point_index,point_type,include_in_main_depth_axis,relative_depth,q9_train_loss,q9_val_loss,q9_test_loss,q9_val_ratio_to_final,q9_test_ratio_to_final,q9_selected_wd,q9_wd_at_grid_max,q9_test_mase,q9_val_over_floor,q9_val_minus_train,q9_val_over_train,q1_train_loss,q1_val_loss,q1_test_loss,q1_val_ratio_to_final,q1_test_ratio_to_final,q1_selected_wd,q1_wd_at_grid_max,q1_test_mase,q1_val_over_floor,q1_val_minus_train,q1_val_over_train
chronos2,monash_electricity_hourly,Electricity,L3,3,block_depth,True,0.25,0.09450373925546578,0.09858209757802595,0.1198541922708049,1.1741370165225007,1.0138940642782985,0.3,False,1.0046301988604907,0.3885420583443878,0.004078358322560177,1.0431555233125265,0.11753947868237707,0.12029229417329526,0.14550721658152024,1.2429711185753922,1.0228198162964683,1.0,False,0.9952843674601288,0.33268895618314903,0.0027528154909181868,1.0234203479696982
chronos2,monash_electricity_hourly,Electricity,L4,4,block_depth,True,0.3333333333333333,0.09651697319872153,0.0928583100352806,0.12161096885004116,1.1059652998137086,1.0287553328931356,10.0,False,1.0152683287299071,0.36598286912015726,-0.003658663163440934,0.9620930594672917,0.11134241409653228,0.11182240863110272,0.14864507397167556,1.155452436028545,1.0448768853186436,1.0,False,1.0349056924500846,0.3092640360800928,0.00047999453457044094,1.0043109765354494
chronos2,monash_electricity_hourly,Electricity,L5,5,block_depth,True,0.4166666666666667,0.08974106962307539,0.08987650460073056,0.12356728609679764,1.0704512640730697,1.0453045950153153,1.0,False,1.0475563257836238,0.35423066613821547,0.00013543497765516888,1.001509174987818,0.10671628464863153,0.11035807841663597,0.15170465054289076,1.140321623392971,1.0663836917852636,0.3,False,1.0539969722608469,0.30521417990346544,0.003641793768004442,1.0341259422589084
chronos2,monash_electricity_hourly,Electricity,L6,6,block_depth,True,0.5,0.0874168190175141,0.09065790269666045,0.1232232868045796,1.079757907486143,1.0423945688085743,1.0,False,1.0530765211187867,0.3573103939187964,0.003241083679146356,1.037076202446774,0.10969366231556431,0.11023261548794863,0.1479109495821345,1.1390252245015706,1.0397164747844452,3.0,False,1.0317212541834222,0.3048671906713494,0.0005389531723843238,1.0049132571655222
chronos2,monash_electricity_hourly,Electricity,L7,7,block_depth,True,0.5833333333333334,0.09273187513095747,0.08965037161669204,0.12391678951965034,1.0677579646430573,1.0482611828422528,10.0,False,1.0466868751207068,0.35333940720544277,-0.003081503514265435,0.9667697486984526,0.10588432619965486,0.10788832235199805,0.150738148942931,1.1148018219845042,1.0595898226415483,1.0,False,1.0512814113243802,0.2983836462203378,0.0020039961523431876,1.018926277611329
chronos2,monash_electricity_hourly,Electricity,L8,8,block_depth,True,0.6666666666666666,0.09047124477923772,0.08891476700722262,0.12407250174868653,1.058996732911109,1.0495784142362004,10.0,False,1.0575685274442004,0.3504401654961187,-0.0015564777720151052,0.9827958841970935,0.11620407060344558,0.10719566011644957,0.1490867677507282,1.107644595832725,1.0479817014271753,30.0,False,1.0376582055644654,0.296467970093984,-0.009008410486996007,0.9224776684653515
chronos2,monash_electricity_hourly,Electricity,L9,9,block_depth,True,0.75,0.08831868496278522,0.0859897627232184,0.12172569078571013,1.0241592128368582,1.0297258111668908,3.0,False,1.0413373492767506,0.3389118331407066,-0.002328922239566822,0.9736304696956464,0.10536773220356688,0.10194399759514641,0.14772726758916416,1.0533795667770751,1.0384253114544009,1.0,False,1.0324439792467202,0.2819435973197687,-0.0034237346084204645,0.9675068017805876
chronos2,monash_electricity_hourly,Electricity,L10,10,block_depth,True,0.8333333333333334,0.09170282292453681,0.08679779564947572,0.12365278122477404,1.0337830836267528,1.0460278321515193,3.0,False,1.0367056692863992,0.3420965368961686,-0.004905027275061091,0.9465117090332379,0.11004954069275596,0.098908293565721,0.1482006536498097,1.0220118681306194,1.0417529034114328,10.0,False,1.0338576981317475,0.2735478375433729,-0.011141247127034959,0.8987615299718527
chronos2,monash_electricity_hourly,Electricity,L11,11,block_depth,True,0.9166666666666666,0.09323254632770246,0.08442878495645888,0.12207604744222783,1.0055675839006777,1.032689616835207,30.0,False,1.076533351670353,0.3327595445464562,-0.008803761371243585,0.9055720162324077,0.1077038148883062,0.0974243477498757,0.14709286690327047,1.0066783689792165,1.0339658928204076,10.0,False,1.0317404153610372,0.26944373105925595,-0.010279467138430504,0.904558003362362
chronos2,monash_electricity_hourly,Electricity,L12,12,block_depth,True,1.0,0.09365773177471873,0.08396132324488108,0.11821175060938788,1.0,1.0,30.0,False,1.0174644156675179,0.33091713562966607,-0.00969640852983765,0.896469748454286,0.1084806603811136,0.0967780283673574,0.14226085011570053,1.0,1.0,10.0,False,1.0014554195574956,0.2676562240355626,-0.011702632013756209,0.8921224117493146
chronos2,monash_electricity_hourly,Electricity,L12+LN,13,head_input_diagnostic,False,,0.0899676440104607,0.08163493149380648,0.11398394875057781,,,3.0,False,0.9863408957473264,0.32174811750482335,-0.008332712516654225,0.9073810078244867,0.10760283052328028,0.09470657699293535,0.1353846093184734,,,10.0,False,0.9497316850950229,0.261927270237842,-0.012896253530344931,0.880149495439576
chronos2,uber_tlc_hourly,Uber TLC,Emb,0,block_depth,True,0.0,0.23085239362319027,0.22301977161915248,0.26682192451171294,1.404466674966884,1.491765328214998,0.01,False,1.3354787155001604,1.0052358290685843,-0.007832622004037781,0.9660708651051606,0.30508351025613856,0.2909154853293004,0.3518317872729465,1.457385550604105,1.549988561121048,0.3,False,1.3645338853961158,1.0186755475028568,-0.014168024926838163,0.9535601746717051
chronos2,uber_tlc_hourly,Uber TLC,L1,1,block_depth,True,0.08333333333333333,0.21944880628239477,0.213639312430875,0.2568302331705585,1.3453932473950874,1.4359031319571867,30.0,False,1.3135194117090736,0.9629544940967465,-0.00580949385151977,0.9735268833313047,0.2768796927735231,0.2732153901730785,0.3264787227825354,1.368714220867924,1.4382960950875132,0.01,False,1.3188768022814314,0.9566965363006608,-0.003664302600444591,0.9867657228172315
chronos2,uber_tlc_hourly,Uber TLC,L2,2,block_depth,True,0.16666666666666666,0.19450137605476414,0.1929059770839815,0.23220665121578987,1.2148250993595335,1.2982360122712562,1.0,False,1.2704207644751366,0.8695013827628202,-0.0015953989707826466,0.9917974926288776,0.24745691925757585,0.24514383686180333,0.2961255761844511,1.2280854876378722,1.3045758579658957,1.0,False,1.2078440213138415,0.8584006174490053,-0.00231308239577252,0.9906525854976604
chronos2,uber_tlc_hourly,Uber TLC,L3,3,block_depth,True,0.25,0.17384739666428936,0.1687783017356432,0.19766753573567813,1.0628811002910177,1.1051324843856276,10.0,False,1.0186134661716346,0.7607486764166641,-0.005069094928646156,0.9708416977998531,0.21914014292926323,0.2155950945866017,0.25109910157345633,1.0800565507056992,1.1062125402691163,3.0,False,1.0144114101942878,0.7549321438435538,-0.003545048342661533,0.9838229167177013
chronos2,uber_tlc_hourly,Uber TLC,L4,4,block_depth,True,0.3333333333333333,0.16409657357348773,0.16496507180783584,0.19025960267443237,1.0388672905793954,1.0637157315654564,3.0,False,0.9709126337119356,0.7435609835046004,0.0008684982343481196,1.00529260432095,0.21603277414887503,0.21083172467601208,0.244948141845583,1.0561937217056627,1.0791145986873807,10.0,False,0.979586635659115,0.7382526314204322,-0.005201049472862956,0.9759247202497212
chronos2,uber_tlc_hourly,Uber TLC,L5,5,block_depth,True,0.4166666666666667,0.16189436095270998,0.16088499626471797,0.18446727060065923,1.0131730210083456,1.0313315855737986,10.0,False,0.9222240698999246,0.7251705148413443,-0.0010093646879920093,0.9937652881666036,0.20863347576725347,0.20568158122078153,0.23645974610370535,1.0303932915680398,1.041719125117018,10.0,False,0.9394584334912135,0.7202187849304914,-0.0029518945464719337,0.9858512899925753
chronos2,uber_tlc_hourly,Uber TLC,L6,6,block_depth,True,0.5,0.1591804563021087,0.1593555578293691,0.18235772228195468,1.0035413847714958,1.0195373859562196,10.0,False,0.9184055769134104,0.7182767479685456,0.00017510152726041284,1.0011000190056503,0.20539621485549545,0.20334632226927135,0.2332841968377128,1.0186944552238781,1.0277293003893666,10.0,False,0.9202052377279059,0.712041594952798,-0.0020498925862240946,0.9900198132294391
chronos2,uber_tlc_hourly,Uber TLC,L7,7,block_depth,True,0.5833333333333334,0.1613907318460719,0.15793882722731764,0.18122826998641017,0.994619525944625,1.0132227707781398,30.0,False,0.9093434297372521,0.7118909986200437,-0.003451904618754248,0.9786115065018323,0.20077083876605015,0.20172109420745427,0.23311357886907252,1.0105526270532414,1.0269776460213407,3.0,False,0.914976820548438,0.7063506634995805,0.0009502554414041187,1.004733035172062
chronos2,uber_tlc_hourly,Uber TLC,L8,8,block_depth,True,0.6666666666666666,0.1604726919490133,0.15689859587613864,0.18011277339613166,0.9880686705815338,1.0069861800625726,30.0,False,0.9042563195702398,0.7072022761039465,-0.0035740960728746773,0.9777276991526367,0.20354584219679772,0.20114730693798027,0.23132757444418114,1.0076781521015028,1.0191094359026636,10.0,False,0.9122608769875674,0.7043414783913352,-0.002398535258817447,0.9882162404648952
chronos2,uber_tlc_hourly,Uber TLC,L9,9,block_depth,True,0.75,0.15643754665882806,0.1557870433729796,0.17788867302637063,0.9810686703715578,0.9945515354052741,10.0,False,0.9000928650024079,0.7021920817433566,-0.0006505032858484527,0.9958417700881802,0.20024431819146982,0.1988675110610842,0.2263854171028574,0.9962571664996046,0.9973368513227221,10.0,False,0.884127001562264,0.6963584990375099,-0.0013768071303856266,0.9931243635633689
chronos2,uber_tlc_hourly,Uber TLC,L10,10,block_depth,True,0.8333333333333334,0.1625809314897233,0.15791543823389606,0.17909126205526235,0.9944722337938746,1.001275048177605,65.0,False,0.9553080107846299,0.7117855754370562,-0.004665493255827241,0.971303564242882,0.20483882770401932,0.20012955890812037,0.2272704816672183,1.0025795879216186,1.00123598721731,30.0,False,0.9331622765405636,0.700777711304946,-0.0047092687958989465,0.9770098821171561
chronos2,uber_tlc_hourly,Uber TLC,L11,11,block_depth,True,0.9166666666666666,0.163187080192536,0.15930854176519482,0.17990873594775456,1.003245301178362,1.0058454342572816,45.0,False,0.9486079504567644,0.7180648284965335,-0.003878538427341177,0.9762325643502838,0.20841947392997476,0.20201380923390388,0.227171472380407,1.0120190276799028,1.0007998035990198,45.0,False,0.9602957927505565,0.7073756403566679,-0.006405664696070873,0.9692655173948713
chronos2,uber_tlc_hourly,Uber TLC,L12,12,block_depth,True,1.0,0.162717813684724,0.15879320997375113,0.17886320285442223,1.0,1.0,45.0,False,0.9508558467813302,0.7157420300430316,-0.003924603710972863,0.9758809215653731,0.2051992725361796,0.19961463540564967,0.22698992502143364,1.0,1.0,65.0,False,0.9184494867334304,0.6989746447538214,-0.005584637130529924,0.9727843229583317
chronos2,uber_tlc_hourly,Uber TLC,L12+LN,13,head_input_diagnostic,False,,0.15935927538075612,0.15667274574400814,0.1759469696526764,,,45.0,False,0.9027709240624326,0.7061842827521949,-0.0026865296367479807,0.9831416801417484,0.20619800245627184,0.20121706351069094,0.22674931270134357,,,45.0,False,0.9043355430110829,0.7045857394172395,-0.0049809389455809094,0.9758439030143504
chronos2,wind_farms_hourly,Wind Farms,Emb,0,block_depth,True,0.0,0.24286886089758003,0.22553020670213772,0.21938864565418878,1.454203526583726,1.3822699487437966,0.0001,False,5.573185169901168,1.0150659488962472,-0.01733865419544231,0.9286089862184754,0.3151534180259773,0.29369338308923115,0.28317117361167005,1.5231935392454738,1.4382318994798475,0.1,False,5.560158125253565,1.056249412458113,-0.021460034936746142,0.9319060695226944
chronos2,wind_farms_hourly,Wind Farms,L1,1,block_depth,True,0.08333333333333333,0.1969912561642773,0.1794571552766871,0.18636455470767185,1.1571276056103046,1.1741998894942154,45.0,False,5.149517614109883,0.8077004418646903,-0.017534100887590193,0.9109904610539264,0.24900079629994618,0.22492160089313984,0.2343309204954341,1.166519741485254,1.1901713037824553,45.0,False,5.0937662108125235,0.808916109357277,-0.024079195406806336,0.903296713245043
chronos2,wind_farms_hourly,Wind Farms,L2,2,block_depth,True,0.16666666666666666,0.18514326521044483,0.17030415253159198,0.1732026639586414,1.098109662668732,1.091272689698694,30.0,False,5.00714428686469,0.7665046235636384,-0.01483911267885285,0.9198506482966807,0.2340083584053124,0.21695918574189868,0.21920316717551866,1.1252239547447134,1.1133371503809457,30.0,False,5.027026521349457,0.7802797940382804,-0.017049172663413714,0.9271428901958971
chronos2,wind_farms_hourly,Wind Farms,L3,3,block_depth,True,0.25,0.17415012521575735,0.16115081950112153,0.16033140759033557,1.039089590069387,1.0101766474334517,30.0,False,4.957975044505279,0.7253073187147631,-0.012999305714635812,0.9253557486764321,0.21914934747621226,0.2024054051526175,0.1990139823947244,1.0497431102939072,1.0107958881264365,30.0,False,4.838231771063494,0.7279380557438156,-0.016743942323594746,0.923595746387462
chronos2,wind_farms_hourly,Wind Farms,L4,4,block_depth,True,0.3333333333333333,0.16906918633937665,0.15713152936339833,0.1554130808030831,1.013173478972306,0.9791884652700193,30.0,False,4.783118818777491,0.707217304888253,-0.011937656975978317,0.9293918824923214,0.21300383807137246,0.19717100981395436,0.19062922431426194,1.0225957599592013,0.9682095387218179,30.0,False,4.743423015551403,0.7091128886839345,-0.015832828257418108,0.9256688123520436
chronos2,wind_farms_hourly,Wind Farms,L5,5,block_depth,True,0.4166666666666667,0.16026233828798941,0.15222450500738074,0.14965022289912208,0.9815333176480296,0.9428792694327739,10.0,False,4.702922586126289,0.6851317784878962,-0.00803783328060867,0.9498457755797574,0.1913024909270545,0.1907717093455655,0.18267993717845388,0.9894068163520553,0.927834954716588,1.0,False,4.6299928388532505,0.6860982150512466,-0.0005307815814890038,0.99722543298356
chronos2,wind_farms_hourly,Wind Farms,L6,6,block_depth,True,0.5,0.15584714653790852,0.15284033297411814,0.14978539574009772,0.9855041347465178,0.9437309331795909,10.0,False,4.664300105855442,0.6879034958935328,-0.0030068135637903726,0.9807066498772309,0.19757574099186845,0.19331471636919803,0.18776193202850017,1.0025957136568204,0.9536465054232014,10.0,False,4.666199923166909,0.6952439766831068,-0.004261024622670417,0.9784334625228823
chronos2,wind_farms_hourly,Wind Farms,L7,7,block_depth,True,0.5833333333333334,0.15235878722515048,0.155088524405226,0.1520374287772952,1.000000321112676,0.9579199883224128,10.0,False,4.67432180579338,0.6980221518451584,0.00272973718007552,1.0179165063583868,0.19891042163304268,0.1965090914465885,0.19165987455293196,1.0191628267072688,0.9734442313339075,30.0,False,4.702912847335652,0.7067323417363958,-0.0024013301864541647,0.9879275798284505
chronos2,wind_farms_hourly,Wind Farms,L8,8,block_depth,True,0.6666666666666666,0.1493815719878229,0.15498280262162212,0.1550275947656909,0.9993186341989734,0.9767596897809382,10.0,False,4.691202137986501,0.6975463194315668,0.00560123063379922,1.0374961286004931,0.18172143092793192,0.19519628061138036,0.19736155888193663,1.0123541442595851,1.002403196959358,3.0,False,4.661485261786098,0.702010901781666,0.013474849683448448,1.0741511312927774
chronos2,wind_farms_hourly,Wind Farms,L9,9,block_depth,True,0.75,0.14586810471150635,0.15412396343979445,0.15212047269269255,0.9937808972135612,0.9584432109729628,10.0,False,4.641927171294307,0.6936808575859057,0.008255858728288101,1.0565981078907982,0.18957498357357347,0.19513222905060718,0.19325728710200496,1.0120219511317656,0.9815575207461159,30.0,False,4.695560256342317,0.7017805444521202,0.0055572454770337065,1.0293142342532604
chronos2,wind_farms_hourly,Wind Farms,L10,10,block_depth,True,0.8333333333333334,0.14748430044431682,0.15869536581413665,0.15677354537405586,1.0232569906886204,0.9877601453912889,30.0,False,4.830265449153331,0.7142558171744753,0.011211065369819834,1.076015313738784,0.18272536046872478,0.19844824124753246,0.19686348398592862,1.0292199155574102,0.9998734648731705,30.0,False,4.795252755008673,0.7137063696030468,0.01572288077880768,1.0860465166875335
chronos2,wind_farms_hourly,Wind Farms,L11,11,block_depth,True,0.9166666666666666,0.14595366876780816,0.15782313845084825,0.15851293255411486,1.0176329276142138,0.9987192477689733,30.0,False,4.870571057966844,0.7103300978257632,0.01186946968304009,1.0813235445415406,0.180243559815043,0.19724054917522515,0.19961136155797324,1.022956414682494,1.0138299885177684,45.0,False,4.797337490454004,0.709362982535939,0.016996989360182152,1.0943001202241214
chronos2,wind_farms_hourly,Wind Farms,L12,12,block_depth,True,1.0,0.14457491391112592,0.1550884746043509,0.1587162086924979,1.0,1.0,45.0,False,4.7305030443486995,0.6980219277014692,0.010513560693224983,1.0727205046076524,0.17585728788772434,0.1928142258499301,0.19688839728425023,1.0,1.0,45.0,False,4.705751001002395,0.69344399463599,0.016956937962205765,1.096424425543466
chronos2,wind_farms_hourly,Wind Farms,L12+LN,13,head_input_diagnostic,False,,0.13769925127294946,0.14917358482356063,0.15581039672020738,,,45.0,False,4.617376178764328,0.6714002024091043,0.011474333550611171,1.083328946559532,0.16918657572573875,0.18903193861701106,0.19723649620156708,,,45.0,False,4.6427718754719,0.6798412412286898,0.01984536289127231,1.117298685230457
chronos2,sg_carpark,SG Carpark,Emb,0,block_depth,True,0.0,0.2615414204308429,0.2705754882282456,0.268995183883077,2.7369640102268495,2.6603570649640935,0.001,False,2.3225680970626046,1.002410954592173,0.009034067797402734,1.0345416331475172,0.3610957098625055,0.3703468911728616,0.3702975456408188,3.362637489764335,3.4260950636265863,10.0,False,2.330498225174472,0.992133978135255,0.009251181310356127,1.0256197486086962
chronos2,sg_carpark,SG Carpark,L1,1,block_depth,True,0.08333333333333333,0.1917578836788064,0.22244069521120713,0.20248191277522826,2.2500640438255313,2.0025421251153888,1e-05,False,1.7933334585034182,0.8240842180010007,0.03068281153240074,1.1600080838595106,0.25612118880837687,0.2908264821195333,0.2790673675678544,2.6406162846253207,2.582008284145909,0.01,False,1.8514830364346464,0.7791042439658471,0.03470529331115646,1.1355034055269908
chronos2,sg_carpark,SG Carpark,L2,2,block_depth,True,0.16666666666666666,0.1337549822028176,0.14608222180924846,0.14248614663542328,1.477671855066992,1.4091851808983473,1.0,False,1.2392634606821287,0.5411961754984571,0.012327239606430868,1.0921628443547517,0.17187072327587663,0.18166074072573818,0.18111729686080064,1.6494244497319237,1.675747203882569,3.0,False,1.2168070680689038,0.48665669312476956,0.009790017449861549,1.0569615188861874
chronos2,sg_carpark,SG Carpark,L3,3,block_depth,True,0.25,0.10753678427300974,0.12413108817138578,0.10497257729076732,1.255628597771528,1.0381767197154315,3.0,False,0.8513998605096195,0.45987300403013603,0.016594303898376045,1.1543128150107886,0.1238276533317489,0.15194107842563237,0.12599075259377726,1.37957892647944,1.1657012059778455,0.3,False,0.8645367228401063,0.40703975157772243,0.028113425093883468,1.227036726752499
chronos2,sg_carpark,SG Carpark,L4,4,block_depth,True,0.3333333333333333,0.10454201931334295,0.1256378887189647,0.09955512151374656,1.2708704029192093,0.9845981888938823,10.0,False,0.8355855987903978,0.4654553033920223,0.021095869405621748,1.2017932075942714,0.11636575074649952,0.15293264721578123,0.1239836087271487,1.388582070469323,1.1471305571188475,1e-05,False,0.8639426507000404,0.40969609651219624,0.03656689646928171,1.3142410566227685
chronos2,sg_carpark,SG Carpark,L5,5,block_depth,True,0.4166666666666667,0.09721657394069425,0.12028264551092002,0.09625468366269001,1.2167002782622929,0.9519569236199668,3.0,False,0.7892603793022992,0.4456155370798537,0.023066071570225777,1.2372648061460894,0.11237497859964497,0.14375744273854515,0.12052356526466076,1.3052739955623114,1.115117280319379,0.001,False,0.828184670138699,0.38511635158879215,0.03138246413890018,1.2792655850080787
chronos2,sg_carpark,SG Carpark,L6,6,block_depth,True,0.5,0.09169416890146914,0.11853008545766779,0.09599556221421492,1.1989725312925956,0.9493942176035123,1.0,False,0.7969255625493662,0.4391227634459067,0.026835916556198644,1.2926676459114368,0.10921895140287609,0.14462503656155645,0.11895483461771644,1.3131514844374212,1.100602951534524,0.01,False,0.8221319342174799,0.3874405760700718,0.035406085158680364,1.3241752892140293
chronos2,sg_carpark,SG Carpark,L7,7,block_depth,True,0.5833333333333334,0.09405060642942722,0.11185574309511037,0.09553380664122307,1.1314592655571478,0.9448274640908199,3.0,False,0.7944762303300408,0.4143960820205649,0.017805136665683147,1.1893144270052485,0.11139694651404404,0.134293699752813,0.11493591351781861,1.2193460784775056,1.0634187846299434,1.0,False,0.7908923483663727,0.35976363174619047,0.022896753238768955,1.2055420184778791
