model,dataset,arm,budget,truncated,depth_index,label,blocks_removed,fraction_blocks_removed,val_mase_ratio,test_mase_ratio,test_mase_ci_lo,test_mase_ci_hi,within_budget_test,low_skill,speedup_e2e_b1,speedup_e2e_b256,speedup_device_b1,active_params,params_removed_fraction
chronos2,m5,probe,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,m5,probe,0.2,True,0,Emb,12,1.0,1.1469359604934137,1.179070233735871,1.1402370618886974,1.224038378375165,True,False,9.42704958214726,11.553304936847095,13.028473585363002,2808144,0.9764964939388169
chronos2,monash_electricity_hourly,hard,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_electricity_hourly,hard,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_electricity_hourly,hard,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_electricity_hourly,hard,0.2,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_electricity_hourly,noa,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_electricity_hourly,noa,0.05,True,10,L10,2,0.16666666666666666,1.0477840895312842,1.1349391410840872,1.1079038114346045,1.1648051251880387,False,False,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,monash_electricity_hourly,noa,0.1,True,9,L9,3,0.25,1.094057749943085,1.158030469195903,1.1262580799474753,1.1927655961264265,False,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,monash_electricity_hourly,noa,0.2,True,5,L5,7,0.5833333333333334,1.193173511821659,1.129277412451503,1.1018563301622222,1.1595346935543596,True,False,2.063114236323405,2.1098237209397337,2.134960704751238,53991840,0.5481009739192758
chronos2,monash_electricity_hourly,fl,0.02,True,11,L11,1,0.08333333333333333,1.011275234125477,1.051202916289557,1.0371739477499426,1.0662964230704182,False,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,monash_electricity_hourly,fl,0.05,True,11,L11,1,0.08333333333333333,1.011275234125477,1.051202916289557,1.0371739477499426,1.0662964230704182,False,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,monash_electricity_hourly,fl,0.1,True,9,L9,3,0.25,1.0798187562459585,1.134977871978857,1.109428708414842,1.1632251845666233,False,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,monash_electricity_hourly,fl,0.2,True,5,L5,7,0.5833333333333334,1.176928398728815,1.1193203912456395,1.0871012246838017,1.1554821711361192,True,False,2.063114236323405,2.1098237209397337,2.134960704751238,53991840,0.5481009739192758
chronos2,monash_electricity_hourly,ra,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_electricity_hourly,ra,0.05,True,11,L11,1,0.08333333333333333,1.0253503855018973,1.0681889672482792,1.053324251348463,1.0842777919642048,False,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,monash_electricity_hourly,ra,0.1,True,10,L10,2,0.16666666666666666,1.0610336189115295,1.129453307907799,1.105278966491813,1.1552541366145972,False,False,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,monash_electricity_hourly,ra,0.2,True,5,L5,7,0.5833333333333334,1.1992095707754535,1.1524647815455298,1.1237570632149187,1.1841834006843173,True,False,2.063114236323405,2.1098237209397337,2.134960704751238,53991840,0.5481009739192758
chronos2,monash_electricity_hourly,probe,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_electricity_hourly,probe,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_electricity_hourly,probe,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_electricity_hourly,probe,0.2,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_london_smart_meters,hard,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_london_smart_meters,hard,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_london_smart_meters,hard,0.1,True,7,L7,5,0.4166666666666667,1.0887683931992178,1.137628501947308,1.1072269720542411,1.1762991849490465,False,False,1.5972474255107876,1.6101041682876744,1.6298105168429835,72280224,0.39503149308309204
chronos2,monash_london_smart_meters,hard,0.2,True,5,L5,7,0.5833333333333334,1.135052199415254,1.2198156810332756,1.1675106771025843,1.2870684767928025,False,False,2.0492508075360334,2.1305793727263675,2.1275825957384105,53401248,0.553044090316329
chronos2,monash_london_smart_meters,noa,0.02,True,9,L9,3,0.25,1.016367445262287,1.0258575951784168,1.0150373295482915,1.0410724411422105,False,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,monash_london_smart_meters,noa,0.05,True,3,L3,9,0.75,1.044492677636263,1.0935820839825696,1.0540485277244656,1.15589592426797,False,False,2.9060737457147736,3.103199858675667,3.1115721817298603,35112864,0.7061135711525126
chronos2,monash_london_smart_meters,noa,0.1,True,2,L2,10,0.8333333333333334,1.0822199886437716,1.1125435231823535,1.077008701939425,1.160134932742755,False,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,monash_london_smart_meters,noa,0.2,True,1,L1,11,0.9166666666666666,1.180670127252118,1.2756336293917827,1.209178121014931,1.3550904193326159,False,False,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,monash_london_smart_meters,fl,0.02,True,10,L10,2,0.16666666666666666,1.018271639219266,1.0212038926524956,1.0096070162858926,1.0342907475856746,False,False,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,monash_london_smart_meters,fl,0.05,True,5,L5,7,0.5833333333333334,1.0457070936910282,1.065895372585788,1.0425298144132409,1.095709992591855,False,False,2.063114236323405,2.1098237209397337,2.134960704751238,53991840,0.5481009739192758
chronos2,monash_london_smart_meters,fl,0.1,True,2,L2,10,0.8333333333333334,1.099240033018422,1.1139993412604192,1.0769342216829827,1.1597028125942936,False,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,monash_london_smart_meters,fl,0.2,True,1,L1,11,0.9166666666666666,1.189817700404519,1.2871252731304732,1.2162444706588114,1.373529800402869,False,False,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,monash_london_smart_meters,ra,0.02,True,9,L9,3,0.25,1.0179611807193893,1.0282150567556307,1.0188537796512238,1.039613716503372,False,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,monash_london_smart_meters,ra,0.05,True,4,L4,8,0.6666666666666666,1.0402550176501768,1.057059585021757,1.036558287080889,1.0816036290297077,False,False,2.427405321160691,2.5137438539401016,2.5573634789044886,44552352,0.6271072725358943
chronos2,monash_london_smart_meters,ra,0.1,True,2,L2,10,0.8333333333333334,1.0865296583488364,1.103902982036969,1.070605561462154,1.1448301515214945,False,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,monash_london_smart_meters,ra,0.2,True,2,L2,10,0.8333333333333334,1.0865296583488364,1.103902982036969,1.070605561462154,1.1448301515214945,True,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,monash_london_smart_meters,probe,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_london_smart_meters,probe,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_london_smart_meters,probe,0.1,True,4,L4,8,0.6666666666666666,1.092753405571348,1.1296638839089745,1.0914340107298792,1.1775837681917147,False,False,2.4705713564132417,2.6030569339433205,2.6028468744823834,40566096,0.6604712994723432
chronos2,monash_london_smart_meters,probe,0.2,True,2,L2,10,0.8333333333333334,1.1426020611368328,1.1769315849469628,1.1282889640003892,1.2379639965877005,True,False,3.898376022269169,4.296989872076861,4.3342089018345575,21687120,0.8184838967055801
chronos2,monash_traffic,hard,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,hard,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,hard,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,hard,0.2,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,noa,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,noa,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,noa,0.1,True,11,L11,1,0.08333333333333333,1.0624759486853153,1.0353814858728545,1.0278111597988722,1.043574288943371,True,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,monash_traffic,noa,0.2,True,10,L10,2,0.16666666666666666,1.1589907574144411,1.0559463484580962,1.0420228753620009,1.0705853708006585,True,False,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,monash_traffic,fl,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,fl,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,fl,0.1,True,11,L11,1,0.08333333333333333,1.0995035180339467,1.0700949141789384,1.0588110864691647,1.0826213272641143,True,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,monash_traffic,fl,0.2,True,10,L10,2,0.16666666666666666,1.1718654507456132,1.0660221008377182,1.0515217541513497,1.0814750106909012,True,False,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,monash_traffic,ra,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,ra,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,ra,0.1,True,11,L11,1,0.08333333333333333,1.066660771402907,1.0433398483884926,1.0345808119561435,1.0525017557987695,True,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,monash_traffic,ra,0.2,True,10,L10,2,0.16666666666666666,1.1743141032621291,1.0821935744290017,1.0670130768841641,1.0986703948798389,True,False,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,monash_traffic,probe,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,probe,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,probe,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,monash_traffic,probe,0.2,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,hard,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,hard,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,hard,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,hard,0.2,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,noa,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,noa,0.05,True,11,L11,1,0.08333333333333333,1.0224490888249669,1.0191051612348734,1.0135106290765041,1.0252870008111752,True,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,sg_carpark,noa,0.1,True,9,L9,3,0.25,1.096117352457223,1.0454816191319276,1.0246276496995814,1.0692214938774869,True,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,sg_carpark,noa,0.2,True,8,L8,4,0.3333333333333333,1.187175753441769,1.0827984768637724,1.0527145215361997,1.1186014572590572,True,False,1.4214069507549765,1.4267112880306814,1.438478862685893,82310304,0.31108207806942056
chronos2,sg_carpark,fl,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,fl,0.05,True,11,L11,1,0.08333333333333333,1.0498913450390037,1.0209456467157856,1.003375338880073,1.0388370035257413,True,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,sg_carpark,fl,0.1,True,10,L10,2,0.16666666666666666,1.0925106469621806,1.0510777090778032,1.0312357704009811,1.0736443777444433,True,False,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,sg_carpark,fl,0.2,True,9,L9,3,0.25,1.1477775993432096,1.0505066414232838,1.0260911397254282,1.0776000118041147,True,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,sg_carpark,ra,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,ra,0.05,True,11,L11,1,0.08333333333333333,1.0203827228088904,1.01797319247374,1.0116565846869865,1.0245708292821023,True,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,sg_carpark,ra,0.1,True,10,L10,2,0.16666666666666666,1.0839648177866104,1.0463390238294672,1.0328735157025548,1.061329327507285,True,False,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,sg_carpark,ra,0.2,True,9,L9,3,0.25,1.1301440472567283,1.070535791286019,1.0465979452243392,1.0966748955068255,True,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,sg_carpark,probe,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,probe,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,probe,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,sg_carpark,probe,0.2,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,uber_tlc_hourly,hard,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,uber_tlc_hourly,hard,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,uber_tlc_hourly,hard,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,uber_tlc_hourly,hard,0.2,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,uber_tlc_hourly,noa,0.02,True,8,L8,4,0.3333333333333333,1.0167447142302704,1.014409740448677,1.0072979046117687,1.0213778817252321,True,False,1.4214069507549765,1.4267112880306814,1.438478862685893,82310304,0.31108207806942056
chronos2,uber_tlc_hourly,noa,0.05,True,4,L4,8,0.6666666666666666,1.0393024031485203,1.0376233377051571,1.0287516515569792,1.0463807677529642,True,False,2.427405321160691,2.5137438539401016,2.5573634789044886,44552352,0.6271072725358943
chronos2,uber_tlc_hourly,noa,0.1,True,3,L3,9,0.75,1.0500668328044636,1.05676206721389,1.0458965945997647,1.0686806506059165,True,False,2.9060737457147736,3.103199858675667,3.1115721817298603,35112864,0.7061135711525126
chronos2,uber_tlc_hourly,noa,0.2,True,2,L2,10,0.8333333333333334,1.1590163838595762,1.1885211292466298,1.1614846676057347,1.2174897777656928,True,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,uber_tlc_hourly,fl,0.02,True,9,L9,3,0.25,1.0153319727173977,1.010233737753317,1.0043217409691494,1.0161739334686026,True,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,uber_tlc_hourly,fl,0.05,True,5,L5,7,0.5833333333333334,1.0441181555339376,1.0402936276056516,1.0313410805036864,1.0495396608251883,True,False,2.063114236323405,2.1098237209397337,2.134960704751238,53991840,0.5481009739192758
chronos2,uber_tlc_hourly,fl,0.1,True,3,L3,9,0.75,1.0626209166325196,1.0715972197277672,1.0588675808477126,1.0846639940396678,True,False,2.9060737457147736,3.103199858675667,3.1115721817298603,35112864,0.7061135711525126
chronos2,uber_tlc_hourly,fl,0.2,True,2,L2,10,0.8333333333333334,1.1808068965518637,1.255025860430971,1.2207041346463836,1.2906503212870695,False,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,uber_tlc_hourly,ra,0.02,True,7,L7,5,0.4166666666666667,1.0153966690808858,1.0080146674358228,1.0016018249977128,1.0141099873879527,True,False,1.5727225564742562,1.599869712860413,1.604475393490942,72870816,0.390088376686039
chronos2,uber_tlc_hourly,ra,0.05,True,4,L4,8,0.6666666666666666,1.042028340167914,1.055558384411632,1.0443392553444573,1.067101017182042,False,False,2.427405321160691,2.5137438539401016,2.5573634789044886,44552352,0.6271072725358943
chronos2,uber_tlc_hourly,ra,0.1,True,3,L3,9,0.75,1.0509734462006104,1.0766319015615013,1.0635359213368405,1.0903746444686584,True,False,2.9060737457147736,3.103199858675667,3.1115721817298603,35112864,0.7061135711525126
chronos2,uber_tlc_hourly,ra,0.2,True,3,L3,9,0.75,1.0509734462006104,1.0766319015615013,1.0635359213368405,1.0903746444686584,True,False,2.9060737457147736,3.103199858675667,3.1115721817298603,35112864,0.7061135711525126
chronos2,uber_tlc_hourly,probe,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,uber_tlc_hourly,probe,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,uber_tlc_hourly,probe,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,uber_tlc_hourly,probe,0.2,True,5,L5,7,0.5833333333333334,1.14215026507802,1.1441898201264467,1.1116837196213578,1.1843239591063475,True,False,2.0907244060169132,2.1720631937970447,2.188522724747401,50005584,0.5814650008557247
chronos2,wiki_daily_100k,hard,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wiki_daily_100k,hard,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wiki_daily_100k,hard,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wiki_daily_100k,hard,0.2,True,1,L1,11,0.9166666666666666,1.1647867994614902,1.176500194534923,1.12727323300875,1.2337275721868606,True,False,5.1926034665751635,6.017660965274821,6.068856190984485,15643296,0.8690692847828025
chronos2,wiki_daily_100k,noa,0.02,True,5,L5,7,0.5833333333333334,1.0188541356963243,1.0209976813767834,0.9977273498543472,1.0467133558395207,False,False,2.063114236323405,2.1098237209397337,2.134960704751238,53991840,0.5481009739192758
chronos2,wiki_daily_100k,noa,0.05,True,2,L2,10,0.8333333333333334,1.0460121542936103,1.0726236418188484,1.0397346254968316,1.1090944151552473,False,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,wiki_daily_100k,noa,0.1,True,1,L1,11,0.9166666666666666,1.0542346817235906,1.0953738356749723,1.057713368061646,1.1416470158650511,True,False,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,wiki_daily_100k,noa,0.2,True,1,L1,11,0.9166666666666666,1.0542346817235906,1.0953738356749723,1.057713368061646,1.1416470158650511,True,False,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,wiki_daily_100k,fl,0.02,True,9,L9,3,0.25,1.0171646960584413,1.020949923351844,0.9970829834405347,1.046386368342322,False,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,wiki_daily_100k,fl,0.05,True,3,L3,9,0.75,1.041282927682895,1.058460052433427,1.0242246377544117,1.0993899629546744,False,False,2.9060737457147736,3.103199858675667,3.1115721817298603,35112864,0.7061135711525126
chronos2,wiki_daily_100k,fl,0.1,True,1,L1,11,0.9166666666666666,1.0666949158055863,1.1058591633755626,1.063604551860532,1.1576687716623222,False,False,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,wiki_daily_100k,fl,0.2,True,1,L1,11,0.9166666666666666,1.0666949158055863,1.1058591633755626,1.063604551860532,1.1576687716623222,True,False,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,wiki_daily_100k,ra,0.02,True,9,L9,3,0.25,1.01394937043837,1.0224759291802148,1.0058253580338314,1.0425478675532573,False,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,wiki_daily_100k,ra,0.05,True,2,L2,10,0.8333333333333334,1.0316599357950582,1.0811596438007538,1.0403415245240561,1.1276623184479881,False,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,wiki_daily_100k,ra,0.1,True,1,L1,11,0.9166666666666666,1.0523643379636023,1.0979781701470455,1.0581944337325162,1.1473881728343946,True,False,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,wiki_daily_100k,ra,0.2,True,1,L1,11,0.9166666666666666,1.0523643379636023,1.0979781701470455,1.0581944337325162,1.1473881728343946,True,False,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,wiki_daily_100k,probe,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wiki_daily_100k,probe,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wiki_daily_100k,probe,0.1,True,3,L3,9,0.75,1.0986207325393866,1.1191265073375911,1.077981806822498,1.169501970442749,False,False,3.0157473813663773,3.2419696915177743,3.246385602309118,31126608,0.7394775980889616
chronos2,wiki_daily_100k,probe,0.2,True,1,L1,11,0.9166666666666666,1.130093281048202,1.1739807919990726,1.125799494053856,1.2335728319595234,True,False,5.477715164439884,6.378898127340574,6.504226494678046,12247632,0.8974901953221984
chronos2,wind_farms_hourly,hard,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wind_farms_hourly,hard,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wind_farms_hourly,hard,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wind_farms_hourly,hard,0.2,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wind_farms_hourly,noa,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wind_farms_hourly,noa,0.05,True,11,L11,1,0.08333333333333333,1.0311016771559975,1.0046016371694981,1.0011571488039157,1.0336471176633033,True,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,wind_farms_hourly,noa,0.1,True,9,L9,3,0.25,1.0794865849887858,1.0107716133687656,1.0011313129806343,1.0898664611683875,True,False,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,wind_farms_hourly,noa,0.2,True,2,L2,10,0.8333333333333334,1.1275920963521415,1.0336408612396364,1.010240616491078,1.228964144494012,True,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,wind_farms_hourly,fl,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wind_farms_hourly,fl,0.05,True,11,L11,1,0.08333333333333333,1.0440954023418916,1.0043723425481978,1.0001093481696597,1.0384200280713618,True,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,wind_farms_hourly,fl,0.1,True,2,L2,10,0.8333333333333334,1.0965656663951464,1.0311072708152274,1.0091062764299914,1.2162980083664279,True,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,wind_farms_hourly,fl,0.2,True,2,L2,10,0.8333333333333334,1.0965656663951464,1.0311072708152274,1.0091062764299914,1.2162980083664279,True,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,wind_farms_hourly,ra,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wind_farms_hourly,ra,0.05,True,11,L11,1,0.08333333333333333,1.0279744578248764,1.0009046684693754,0.9935817388850651,1.0162072912516413,True,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,wind_farms_hourly,ra,0.1,True,3,L3,9,0.75,1.0865727583764924,1.0135721347791562,1.000910272659364,1.1179505956091822,True,False,2.9060737457147736,3.103199858675667,3.1115721817298603,35112864,0.7061135711525126
chronos2,wind_farms_hourly,ra,0.2,True,2,L2,10,0.8333333333333334,1.1204160848145843,1.0265592029073738,1.0071580295944604,1.1916837250418355,True,False,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,wind_farms_hourly,probe,0.02,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wind_farms_hourly,probe,0.05,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wind_farms_hourly,probe,0.1,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
chronos2,wind_farms_hourly,probe,0.2,False,12,L12,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,LOOP_SEATTLE_5T,hard,0.02,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
timesfm3,LOOP_SEATTLE_5T,hard,0.05,False,20,L20,0,0.0,1.0,1.0,1.0,1.0,True,False,1.0,1.0,1.0,,0.0
