model,dataset,arm,depth_index,label,blocks_removed,fraction_blocks_removed,val_mase_ratio,test_mase_ratio,test_mase_degradation,low_skill,speedup_e2e_b1,speedup_e2e_b256,speedup_device_b1,active_params,params_removed_fraction
chronos2,LOOP_SEATTLE_5T,ra,11,L11,1,0.08333333333333333,1.0059610178484788,0.9996072857257117,-0.0003927142742883305,False,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,LOOP_SEATTLE_5T,probe,0,Emb,12,1.0,1.5375660220265956,0.8850630540583299,-0.11493694594167014,False,9.42704958214726,11.553304936847095,13.028473585363002,2808144,0.9764964939388169
chronos2,LOOP_SEATTLE_5T,probe,1,L1,11,0.9166666666666666,1.5475096990241142,0.8696800391153071,-0.1303199608846929,False,5.477715164439884,6.378898127340574,6.504226494678046,12247632,0.8974901953221984
chronos2,LOOP_SEATTLE_5T,probe,2,L2,10,0.8333333333333334,1.4241807490031577,0.7518628520001529,-0.2481371479998471,False,3.898376022269169,4.296989872076861,4.3342089018345575,21687120,0.8184838967055801
chronos2,LOOP_SEATTLE_5T,probe,3,L3,9,0.75,1.3109317379527419,0.8108419381645467,-0.18915806183545325,False,3.0157473813663773,3.2419696915177743,3.246385602309118,31126608,0.7394775980889616
chronos2,LOOP_SEATTLE_5T,probe,4,L4,8,0.6666666666666666,1.3193423468996517,0.8509493119153595,-0.1490506880846405,False,2.4705713564132417,2.6030569339433205,2.6028468744823834,40566096,0.6604712994723432
chronos2,LOOP_SEATTLE_5T,probe,5,L5,7,0.5833333333333334,1.3137258274533106,0.8461966439763873,-0.15380335602361273,False,2.0907244060169132,2.1720631937970447,2.188522724747401,50005584,0.5814650008557247
chronos2,LOOP_SEATTLE_5T,probe,6,L6,6,0.5,1.2779716873690237,0.8043536934061405,-0.1956463065938595,False,1.8187469854264573,1.8624821809923038,1.8714383176790155,59445072,0.5024587022391064
chronos2,LOOP_SEATTLE_5T,probe,7,L7,5,0.4166666666666667,1.248252124267072,0.7233971359945499,-0.2766028640054501,False,1.6116068643802643,1.6344501031308354,1.6429032555405405,68884560,0.4234524036224879
chronos2,LOOP_SEATTLE_5T,probe,8,L8,4,0.3333333333333333,1.1669923670320235,0.771382488848478,-0.22861751115152196,False,1.4377524771581145,1.453611006402406,1.4613419969079908,78324048,0.3444461050058696
chronos2,LOOP_SEATTLE_5T,probe,9,L9,3,0.25,1.1232700835609917,0.7961871775656317,-0.20381282243436827,False,1.2997789193194118,1.309434038773628,1.3150051555591848,87763536,0.26543980638925113
chronos2,LOOP_SEATTLE_5T,probe,10,L10,2,0.16666666666666666,1.1100134113687161,0.8089420496194607,-0.1910579503805393,False,1.1912113200915664,1.1898461968539964,1.2007159563682612,97203024,0.18643350777263268
chronos2,LOOP_SEATTLE_5T,probe,11,L11,1,0.08333333333333333,1.0981889920330439,0.8463459823245642,-0.15365401767543585,False,1.093484265617934,1.0920462140108989,1.0961091716966818,106642512,0.10742720915601434
chronos2,SZ_TAXI_15T,hard,0,Emb,12,1.0,1.1385036206829624,1.0920239874568802,0.09202398745688023,True,8.576338360126098,10.241261902288686,11.609728510976588,6203808,0.948075583399421
chronos2,SZ_TAXI_15T,hard,1,L1,11,0.9166666666666666,1.1081417644482443,1.0669213971447815,0.06692139714478151,True,5.1926034665751635,6.017660965274821,6.068856190984485,15643296,0.8690692847828025
chronos2,SZ_TAXI_15T,hard,2,L2,10,0.8333333333333334,1.115051845902442,1.0719102549439967,0.07191025494399672,True,3.745063180802789,4.123614487114269,4.143777225508858,25082784,0.7900629861661842
chronos2,SZ_TAXI_15T,hard,3,L3,9,0.75,1.1043421288179613,1.0643228047763211,0.06432280477632113,True,2.9519118679894136,3.1462523033642835,3.180026637439195,34522272,0.7110566875495657
chronos2,SZ_TAXI_15T,hard,4,L4,8,0.6666666666666666,1.0904509423972673,1.0548765980995656,0.05487659809956558,True,2.420332210254884,2.5329268760868775,2.5415753600276236,43961760,0.6320503889329474
chronos2,SZ_TAXI_15T,hard,5,L5,7,0.5833333333333334,1.0704986909491512,1.0417069348022099,0.04170693480220988,True,2.0492508075360334,2.1305793727263675,2.1275825957384105,53401248,0.553044090316329
chronos2,SZ_TAXI_15T,hard,6,L6,6,0.5,1.0581417203931018,1.0325287170985973,0.03252871709859728,True,1.77782451525271,1.8336681979534952,1.8282037198166905,62840736,0.4740377916997105
chronos2,SZ_TAXI_15T,hard,7,L7,5,0.4166666666666667,1.0521768858765619,1.028047152697297,0.028047152697296962,True,1.5972474255107876,1.6101041682876744,1.6298105168429835,72280224,0.39503149308309204
chronos2,SZ_TAXI_15T,hard,8,L8,4,0.3333333333333333,1.0375941725695026,1.0217400512965629,0.021740051296562868,True,1.4292906000585754,1.4346768161540855,1.4496867578283303,81719712,0.3160251944664737
chronos2,SZ_TAXI_15T,hard,9,L9,3,0.25,1.037688087268724,1.022432450689639,0.02243245068963895,True,1.2909113819444162,1.2932067946479453,1.3037397536706057,91159200,0.23701889584985525
chronos2,SZ_TAXI_15T,hard,10,L10,2,0.16666666666666666,1.0292581502225695,1.0245054917848015,0.024505491784801547,True,1.1801682120264665,1.1778164283514365,1.1861786794735782,100598688,0.1580125972332368
chronos2,SZ_TAXI_15T,hard,11,L11,1,0.08333333333333333,1.045328070708469,1.068282471735944,0.06828247173594404,True,1.066616014605315,1.081545254955935,1.0710003193390771,110038176,0.07900629861661845
chronos2,SZ_TAXI_15T,noa,0,Emb,12,1.0,1.1057527770995081,1.0807802916483056,0.08078029164830558,True,8.413659017103269,9.926948725133702,11.267174084150678,6794400,0.9431324670023679
chronos2,SZ_TAXI_15T,noa,1,L1,11,0.9166666666666666,1.0463260192914186,1.0357980936376319,0.03579809363763187,True,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,SZ_TAXI_15T,noa,2,L2,10,0.8333333333333334,1.0211782876905597,1.0158165448539773,0.01581654485397732,True,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,SZ_TAXI_15T,noa,3,L3,9,0.75,1.0130950782875783,1.0048593578183322,0.004859357818332244,True,2.9060737457147736,3.103199858675667,3.1115721817298603,35112864,0.7061135711525126
chronos2,SZ_TAXI_15T,noa,4,L4,8,0.6666666666666666,1.0082902424333904,1.0018159136507627,0.0018159136507627238,True,2.427405321160691,2.5137438539401016,2.5573634789044886,44552352,0.6271072725358943
chronos2,SZ_TAXI_15T,noa,5,L5,7,0.5833333333333334,1.0119712551161444,1.0017328701244885,0.001732870124488528,True,2.063114236323405,2.1098237209397337,2.134960704751238,53991840,0.5481009739192758
chronos2,SZ_TAXI_15T,noa,6,L6,6,0.5,1.011863097001238,1.0004250378605812,0.0004250378605812344,True,1.7849770182898328,1.8208712638862465,1.8361216926310084,63431328,0.46909467530265736
chronos2,SZ_TAXI_15T,noa,7,L7,5,0.4166666666666667,1.0141181833703148,0.9992714477063188,-0.0007285522936811839,True,1.5727225564742562,1.599869712860413,1.604475393490942,72870816,0.390088376686039
chronos2,SZ_TAXI_15T,noa,8,L8,4,0.3333333333333333,1.0109261364078672,0.9924181779449269,-0.007581822055073073,True,1.4214069507549765,1.4267112880306814,1.438478862685893,82310304,0.31108207806942056
chronos2,SZ_TAXI_15T,noa,9,L9,3,0.25,1.0112162472839328,1.0036977936007518,0.003697793600751842,True,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,SZ_TAXI_15T,noa,10,L10,2,0.16666666666666666,1.0052031103278727,0.9973555739402525,-0.0026444260597474623,True,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,SZ_TAXI_15T,noa,11,L11,1,0.08333333333333333,0.9991613788909934,0.9996659286135091,-0.0003340713864908862,True,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,SZ_TAXI_15T,fl,0,Emb,12,1.0,1.1109018550990897,1.0951695280095095,0.09516952800950951,True,8.413659017103269,9.926948725133702,11.267174084150678,6794400,0.9431324670023679
chronos2,SZ_TAXI_15T,fl,1,L1,11,0.9166666666666666,1.073286085915733,1.0525786453250499,0.052578645325049855,True,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,SZ_TAXI_15T,fl,2,L2,10,0.8333333333333334,1.047706397338045,1.0408223420335112,0.040822342033511205,True,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,SZ_TAXI_15T,fl,3,L3,9,0.75,1.0350591833231146,1.0349647249512406,0.03496472495124059,True,2.9060737457147736,3.103199858675667,3.1115721817298603,35112864,0.7061135711525126
chronos2,SZ_TAXI_15T,fl,4,L4,8,0.6666666666666666,1.0318016578152562,1.0241631906199453,0.02416319061994532,True,2.427405321160691,2.5137438539401016,2.5573634789044886,44552352,0.6271072725358943
chronos2,SZ_TAXI_15T,fl,5,L5,7,0.5833333333333334,1.0276892643699105,1.0161332639970901,0.01613326399709014,True,2.063114236323405,2.1098237209397337,2.134960704751238,53991840,0.5481009739192758
chronos2,SZ_TAXI_15T,fl,6,L6,6,0.5,1.02844007661488,1.0153186245052601,0.015318624505260114,True,1.7849770182898328,1.8208712638862465,1.8361216926310084,63431328,0.46909467530265736
chronos2,SZ_TAXI_15T,fl,7,L7,5,0.4166666666666667,1.02875927168444,1.0146448688971803,0.014644868897180308,True,1.5727225564742562,1.599869712860413,1.604475393490942,72870816,0.390088376686039
chronos2,SZ_TAXI_15T,fl,8,L8,4,0.3333333333333333,1.0223956684351785,1.0129890570174844,0.012989057017484429,True,1.4214069507549765,1.4267112880306814,1.438478862685893,82310304,0.31108207806942056
chronos2,SZ_TAXI_15T,fl,9,L9,3,0.25,1.0198059484652189,1.0092153521502285,0.009215352150228506,True,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,SZ_TAXI_15T,fl,10,L10,2,0.16666666666666666,1.013605792031383,1.0026940766106573,0.0026940766106573477,True,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,SZ_TAXI_15T,fl,11,L11,1,0.08333333333333333,1.003881596522466,0.9965579798567168,-0.0034420201432832087,True,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,SZ_TAXI_15T,ra,0,Emb,12,1.0,1.1079820474201578,1.089130566170562,0.08913056617056192,True,8.413659017103269,9.926948725133702,11.267174084150678,6794400,0.9431324670023679
chronos2,SZ_TAXI_15T,ra,1,L1,11,0.9166666666666666,1.0505844753219602,1.0427340216931018,0.04273402169310181,True,5.191288505596132,5.878024315024798,6.052952301207836,16233888,0.8641261683857495
chronos2,SZ_TAXI_15T,ra,2,L2,10,0.8333333333333334,1.0268523285293052,1.019378629673403,0.01937862967340309,True,3.718278084855714,4.0698978209627,4.1019772892887,25673376,0.7851198697691311
chronos2,SZ_TAXI_15T,ra,3,L3,9,0.75,1.017026281269932,1.009930403372163,0.009930403372163,True,2.9060737457147736,3.103199858675667,3.1115721817298603,35112864,0.7061135711525126
chronos2,SZ_TAXI_15T,ra,4,L4,8,0.6666666666666666,1.0149295697247078,1.0030033071691724,0.003003307169172409,True,2.427405321160691,2.5137438539401016,2.5573634789044886,44552352,0.6271072725358943
chronos2,SZ_TAXI_15T,ra,5,L5,7,0.5833333333333334,1.0140561998440731,1.0075770025576158,0.007577002557615842,True,2.063114236323405,2.1098237209397337,2.134960704751238,53991840,0.5481009739192758
chronos2,SZ_TAXI_15T,ra,6,L6,6,0.5,1.011895212176926,1.003233756983717,0.0032337569837170843,True,1.7849770182898328,1.8208712638862465,1.8361216926310084,63431328,0.46909467530265736
chronos2,SZ_TAXI_15T,ra,7,L7,5,0.4166666666666667,1.01803927559669,1.0032164788462585,0.0032164788462585303,True,1.5727225564742562,1.599869712860413,1.604475393490942,72870816,0.390088376686039
chronos2,SZ_TAXI_15T,ra,8,L8,4,0.3333333333333333,1.0157429462368475,1.0031257472102528,0.003125747210252827,True,1.4214069507549765,1.4267112880306814,1.438478862685893,82310304,0.31108207806942056
chronos2,SZ_TAXI_15T,ra,9,L9,3,0.25,1.0170707756918085,1.0067202046487878,0.006720204648787753,True,1.2837562507005005,1.28584454927648,1.2981720968854011,91749792,0.2320757794528021
chronos2,SZ_TAXI_15T,ra,10,L10,2,0.16666666666666666,1.0125765202211754,1.0072648022920212,0.0072648022920212,True,1.1801723035772915,1.1718074105910956,1.1882121115327804,101189280,0.15306948083618377
chronos2,SZ_TAXI_15T,ra,11,L11,1,0.08333333333333333,1.0052187667126802,0.9993227758201069,-0.0006772241798931322,True,1.0811576727377534,1.0756825215310732,1.0818004500728113,110628768,0.07406318221956532
chronos2,SZ_TAXI_15T,probe,0,Emb,12,1.0,1.1177255762858889,1.1031800688654858,0.10318006886548581,True,9.42704958214726,11.553304936847095,13.028473585363002,2808144,0.9764964939388169
chronos2,SZ_TAXI_15T,probe,1,L1,11,0.9166666666666666,1.0881873805900832,1.0722641575500533,0.07226415755005333,True,5.477715164439884,6.378898127340574,6.504226494678046,12247632,0.8974901953221984
chronos2,SZ_TAXI_15T,probe,2,L2,10,0.8333333333333334,1.0605303629387164,1.0601929153977299,0.06019291539772986,True,3.898376022269169,4.296989872076861,4.3342089018345575,21687120,0.8184838967055801
chronos2,SZ_TAXI_15T,probe,3,L3,9,0.75,1.047257150861388,1.0467316512545877,0.04673165125458767,True,3.0157473813663773,3.2419696915177743,3.246385602309118,31126608,0.7394775980889616
chronos2,SZ_TAXI_15T,probe,4,L4,8,0.6666666666666666,1.0442669552960588,1.0387523293665253,0.038752329366525284,True,2.4705713564132417,2.6030569339433205,2.6028468744823834,40566096,0.6604712994723432
chronos2,SZ_TAXI_15T,probe,5,L5,7,0.5833333333333334,1.0427829634994898,1.0397605781906265,0.039760578190626505,True,2.0907244060169132,2.1720631937970447,2.188522724747401,50005584,0.5814650008557247
chronos2,SZ_TAXI_15T,probe,6,L6,6,0.5,1.0406371645700323,1.0385405354684198,0.038540535468419845,True,1.8187469854264573,1.8624821809923038,1.8714383176790155,59445072,0.5024587022391064
chronos2,SZ_TAXI_15T,probe,7,L7,5,0.4166666666666667,1.042121259691448,1.0364571442943054,0.036457144294305355,True,1.6116068643802643,1.6344501031308354,1.6429032555405405,68884560,0.4234524036224879
chronos2,SZ_TAXI_15T,probe,8,L8,4,0.3333333333333333,1.043941415602319,1.0369239846596356,0.036923984659635645,True,1.4377524771581145,1.453611006402406,1.4613419969079908,78324048,0.3444461050058696
chronos2,SZ_TAXI_15T,probe,9,L9,3,0.25,1.041988784510273,1.0371137965901156,0.0371137965901156,True,1.2997789193194118,1.309434038773628,1.3150051555591848,87763536,0.26543980638925113
chronos2,SZ_TAXI_15T,probe,10,L10,2,0.16666666666666666,1.0339778586029356,1.029956417800128,0.02995641780012792,True,1.1912113200915664,1.1898461968539964,1.2007159563682612,97203024,0.18643350777263268
chronos2,SZ_TAXI_15T,probe,11,L11,1,0.08333333333333333,1.0284241295712335,1.0164406519665377,0.016440651966537656,True,1.093484265617934,1.0920462140108989,1.0961091716966818,106642512,0.10742720915601434
chronos2,boom_hourly,hard,0,Emb,12,1.0,3.071418071732746,1.981544476181264,0.981544476181264,False,8.576338360126098,10.241261902288686,11.609728510976588,6203808,0.948075583399421
chronos2,boom_hourly,hard,1,L1,11,0.9166666666666666,2.184705458682979,1.5499392560322118,0.5499392560322118,False,5.1926034665751635,6.017660965274821,6.068856190984485,15643296,0.8690692847828025
chronos2,boom_hourly,hard,2,L2,10,0.8333333333333334,2.0627119246022807,1.4915283599975633,0.4915283599975633,False,3.745063180802789,4.123614487114269,4.143777225508858,25082784,0.7900629861661842
chronos2,boom_hourly,hard,3,L3,9,0.75,2.003890271121663,1.455379811361403,0.45537981136140293,False,2.9519118679894136,3.1462523033642835,3.180026637439195,34522272,0.7110566875495657
chronos2,boom_hourly,hard,4,L4,8,0.6666666666666666,1.9384867100282774,1.403027616653958,0.4030276166539579,False,2.420332210254884,2.5329268760868775,2.5415753600276236,43961760,0.6320503889329474
chronos2,boom_hourly,hard,5,L5,7,0.5833333333333334,1.958470146532143,1.412604539016734,0.4126045390167341,False,2.0492508075360334,2.1305793727263675,2.1275825957384105,53401248,0.553044090316329
chronos2,boom_hourly,hard,6,L6,6,0.5,1.968971857554278,1.414839605860914,0.41483960586091406,False,1.77782451525271,1.8336681979534952,1.8282037198166905,62840736,0.4740377916997105
chronos2,boom_hourly,hard,7,L7,5,0.4166666666666667,1.9451610298642255,1.401124893114474,0.40112489311447397,False,1.5972474255107876,1.6101041682876744,1.6298105168429835,72280224,0.39503149308309204
chronos2,boom_hourly,hard,8,L8,4,0.3333333333333333,1.943589836352347,1.4043859298909058,0.4043859298909058,False,1.4292906000585754,1.4346768161540855,1.4496867578283303,81719712,0.3160251944664737
chronos2,boom_hourly,hard,9,L9,3,0.25,1.870808186292275,1.3632109239623715,0.36321092396237153,False,1.2909113819444162,1.2932067946479453,1.3037397536706057,91159200,0.23701889584985525
chronos2,boom_hourly,hard,10,L10,2,0.16666666666666666,1.5590492639923357,1.137741955780478,0.137741955780478,False,1.1801682120264665,1.1778164283514365,1.1861786794735782,100598688,0.1580125972332368
chronos2,boom_hourly,hard,11,L11,1,0.08333333333333333,1.4514145908558902,1.1723898881927215,0.1723898881927215,False,1.066616014605315,1.081545254955935,1.0710003193390771,110038176,0.07900629861661845
chronos2,boom_hourly,noa,0,Emb,12,1.0,2.783719634660277,1.7836117997835428,0.7836117997835428,False,8.413659017103269,9.926948725133702,11.267174084150678,6794400,0.9431324670023679
