job,config_id,model,kind,depth,drift,level,batch,status,median_ms,p95_ms,iqr_ms,throughput,peak_allocated_bytes,active_params,weights_bytes,gpu,native_median_ms_same_job,speedup_vs_native_same_job,native_drift_range_ms
job1_tirex_a,017_tirex_hard_L02,tirex,hard,2,,api_e2e,1,ok,85.10343499999999,86.0689218,0.23987275000000352,11.750407019411146,44125184,8385600,33805312,NVIDIA A100-SXM4-40GB,498.69478549999997,5.859866708082935,7.211328499999922
job1_tirex_a,017_tirex_hard_L02,tirex,hard,2,,device_forward,1,ok,85.056601,85.65125745,0.14603550000001064,11.756877047085387,44123136,8385600,33805312,NVIDIA A100-SXM4-40GB,497.90662,5.853826912269866,6.794549000000018
job1_tirex_a,017_tirex_hard_L02,tirex,hard,2,,api_e2e,256,ok,152.6971935,172.56938065,11.029691249999985,1676.5206624442642,484375552,8385600,33805312,NVIDIA A100-SXM4-40GB,835.6485720000001,5.472586318359546,0.5100800000000163
job1_tirex_a,017_tirex_hard_L02,tirex,hard,2,,device_forward,256,ok,150.1314265,150.18940365,0.04075650000001474,1705.172634191949,483851264,8385600,33805312,NVIDIA A100-SXM4-40GB,833.4395265,5.5513995032878745,0.2140674999999419
job1_tirex_a,018_tirex_probe_head_L03,tirex,probe_head,3,,api_e2e,1,ok,125.024347,125.86437185,0.15186325000000522,7.998442095442417,49108480,9434912,38788608,NVIDIA A100-SXM4-40GB,498.69478549999997,3.988781365120827,7.211328499999922
job1_tirex_a,018_tirex_probe_head_L03,tirex,probe_head,3,,device_forward,1,ok,124.8635645,125.53656435,0.17167650000000378,8.00874141311255,49106432,9434912,38788608,NVIDIA A100-SXM4-40GB,497.90662,3.987605367456893,6.794549000000018
job1_tirex_a,018_tirex_probe_head_L03,tirex,probe_head,3,,api_e2e,256,ok,213.514568,213.73733074999998,0.05293949999997949,1198.9814203216335,489096704,9434912,38788608,NVIDIA A100-SXM4-40GB,835.6485720000001,3.9137777802590037,0.5100800000000163
job1_tirex_a,018_tirex_probe_head_L03,tirex,probe_head,3,,device_forward,256,ok,211.529555,211.58136115000002,0.035717750000003434,1210.232773382424,488572416,9434912,38788608,NVIDIA A100-SXM4-40GB,833.4395265,3.940061834385271,0.2140674999999419
job1_tirex_a,019_tirex_probe_head_L06,tirex,probe_head,6,,api_e2e,1,ok,251.24724,252.16297219999998,0.342942249999993,3.980143224657911,82181632,17506592,71861760,NVIDIA A100-SXM4-40GB,498.69478549999997,1.984876671680055,7.211328499999922
job1_tirex_a,019_tirex_probe_head_L06,tirex,probe_head,6,,device_forward,1,ok,251.314056,252.07424185,0.2857187500000009,3.97908503772666,82179584,17506592,71861760,NVIDIA A100-SXM4-40GB,497.90662,1.9812127818270537,6.794549000000018
job1_tirex_a,019_tirex_probe_head_L06,tirex,probe_head,6,,api_e2e,256,ok,418.509987,426.05230344999995,0.16164250000002767,611.6938853361222,523382272,17506592,71861760,NVIDIA A100-SXM4-40GB,835.6485720000001,1.996723131961962,0.5100800000000163
job1_tirex_a,019_tirex_probe_head_L06,tirex,probe_head,6,,device_forward,256,ok,416.55839749999996,417.16489574999997,0.0598452500000235,614.5596908774359,522857984,17506592,71861760,NVIDIA A100-SXM4-40GB,833.4395265,2.0007747569174863,0.2140674999999419
job1_tirex_a,020_tirex_hard_L03,tirex,hard,3,,api_e2e,1,ok,128.845052,129.5922333,0.1714110000000062,7.761260401369545,55673856,11076160,45353984,NVIDIA A100-SXM4-40GB,498.69478549999997,3.870500091070629,7.211328499999922
job1_tirex_a,020_tirex_hard_L03,tirex,hard,3,,device_forward,1,ok,128.9497895,129.19405345,0.15598149999999578,7.754956435969987,55671808,11076160,45353984,NVIDIA A100-SXM4-40GB,497.90662,3.861244147281062,6.794549000000018
job1_tirex_a,020_tirex_hard_L03,tirex,hard,3,,api_e2e,256,ok,220.372548,236.65628020000003,0.09005475000000729,1161.6691930248953,495662080,11076160,45353984,NVIDIA A100-SXM4-40GB,835.6485720000001,3.791981258936118,0.5100800000000163
job1_tirex_a,020_tirex_hard_L03,tirex,hard,3,,device_forward,256,ok,218.37387999999999,218.40850085,0.03881175000003623,1172.301375970423,495137792,11076160,45353984,NVIDIA A100-SXM4-40GB,833.4395265,3.816571498844093,0.2140674999999419
job1_tirex_a,021_tirex_probe_head_L08,tirex,probe_head,8,,api_e2e,1,ok,336.76092,338.6732154,1.0475449999999569,2.969465696910437,104492544,22887712,94172672,NVIDIA A100-SXM4-40GB,498.69478549999997,1.4808570587703584,7.211328499999922
job1_tirex_a,021_tirex_probe_head_L08,tirex,probe_head,8,,device_forward,1,ok,336.32442149999997,338.07057595000003,0.6153054999999767,2.973319616636879,104490496,22887712,94172672,NVIDIA A100-SXM4-40GB,497.90662,1.480435520499364,6.794549000000018
job1_tirex_a,021_tirex_probe_head_L08,tirex,probe_head,8,,api_e2e,256,ok,561.464206,576.75283035,16.12147099999993,455.9507040062319,544480768,22887712,94172672,NVIDIA A100-SXM4-40GB,835.6485720000001,1.4883381043171968,0.5100800000000163
job1_tirex_a,021_tirex_probe_head_L08,tirex,probe_head,8,,device_forward,256,ok,553.239906,553.3031266,0.03983049999999366,462.7287316472069,543956480,22887712,94172672,NVIDIA A100-SXM4-40GB,833.4395265,1.5064703711015381,0.2140674999999419
job1_tirex_a,022_tirex_hard_L05,tirex,hard,5,,api_e2e,1,ok,207.67041999999998,208.67366585,0.42940225000000964,4.815322278444856,77984768,16457280,67664896,NVIDIA A100-SXM4-40GB,498.69478549999997,2.4013761107624285,7.211328499999922
job1_tirex_a,022_tirex_hard_L05,tirex,hard,5,,device_forward,1,ok,207.39057250000002,208.840473,0.4034257499999967,4.82181995037407,77982720,16457280,67664896,NVIDIA A100-SXM4-40GB,497.90662,2.4008160737393207,6.794549000000018
job1_tirex_a,022_tirex_hard_L05,tirex,hard,5,,api_e2e,256,ok,363.759449,378.51502350000004,15.968405000000018,703.7617873673433,517972992,16457280,67664896,NVIDIA A100-SXM4-40GB,835.6485720000001,2.2972559868815945,0.5100800000000163
job1_tirex_a,022_tirex_hard_L05,tirex,hard,5,,device_forward,256,ok,355.13437999999996,355.17122475,0.03544824999994489,720.8538919830854,517448704,16457280,67664896,NVIDIA A100-SXM4-40GB,833.4395265,2.346828618789316,0.2140674999999419
job1_tirex_a,023_tirex_adapter_L05,tirex,adapter,5,,api_e2e,1,ok,209.293348,210.15893724999998,0.2964082499999847,4.7779827192596676,79035392,16719936,68715520,NVIDIA A100-SXM4-40GB,498.69478549999997,2.3827550673039064,7.211328499999922
job1_tirex_a,023_tirex_adapter_L05,tirex,adapter,5,,device_forward,1,ok,209.679957,211.14192715,0.34591424999999276,4.769173049763645,79033344,16719936,68715520,NVIDIA A100-SXM4-40GB,497.90662,2.3746028334029083,6.794549000000018
job1_tirex_a,023_tirex_adapter_L05,tirex,adapter,5,,api_e2e,256,ok,362.74327,376.67367815,14.289914249999981,705.733286244015,519023616,16719936,68715520,NVIDIA A100-SXM4-40GB,835.6485720000001,2.3036914564948376,0.5100800000000163
job1_tirex_a,023_tirex_adapter_L05,tirex,adapter,5,,device_forward,256,ok,356.372484,356.42922615,0.03864750000002459,718.3495120796139,518499328,16719936,68715520,NVIDIA A100-SXM4-40GB,833.4395265,2.338675301598201,0.2140674999999419
job1_tirex_a,024_tirex_probe_head_L02,tirex,probe_head,2,,api_e2e,1,ok,83.3253575,84.04520025000001,0.4758170000000064,12.00114862993537,37559808,6744352,27239936,NVIDIA A100-SXM4-40GB,498.69478549999997,5.984910241759239,7.211328499999922
job1_tirex_a,024_tirex_probe_head_L02,tirex,probe_head,2,,device_forward,1,ok,83.1328295,83.5231465,0.11520975000000533,12.028942188236236,37557760,6744352,27239936,NVIDIA A100-SXM4-40GB,497.90662,5.989289947120108,6.794549000000018
job1_tirex_a,024_tirex_probe_head_L02,tirex,probe_head,2,,api_e2e,256,ok,155.8786915,166.65907729999998,16.261026500000014,1642.3027261554862,477810176,6744352,27239936,NVIDIA A100-SXM4-40GB,835.6485720000001,5.3608903433732,0.5100800000000163
job1_tirex_a,024_tirex_probe_head_L02,tirex,probe_head,2,,device_forward,256,ok,143.214866,143.2639135,0.031216000000000577,1787.5239292546628,477285888,6744352,27239936,NVIDIA A100-SXM4-40GB,833.4395265,5.819504285958694,0.2140674999999419
job1_tirex_a,025_tirex_adapter_L00,tirex,adapter,0,,api_e2e,1,ok,1.467812,1.4821917999999998,0.010135749999999888,681.2861592629029,22833152,3267136,13069312,NVIDIA A100-SXM4-40GB,498.69478549999997,339.7538550577322,7.211328499999922
job1_tirex_a,025_tirex_adapter_L00,tirex,adapter,0,,device_forward,1,ok,1.3490935,1.36378055,0.010547499999999932,741.2384686457981,22831104,3267136,13069312,NVIDIA A100-SXM4-40GB,497.90662,369.0675405374053,6.794549000000018
job1_tirex_a,025_tirex_adapter_L00,tirex,adapter,0,,api_e2e,256,ok,16.656797500000003,32.444393149999996,0.16469325000000268,15369.100813046442,341603328,3267136,13069312,NVIDIA A100-SXM4-40GB,835.6485720000001,50.16862166932148,0.5100800000000163
job1_tirex_a,025_tirex_adapter_L00,tirex,adapter,0,,device_forward,256,ok,14.636359,14.653259700000001,0.014444750000000894,17490.688770342407,341079040,3267136,13069312,NVIDIA A100-SXM4-40GB,833.4395265,56.94309127700407,0.2140674999999419
job1_tirex_a,026_tirex_adapter_L04,tirex,adapter,4,,api_e2e,1,ok,170.5230645,171.56318065,0.28424150000000736,5.8643093409806735,68404224,14029376,57166848,NVIDIA A100-SXM4-40GB,498.69478549999997,2.9245004889060033,7.211328499999922
job1_tirex_a,026_tirex_adapter_L04,tirex,adapter,4,,device_forward,1,ok,170.28368749999998,171.1468698,0.19999249999997915,5.872553118160541,68402176,14029376,57166848,NVIDIA A100-SXM4-40GB,497.90662,2.9239830738337753,6.794549000000018
job1_tirex_a,026_tirex_adapter_L04,tirex,adapter,4,,api_e2e,256,ok,295.6326815,309.17969734999997,11.16694849999999,865.9394445197697,508392448,14029376,57166848,NVIDIA A100-SXM4-40GB,835.6485720000001,2.826644766607105,0.5100800000000163
job1_tirex_a,026_tirex_adapter_L04,tirex,adapter,4,,device_forward,256,ok,287.97900749999997,288.032086,0.031738999999959105,888.9536852786051,507868160,14029376,57166848,NVIDIA A100-SXM4-40GB,833.4395265,2.8940981974180886,0.2140674999999419
job1_tirex_a,027_tirex_hard_L08,tirex,hard,8,,api_e2e,1,ok,334.47045649999995,336.71109415,0.7685517499999719,2.989800685131663,111057920,24528960,100738048,NVIDIA A100-SXM4-40GB,498.69478549999997,1.4909980113594876,7.211328499999922
job1_tirex_a,027_tirex_hard_L08,tirex,hard,8,,device_forward,1,ok,333.850413,335.7073314,0.28759925000002795,2.995353490846213,111055872,24528960,100738048,NVIDIA A100-SXM4-40GB,497.90662,1.491406332332439,6.794549000000018
job1_tirex_a,027_tirex_hard_L08,tirex,hard,8,,api_e2e,256,ok,562.9049964999999,578.729765,5.957261750000043,454.7836696986932,551046144,24528960,100738048,NVIDIA A100-SXM4-40GB,835.6485720000001,1.4845286099712212,0.5100800000000163
job1_tirex_a,027_tirex_hard_L08,tirex,hard,8,,device_forward,256,ok,560.0523985,560.17570745,0.05904324999994515,457.10008685910486,550521856,24528960,100738048,NVIDIA A100-SXM4-40GB,833.4395265,1.4881456248240674,0.2140674999999419
job1_tirex_a,028_tirex_hard_L04,tirex,hard,4,,api_e2e,1,ok,166.509233,167.2564252,0.190691500000014,6.005672970699468,67353600,13766720,56116224,NVIDIA A100-SXM4-40GB,498.69478549999997,2.994997793906119,7.211328499999922
job1_tirex_a,028_tirex_hard_L04,tirex,hard,4,,device_forward,1,ok,167.49282699999998,168.45045894999998,0.9621612500000083,5.970404929639167,67351552,13766720,56116224,NVIDIA A100-SXM4-40GB,497.90662,2.972704138547975,6.794549000000018
job1_tirex_a,028_tirex_hard_L04,tirex,hard,4,,api_e2e,256,ok,294.495042,305.77238095,11.730605500000024,869.2845837452164,507341824,13766720,56116224,NVIDIA A100-SXM4-40GB,835.6485720000001,2.837564144798064,0.5100800000000163
job1_tirex_a,028_tirex_hard_L04,tirex,hard,4,,device_forward,256,ok,286.729822,287.0699297,0.03721325000003617,892.8265578179028,506817536,13766720,56116224,NVIDIA A100-SXM4-40GB,833.4395265,2.9067068109155385,0.2140674999999419
job1_tirex_a,029_tirex_native_L12_end,tirex,native,12,end,api_e2e,1,ok,503.40160549999996,505.7772997,1.355079499999988,1.9864855198599485,155679744,35291200,145359872,NVIDIA A100-SXM4-40GB,498.69478549999997,0.9906499702254128,7.211328499999922
job1_tirex_a,029_tirex_native_L12_end,tirex,native,12,end,device_forward,1,ok,502.4904075,504.95096105000005,0.6492269999999962,1.9900877411276754,155677696,35291200,145359872,NVIDIA A100-SXM4-40GB,497.90662,0.9908778606883156,6.794549000000018
job1_tirex_a,029_tirex_native_L12_end,tirex,native,12,end,api_e2e,256,ok,835.5671525,845.67326025,2.462998749999997,306.37872639446533,595667968,35291200,145359872,NVIDIA A100-SXM4-40GB,835.6485720000001,1.0000974421981004,0.5100800000000163
job1_tirex_a,029_tirex_native_L12_end,tirex,native,12,end,device_forward,256,ok,833.4395265,834.9674631,0.04725199999995766,307.16085793898327,595143680,35291200,145359872,NVIDIA A100-SXM4-40GB,833.4395265,1.0,0.2140674999999419
job1_tirex_b,000_tirex_native_L12_start,tirex,native,12,start,api_e2e,1,ok,491.63097,492.8068073,0.5164387500000203,2.0340459837182348,155679744,35291200,145359872,NVIDIA A100-SXM4-40GB,496.239663,1.0093742934868404,7.330015000000003
job1_tirex_b,000_tirex_native_L12_start,tirex,native,12,start,device_forward,1,ok,491.51321900000005,492.1119931,0.30546700000002147,2.0345332767133573,155677696,35291200,145359872,NVIDIA A100-SXM4-40GB,495.10316,1.0073038544259376,7.617930999999942
job1_tirex_b,000_tirex_native_L12_start,tirex,native,12,start,api_e2e,256,ok,841.6212825,842.17070785,0.19600975000003018,304.1748174898369,595667968,35291200,145359872,NVIDIA A100-SXM4-40GB,841.596792,0.9999709008071573,0.0674579999999878
job1_tirex_b,000_tirex_native_L12_start,tirex,native,12,start,device_forward,256,ok,840.2162665000001,842.1098716,0.4663857499999722,304.683460921784,595143680,35291200,145359872,NVIDIA A100-SXM4-40GB,840.1940475,0.9999735556178975,0.057240500000034444
job1_tirex_b,001_tirex_adapter_L09,tirex,adapter,9,,api_e2e,1,ok,367.956435,368.77098079999996,0.49437000000000353,2.717713035783706,122870784,27482176,112550912,NVIDIA A100-SXM4-40GB,496.239663,1.3486370010080133,7.330015000000003
job1_tirex_b,001_tirex_adapter_L09,tirex,adapter,9,,device_forward,1,ok,368.370963,369.360209,0.41223775000003116,2.714654792158523,122868736,27482176,112550912,NVIDIA A100-SXM4-40GB,495.10316,1.344034165906828,7.617930999999942
job1_tirex_b,001_tirex_adapter_L09,tirex,adapter,9,,api_e2e,256,ok,636.2502460000001,637.29121755,0.09701675000007981,402.35740828302954,563121152,27482176,112550912,NVIDIA A100-SXM4-40GB,841.596792,1.322744937689187,0.0674579999999878
job1_tirex_b,001_tirex_adapter_L09,tirex,adapter,9,,device_forward,256,ok,634.692046,634.7819953000001,0.0841952499999934,403.345215389701,562596864,27482176,112550912,NVIDIA A100-SXM4-40GB,840.1940475,1.3237822228829381,0.057240500000034444
job1_tirex_b,002_tirex_hard_L12,tirex,hard,12,,api_e2e,1,ok,495.0298175,496.1931232,0.40926274999998213,2.020080335867849,155679744,35291200,145359872,NVIDIA A100-SXM4-40GB,496.239663,1.0024439851039884,7.330015000000003
job1_tirex_b,002_tirex_hard_L12,tirex,hard,12,,device_forward,1,ok,497.264174,498.23769845,0.4355945000000361,2.011003511385077,155677696,35291200,145359872,NVIDIA A100-SXM4-40GB,495.10316,0.9956541932578477,7.617930999999942
job1_tirex_b,002_tirex_hard_L12,tirex,hard,12,,api_e2e,256,ok,841.5496215000001,843.63492365,0.07019624999998086,304.20071907785893,595667968,35291200,145359872,NVIDIA A100-SXM4-40GB,841.596792,1.0000560519532002,0.0674579999999878
job1_tirex_b,002_tirex_hard_L12,tirex,hard,12,,device_forward,256,ok,840.2211695,840.342047,0.1124907500000063,304.68168298156644,595143680,35291200,145359872,NVIDIA A100-SXM4-40GB,840.1940475,0.9999677204038835,0.057240500000034444
job1_tirex_b,003_tirex_probe_head_L11,tirex,probe_head,11,,api_e2e,1,ok,446.5789725,448.2419933,0.47723050000001876,2.239245601739567,138483200,30959392,127245824,NVIDIA A100-SXM4-40GB,496.239663,1.1112024827814748,7.330015000000003
job1_tirex_b,003_tirex_probe_head_L11,tirex,probe_head,11,,device_forward,1,ok,447.4939495,448.98824964999994,0.5759132500000419,2.2346670857054796,138481152,30959392,127245824,NVIDIA A100-SXM4-40GB,495.10316,1.1063907356807738,7.617930999999942
job1_tirex_b,003_tirex_probe_head_L11,tirex,probe_head,11,,api_e2e,256,ok,765.7021815,768.7066379500001,0.10011774999998124,334.3336432691096,578471424,30959392,127245824,NVIDIA A100-SXM4-40GB,841.596792,1.0991176626287305,0.0674579999999878
job1_tirex_b,003_tirex_probe_head_L11,tirex,probe_head,11,,device_forward,256,ok,764.2494165,764.36058465,0.07271300000002157,334.969179528317,577947136,30959392,127245824,NVIDIA A100-SXM4-40GB,840.1940475,1.0993715263111359,0.057240500000034444
job1_tirex_b,004_tirex_probe_head_L10,tirex,probe_head,10,,api_e2e,1,ok,414.73093,415.55710625,0.49859275000000025,2.4112018845568137,126803456,28268832,116483584,NVIDIA A100-SXM4-40GB,496.239663,1.1965340106174382,7.330015000000003
job1_tirex_b,004_tirex_probe_head_L10,tirex,probe_head,10,,device_forward,1,ok,414.920576,415.56462055000003,0.43210749999997233,2.410099806667578,126801408,28268832,116483584,NVIDIA A100-SXM4-40GB,495.10316,1.193248030196507,7.617930999999942
job1_tirex_b,004_tirex_probe_head_L10,tirex,probe_head,10,,api_e2e,256,ok,696.972374,697.5626507,0.07956400000000485,367.30293703147555,566791680,28268832,116483584,NVIDIA A100-SXM4-40GB,841.596792,1.2075038027260463,0.0674579999999878
job1_tirex_b,004_tirex_probe_head_L10,tirex,probe_head,10,,device_forward,256,ok,695.5097655,695.60610245,0.3667839999999387,368.0753494754489,566267392,28268832,116483584,NVIDIA A100-SXM4-40GB,840.1940475,1.208026240862322,0.057240500000034444
job1_tirex_b,005_tirex_adapter_L12,tirex,adapter,12,,api_e2e,1,ok,491.753132,494.45120325,1.7014859999999885,2.033540683173524,156730368,35553856,146410496,NVIDIA A100-SXM4-40GB,496.239663,1.0091235433148191,7.330015000000003
job1_tirex_b,005_tirex_adapter_L12,tirex,adapter,12,,device_forward,1,ok,491.682212,494.28410835,1.1562587500000063,2.03383400007971,156728320,35553856,146410496,NVIDIA A100-SXM4-40GB,495.10316,1.0069576403549048,7.617930999999942
job1_tirex_b,005_tirex_adapter_L12,tirex,adapter,12,,api_e2e,256,ok,843.11495,854.0383798,0.270995750000111,303.63593955960573,596718592,35553856,146410496,NVIDIA A100-SXM4-40GB,841.596792,0.9981993463643363,0.0674579999999878
job1_tirex_b,005_tirex_adapter_L12,tirex,adapter,12,,device_forward,256,ok,841.4866255,841.6115896,0.10134525000000849,304.2234923792024,596194304,35553856,146410496,NVIDIA A100-SXM4-40GB,840.1940475,0.9984639351822949,0.057240500000034444
job1_tirex_b,006_tirex_probe_head_L09,tirex,probe_head,9,,api_e2e,1,ok,375.45110250000005,376.5795632,0.4765880000000493,2.6634626808693413,115254784,25578272,104934912,NVIDIA A100-SXM4-40GB,496.239663,1.3217158231676784,7.330015000000003
job1_tirex_b,006_tirex_probe_head_L09,tirex,probe_head,9,,device_forward,1,ok,375.168463,375.84902754999996,0.6045692499999973,2.665469245478664,115252736,25578272,104934912,NVIDIA A100-SXM4-40GB,495.10316,1.3196822463193023,7.617930999999942
job1_tirex_b,006_tirex_probe_head_L09,tirex,probe_head,9,,api_e2e,256,ok,629.1507245,648.77934425,10.924584750000008,406.89772741412463,555505152,25578272,104934912,NVIDIA A100-SXM4-40GB,841.596792,1.337671179936788,0.0674579999999878
job1_tirex_b,006_tirex_probe_head_L09,tirex,probe_head,9,,device_forward,256,ok,626.404689,626.79127075,0.47106525000003785,408.6814873762862,554980864,25578272,104934912,NVIDIA A100-SXM4-40GB,840.1940475,1.3412959102226645,0.057240500000034444
job1_tirex_b,007_tirex_native_L12_middle,tirex,native,12,middle,api_e2e,1,ok,496.239663,497.0622784,0.3842807499999594,2.015155326268227,155679744,35291200,145359872,NVIDIA A100-SXM4-40GB,496.239663,1.0,7.330015000000003
job1_tirex_b,007_tirex_native_L12_middle,tirex,native,12,middle,device_forward,1,ok,495.10316,496.0633588,0.4964985000000297,2.019781089662203,155677696,35291200,145359872,NVIDIA A100-SXM4-40GB,495.10316,1.0,7.617930999999942
job1_tirex_b,007_tirex_native_L12_middle,tirex,native,12,middle,api_e2e,256,ok,841.596792,845.8584567500001,0.22660449999989396,304.18366898908045,595667968,35291200,145359872,NVIDIA A100-SXM4-40GB,841.596792,1.0,0.0674579999999878
job1_tirex_b,007_tirex_native_L12_middle,tirex,native,12,middle,device_forward,256,ok,840.1940475,840.3538826,0.14473099999997885,304.6915183007173,595143680,35291200,145359872,NVIDIA A100-SXM4-40GB,840.1940475,1.0,0.057240500000034444
job1_tirex_b,008_tirex_hard_L10,tirex,hard,10,,api_e2e,1,ok,419.93241650000004,420.8671448,0.4230832499999906,2.3813355690295936,133368832,29910080,123048960,NVIDIA A100-SXM4-40GB,496.239663,1.181713160265159,7.330015000000003
job1_tirex_b,008_tirex_hard_L10,tirex,hard,10,,device_forward,1,ok,419.83028950000005,420.40422055,0.3901544999999942,2.3819148475231677,133366784,29910080,123048960,NVIDIA A100-SXM4-40GB,495.10316,1.1792935678596386,7.617930999999942
job1_tirex_b,008_tirex_hard_L10,tirex,hard,10,,api_e2e,256,ok,703.893156,704.06465495,0.055376250000108485,363.6915600298861,573357056,29910080,123048960,NVIDIA A100-SXM4-40GB,841.596792,1.1956314460883892,0.0674579999999878
job1_tirex_b,008_tirex_hard_L10,tirex,hard,10,,device_forward,256,ok,702.4845875,702.6011288,0.20023800000001302,364.42080659883516,572832768,29910080,123048960,NVIDIA A100-SXM4-40GB,840.1940475,1.1960320019120705,0.057240500000034444
job1_tirex_b,009_tirex_adapter_L11,tirex,adapter,11,,api_e2e,1,ok,454.355791,455.22006535,0.4368022500000279,2.2009183547525204,146099200,32863296,134861824,NVIDIA A100-SXM4-40GB,496.239663,1.0921829826529053,7.330015000000003
job1_tirex_b,009_tirex_adapter_L11,tirex,adapter,11,,device_forward,1,ok,454.815509,455.57561065,0.49479100000002063,2.1986937125312496,146097152,32863296,134861824,NVIDIA A100-SXM4-40GB,495.10316,1.0885802049463533,7.617930999999942
job1_tirex_b,009_tirex_adapter_L11,tirex,adapter,11,,api_e2e,256,ok,773.9503965,774.9692092,0.13179999999988468,330.7705521667757,586087424,32863296,134861824,NVIDIA A100-SXM4-40GB,841.596792,1.0874040452797933,0.0674579999999878
job1_tirex_b,009_tirex_adapter_L11,tirex,adapter,11,,device_forward,256,ok,772.580422,772.8822519,0.10108800000000429,331.3570894500353,585563136,32863296,134861824,NVIDIA A100-SXM4-40GB,840.1940475,1.0875166177845497,0.057240500000034444
job1_tirex_b,010_tirex_adapter_L10,tirex,adapter,10,,api_e2e,1,ok,409.906029,410.76851025,0.6475457499999493,2.4395835368403427,134419456,30172736,124099584,NVIDIA A100-SXM4-40GB,496.239663,1.2106181121819997,7.330015000000003
job1_tirex_b,010_tirex_adapter_L10,tirex,adapter,10,,device_forward,1,ok,409.07775449999997,409.6524365,0.3246389999999906,2.44452304971279,134417408,30172736,124099584,NVIDIA A100-SXM4-40GB,495.10316,1.2102910866056396,7.617930999999942
job1_tirex_b,010_tirex_adapter_L10,tirex,adapter,10,,api_e2e,256,ok,705.256732,721.2645343,0.09235000000001037,362.98838193862144,574407680,30172736,124099584,NVIDIA A100-SXM4-40GB,841.596792,1.1933197569250569,0.0674579999999878
job1_tirex_b,010_tirex_adapter_L10,tirex,adapter,10,,device_forward,256,ok,703.7809715000001,703.9079340000001,0.24872899999991205,363.7495334015293,573883392,30172736,124099584,NVIDIA A100-SXM4-40GB,840.1940475,1.193828877909638,0.057240500000034444
job1_tirex_b,011_tirex_hard_L09,tirex,hard,9,,api_e2e,1,ok,374.1821625,374.96347104999995,0.43528924999998253,2.672495111254802,121820160,27219520,111500288,NVIDIA A100-SXM4-40GB,496.239663,1.3261980733782306,7.330015000000003
job1_tirex_b,011_tirex_hard_L09,tirex,hard,9,,device_forward,1,ok,374.2093435,374.7204357,0.46120525000003454,2.6723009923989243,121818112,27219520,111500288,NVIDIA A100-SXM4-40GB,495.10316,1.3230646658078435,7.617930999999942
job1_tirex_b,011_tirex_hard_L09,tirex,hard,9,,api_e2e,256,ok,635.1918085,651.8251629,0.09121049999998831,403.02786744769554,562070528,27219520,111500288,NVIDIA A100-SXM4-40GB,841.596792,1.3249490637913353,0.0674579999999878
job1_tirex_b,011_tirex_hard_L09,tirex,hard,9,,device_forward,256,ok,633.2256825,633.59081455,0.15471599999989394,404.279243680234,561546240,27219520,111500288,NVIDIA A100-SXM4-40GB,840.1940475,1.3268477112028698,0.057240500000034444
job1_tirex_b,012_tirex_probe_head_L12,tirex,probe_head,12,,api_e2e,1,ok,494.029969,494.83190335,0.38779524999995374,2.024168699773758,149114368,33649952,138794496,NVIDIA A100-SXM4-40GB,496.239663,1.004472793430878,7.330015000000003
job1_tirex_b,012_tirex_probe_head_L12,tirex,probe_head,12,,device_forward,1,ok,494.12423049999995,494.905418,0.5300234999999702,2.023782559677571,149112320,33649952,138794496,NVIDIA A100-SXM4-40GB,495.10316,1.001981140449254,7.617930999999942
job1_tirex_b,012_tirex_probe_head_L12,tirex,probe_head,12,,api_e2e,256,ok,834.80025,836.1558411,0.2699685000000045,306.6601860744531,589102592,33649952,138794496,NVIDIA A100-SXM4-40GB,841.596792,1.008141518884308,0.0674579999999878
job1_tirex_b,012_tirex_probe_head_L12,tirex,probe_head,12,,device_forward,256,ok,833.2996655,833.45087425,0.3134410000000116,307.2124118115346,588578304,33649952,138794496,NVIDIA A100-SXM4-40GB,840.1940475,1.0082735926647268,0.057240500000034444
job1_tirex_b,013_tirex_hard_L11,tirex,hard,11,,api_e2e,1,ok,453.72770449999996,454.82081769999996,0.42161575000000084,2.203965043531963,145048576,32600640,133811200,NVIDIA A100-SXM4-40GB,496.239663,1.0936948704660816,7.330015000000003
job1_tirex_b,013_tirex_hard_L11,tirex,hard,11,,device_forward,1,ok,453.5645425,454.24069785,0.4754872500000147,2.204757881839937,145046528,32600640,133811200,NVIDIA A100-SXM4-40GB,495.10316,1.0915825943338593,7.617930999999942
job1_tirex_b,013_tirex_hard_L11,tirex,hard,11,,api_e2e,256,ok,772.76825,772.9964786,0.06736699999999018,331.2765502464678,585036800,32600640,133811200,NVIDIA A100-SXM4-40GB,841.596792,1.0890675076259928,0.0674579999999878
job1_tirex_b,013_tirex_hard_L11,tirex,hard,11,,device_forward,256,ok,770.8784049999999,771.3116391000001,0.5314690000000155,332.08869043361,584512512,32600640,133811200,NVIDIA A100-SXM4-40GB,840.1940475,1.0899177380640208,0.057240500000034444
job1_tirex_b,014_tirex_native_L12_end,tirex,native,12,end,api_e2e,1,ok,498.960985,499.7362373,0.592473249999955,2.0041647144014676,155679744,35291200,145359872,NVIDIA A100-SXM4-40GB,496.239663,0.9945460224710756,7.330015000000003
job1_tirex_b,014_tirex_native_L12_end,tirex,native,12,end,device_forward,1,ok,499.13115,499.87787165,0.41971750000004704,2.0034814497151703,155677696,35291200,145359872,NVIDIA A100-SXM4-40GB,495.10316,0.9919299967553619,7.617930999999942
