model,dataset,arm,kind,depth_index,label,blocks_removed,active_params,fraction_params_removed,adapter_params,test_mase,test_wql,mase_ratio,mase_ci_lo,mase_ci_hi,wql_ratio,within_budget_mase,V3_passed,api_e2e_B1_median_ms,api_e2e_B1_speedup,api_e2e_B1_throughput,api_e2e_B1_peak_bytes,api_e2e_B32_median_ms,api_e2e_B32_speedup,api_e2e_B32_throughput,api_e2e_B32_peak_bytes,api_e2e_B256_median_ms,api_e2e_B256_speedup,api_e2e_B256_throughput,api_e2e_B256_peak_bytes,device_forward_B1_median_ms,device_forward_B1_speedup,device_forward_B1_throughput,device_forward_B1_peak_bytes,device_forward_B32_median_ms,device_forward_B32_speedup,device_forward_B32_throughput,device_forward_B32_peak_bytes,device_forward_B256_median_ms,device_forward_B256_speedup,device_forward_B256_throughput,device_forward_B256_peak_bytes
chronos2,SZ_TAXI_15T,chronos2_small,chronos2_small,2,chronos2_small,0,27934624,,0,0.779511480218133,0.19974855867388477,1.007995680519681,0.9937207231056352,1.0233777227453391,1.0014172448785958,True,,10.8080435,1.7952674320750097,92.52368386563211,121283584.0,,,,,55.3481515,3.2841512797401418,4625.267385849373,467965440.0,10.173026,1.8489880493768522,98.29916880188844,121281024.0,,,,,44.612305,3.8334977647982993,5738.327127459565,467375616.0
chronos2,boom_hourly,native,native,12,native,0,119477664,0.0,0,0.9436372748392822,0.2749817331288881,1.0,1.0,1.0,1.0,True,True,19.4313455,1.0,51.463240154934205,487959552.0,,,,,181.77279099999998,1.0,1408.351594271334,1003395584.0,18.8098035,1.0,53.16376643700717,487956992.0,,,,,171.02117149999998,1.0,1496.8906934425954,1002805760.0
chronos2,boom_hourly,hard,hard,3,L3,9,34522272,0.7110566875495657,0,1.3733524546771263,0.5193828952563994,1.4553817354354004,1.2599126853157683,1.8380352670086089,1.8887905365443192,False,True,6.5731395,2.9519118679894136,152.1343035546408,149046272.0,,,,,57.8455505,3.1462523033642835,4425.578074496844,664482304.0,5.925915,3.180026637439195,168.75031113338616,149043712.0,,,,,47.0198685,3.637210756980317,5444.506932213135,663630336.0
chronos2,boom_hourly,noa,adapter,3,L3,9,35112864,0.7061135711525126,590592,1.0561668026675537,0.3799233700946289,1.1192508295599464,1.0484432994056552,1.2735510962586265,1.3816313024565638,False,True,6.7121595,2.9060737457147736,148.98334880152953,150491136.0,,,,,58.6480745,3.103199858675667,4365.019690458891,666451456.0,6.0718585,3.1115721817298603,164.69422006458154,150488576.0,,,,,47.7518405,3.581727500968707,5361.0499055005,665861632.0
chronos2,boom_hourly,fl,adapter,3,L3,9,35112864,0.7061135711525126,590592,1.0367242026054684,0.3301160249628942,1.0986469380218586,1.0462798161713875,1.199150509601286,1.200501652261257,False,True,6.7121595,2.9060737457147736,148.98334880152953,150491136.0,,,,,58.6480745,3.103199858675667,4365.019690458891,666451456.0,6.0718585,3.1115721817298603,164.69422006458154,150488576.0,,,,,47.7518405,3.581727500968707,5361.0499055005,665861632.0
chronos2,boom_hourly,probe_head,probe_head,3,L3,9,31126608,0.7394775980889616,0,1.2260940076043703,0.42186992492521913,1.2993276551238349,1.169766823884061,1.554425290417323,1.5341743617838146,False,True,6.460723,3.0157473813663773,154.78143854797676,134545920.0,,,,,56.1047315,3.2419696915177743,4562.895020716746,649981952.0,5.819711,3.246385602309118,171.8298382857843,134543360.0,,,,,45.357358,3.7713370524928536,5644.0677166425785,648867840.0
chronos2,boom_hourly,chronos2_small,chronos2_small,3,chronos2_small,0,27934624,,0,0.938743978786443,0.2905727600179115,0.9948144311555809,0.9784189115592976,1.0089969086248425,1.0566984094238565,True,,10.8080435,1.7952674320750097,92.52368386563211,121283584.0,,,,,55.3481515,3.2841512797401418,4625.267385849373,467965440.0,10.173026,1.8489880493768522,98.29916880188844,121281024.0,,,,,44.612305,3.8334977647982993,5738.327127459565,467375616.0
chronos2,coastal_ts,native,native,12,native,0,119477664,0.0,0,1.1274563050077802,0.008377632796649001,1.0,1.0,1.0,1.0,True,True,19.4313455,1.0,51.463240154934205,487959552.0,,,,,181.77279099999998,1.0,1408.351594271334,1003395584.0,18.8098035,1.0,53.16376643700717,487956992.0,,,,,171.02117149999998,1.0,1496.8906934425954,1002805760.0
chronos2,coastal_ts,hard,hard,1,L1,11,15643296,0.8690692847828025,0,1.7799592476222597,0.011752172381387139,1.5787390071936995,1.2725449302779348,1.9678053743381432,1.4028034728483123,False,True,3.756503,5.1926034665751635,266.2050316477852,73414656.0,,,,,30.203502,6.017660965274821,8475.838331594794,559866368.0,3.1131115,6.068856190984485,321.2220313984899,73412096.0,,,,,19.460556500000003,8.78809254504104,13154.813943784186,559014400.0
chronos2,coastal_ts,noa,adapter,1,L1,11,16233888,0.8641261683857495,590592,1.2105759170904022,0.009120948714875341,1.073723133848676,0.984319094874302,1.1723676773235012,1.0887262471713564,False,True,3.7457979999999997,5.191288505596132,266.9658107564797,74859520.0,,,,,30.9241305,5.878024315024798,8278.324915230842,561835520.0,3.1129615,6.052952301207836,321.2375096833032,74856960.0,,,,,20.1819925,8.476643027193672,12684.575123095503,561245696.0
chronos2,coastal_ts,fl,adapter,1,L1,11,16233888,0.8641261683857495,590592,1.1994496300380235,0.009286799370215594,1.0638546475907522,0.978468476536822,1.1620470313251148,1.108523087086158,False,True,3.7457979999999997,5.191288505596132,266.9658107564797,74859520.0,,,,,30.9241305,5.878024315024798,8278.324915230842,561835520.0,3.1129615,6.052952301207836,321.2375096833032,74856960.0,,,,,20.1819925,8.476643027193672,12684.575123095503,561245696.0
chronos2,coastal_ts,probe_head,probe_head,1,L1,11,12247632,0.8974901953221984,0,1.2868109867073054,0.009284840929023187,1.1413400066962467,1.0011929690663037,1.3088313847709319,1.1082893168505863,False,True,3.547345,5.477715164439884,281.90097100789467,58914304.0,,,,,28.522015,6.378898127340574,8975.52294254105,545366016.0,2.8919354999999998,6.504226494678046,345.7891782164575,58911744.0,,,,,17.779854,9.621875747686117,14398.318456383275,544251904.0
chronos2,coastal_ts,chronos2_small,chronos2_small,1,chronos2_small,0,27934624,,0,1.0939118727999497,0.008123412711636956,0.9702476875965504,0.9123268849267493,1.029939370442272,0.969654902383197,True,,10.8080435,1.7952674320750097,92.52368386563211,121283584.0,,,,,55.3481515,3.2841512797401418,4625.267385849373,467965440.0,10.173026,1.8489880493768522,98.29916880188844,121281024.0,,,,,44.612305,3.8334977647982993,5738.327127459565,467375616.0
chronos2,electricity_15min,native,native,12,native,0,119477664,0.0,0,1.2667803585358441,0.12126509202357079,1.0,1.0,1.0,1.0,True,True,19.4313455,1.0,51.463240154934205,487959552.0,,,,,181.77279099999998,1.0,1408.351594271334,1003395584.0,18.8098035,1.0,53.16376643700717,487956992.0,,,,,171.02117149999998,1.0,1496.8906934425954,1002805760.0
chronos2,electricity_15min,hard,hard,10,L10,2,100598688,0.1580125972332368,0,1.606490246351074,0.1694388912950523,1.2681679468158706,1.2253736023450135,1.3144858546031124,1.3972602376132925,False,True,16.441155000000002,1.1801682120264665,60.82297746113335,413359104.0,,,,,154.357533,1.1778164283514365,1658.487247266384,928795136.0,15.857479000000001,1.1861786794735782,63.06172626809091,413356544.0,,,,,143.5103145,1.1918279798279605,1783.8439062162324,927943168.0
chronos2,electricity_15min,noa,adapter,10,L10,2,101189280,0.15306948083618377,590592,1.273286783943984,0.1209118230407054,1.0051361906302843,0.9920249365043423,1.0172920741167835,0.9970868039848045,True,True,16.5036815,1.1801723035772915,60.59254112483933,414803968.0,,,,,155.298251,1.1718074105910956,1648.4409731053572,930764288.0,15.891293000000001,1.1882121115327804,62.92754151597356,414801408.0,,,,,144.215908,1.1858689784763548,1775.116237523533,930174464.0
chronos2,electricity_15min,fl,adapter,10,L10,2,101189280,0.15306948083618377,590592,1.3331205736572553,0.12323650760165775,1.052369153558781,1.0351458128733233,1.070481511687372,1.0162570740283918,False,True,16.5036815,1.1801723035772915,60.59254112483933,414803968.0,,,,,155.298251,1.1718074105910956,1648.4409731053572,930764288.0,15.891293000000001,1.1882121115327804,62.92754151597356,414801408.0,,,,,144.215908,1.1858689784763548,1775.116237523533,930174464.0
chronos2,electricity_15min,probe_head,probe_head,10,L10,2,97203024,0.18643350777263268,0,1.4452404218500357,0.1330639066191808,1.140876879019862,1.110185944036738,1.1733237816330373,1.0972977004240976,False,True,16.2887375,1.1912113200915664,61.39211218794581,398858752.0,,,,,152.7699895,1.1898461968539964,1675.7217882770096,914294784.0,15.656400999999999,1.2007159563682612,63.871639465545115,398856192.0,,,,,141.82827550000002,1.2058326937776238,1804.99973716454,913180672.0
chronos2,electricity_15min,chronos2_small,chronos2_small,10,chronos2_small,0,27934624,,0,1.269915129409557,0.11490896511100245,1.0024745969990694,0.9766896173712805,1.0264988821987442,0.9475848588699138,True,,10.8080435,1.7952674320750097,92.52368386563211,121283584.0,,,,,55.3481515,3.2841512797401418,4625.267385849373,467965440.0,10.173026,1.8489880493768522,98.29916880188844,121281024.0,,,,,44.612305,3.8334977647982993,5738.327127459565,467375616.0
chronos2,m4_hourly,native,native,12,native,0,119477664,0.0,0,0.9289487357509286,0.04159790052472889,1.0,1.0,1.0,1.0,True,True,19.4313455,1.0,51.463240154934205,487959552.0,,,,,181.77279099999998,1.0,1408.351594271334,1003395584.0,18.8098035,1.0,53.16376643700717,487956992.0,,,,,171.02117149999998,1.0,1496.8906934425954,1002805760.0
chronos2,m4_hourly,hard,hard,8,L8,4,81719712,0.3160251944664737,0,2.541323221262929,0.06625322577050219,2.7356980245079026,2.4611697790308003,3.029045325571046,1.592706000417409,False,True,13.6021415,1.4292906000585754,73.51783540849064,337841152.0,,,,,126.720579,1.4346768161540855,2020.1927896809877,853277184.0,12.9908655,1.4496867578283303,76.97716522428779,337838592.0,,,,,115.920175,1.4753356911340065,2208.4162657621937,852425216.0
chronos2,m4_hourly,noa,adapter,8,L8,4,82310304,0.31108207806942056,590592,1.0368627344718129,0.051073362307686214,1.116167872959804,1.0648264670930867,1.178425493186159,1.2277870196195213,False,True,13.6507905,1.4214069507549765,73.25583086195631,339286016.0,,,,,127.4502475,1.4267112880306814,2008.6269349928095,855246336.0,13.076176499999999,1.438478862685893,76.47495428040453,339283456.0,,,,,116.65261000000001,1.4660838680166057,2194.5501262252083,854656512.0
chronos2,m4_hourly,fl,adapter,8,L8,4,82310304,0.31108207806942056,590592,1.1187324566803463,0.05617314428097775,1.204299455530238,1.1405900300101086,1.2779298268587598,1.3503841196885464,False,True,13.6507905,1.4214069507549765,73.25583086195631,339286016.0,,,,,127.4502475,1.4267112880306814,2008.6269349928095,855246336.0,13.076176499999999,1.438478862685893,76.47495428040453,339283456.0,,,,,116.65261000000001,1.4660838680166057,2194.5501262252083,854656512.0
chronos2,m4_hourly,probe_head,probe_head,8,L8,4,78324048,0.3444461050058696,0,2.4801937329893797,0.06450459399528635,2.669893006511797,2.4045070697088233,2.9569644866147278,1.5506694612373528,False,True,13.515084,1.4377524771581145,73.9914010153396,323340800.0,,,,,125.2031635,1.453611006402406,2044.6767704875126,838776832.0,12.864128000000001,1.4613419969079908,77.73554491995104,323338240.0,,,,,114.259335,1.4967807356834344,2240.5171533686944,837662720.0
chronos2,m4_hourly,chronos2_small,chronos2_small,8,chronos2_small,0,27934624,,0,1.0743099272269752,0.04623045452547953,1.156479239253759,1.0914207987167188,1.249537384137007,1.1113650915626547,False,,10.8080435,1.7952674320750097,92.52368386563211,121283584.0,,,,,55.3481515,3.2841512797401418,4625.267385849373,467965440.0,10.173026,1.8489880493768522,98.29916880188844,121281024.0,,,,,44.612305,3.8334977647982993,5738.327127459565,467375616.0
chronos2,m5,native,native,12,native,0,119477664,0.0,0,0.9809678116775947,0.5592506950079746,1.0,1.0,1.0,1.0,True,True,19.4313455,1.0,51.463240154934205,487959552.0,,,,,181.77279099999998,1.0,1408.351594271334,1003395584.0,18.8098035,1.0,53.16376643700717,487956992.0,,,,,171.02117149999998,1.0,1496.8906934425954,1002805760.0
chronos2,m5,hard,hard,0,Emb,12,6203808,0.948075583399421,0,1.2478203606067848,0.6589800589174947,1.2720298726956536,1.2214444687900041,1.3299845692068117,1.1783267590004478,False,True,2.2656925,8.576338360126098,441.3661606771439,35058688.0,,,,,17.7472695,10.241261902288686,14424.754185425536,240376320.0,1.6201759999999998,11.609728510976588,617.2168949546223,35055616.0,,,,,5.6590945,30.230197781641568,45236.91908661359,239784448.0
chronos2,m5,noa,adapter,0,Emb,12,6794400,0.9431324670023679,590592,1.1047909745085296,0.6360444288875368,1.126225510518209,1.0888563881113553,1.1705387882803695,1.1373154017778504,False,True,2.3095,8.413659017103269,432.9941545789132,36503552.0,,,,,18.3091945,9.926948725133702,13982.046015186523,241821184.0,1.6694339999999999,11.267174084150678,599.0054114148868,36500480.0,,,,,6.3799015,26.814762892499203,40126.01134986175,241229312.0
chronos2,m5,fl,adapter,0,Emb,12,6794400,0.9431324670023679,590592,1.1041979325716298,0.6277668350055016,1.1256209627136429,1.0883442592792303,1.169808112370818,1.1225141794353066,False,True,2.3095,8.413659017103269,432.9941545789132,36503552.0,,,,,18.3091945,9.926948725133702,13982.046015186523,241821184.0,1.6694339999999999,11.267174084150678,599.0054114148868,36500480.0,,,,,6.3799015,26.814762892499203,40126.01134986175,241229312.0
chronos2,m5,probe_head,probe_head,0,Emb,12,2808144,0.9764964939388169,0,1.1566300210579539,0.646352525921694,1.1790703092285482,1.1402371169060235,1.2240384981214882,1.1557473807206935,False,True,2.0628124999999997,9.42704958214726,484.77503408574466,20558336.0,,,,,15.733402000000002,11.553304936847095,16271.115426911483,225351680.0,1.4501335,13.028473585363002,689.5916824209634,20555264.0,,,,,4.0003245,42.765417155533264,63994.80842116685,224759808.0
chronos2,m5,chronos2_small,chronos2_small,0,chronos2_small,0,27934624,,0,0.9878406432402937,0.5700191223477304,1.0070061743931695,0.9899940231891692,1.0231953114134984,1.0192550987166895,True,,10.8080435,1.7952674320750097,92.52368386563211,121283584.0,,,,,55.3481515,3.2841512797401418,4625.267385849373,467965440.0,10.173026,1.8489880493768522,98.29916880188844,121281024.0,,,,,44.612305,3.8334977647982993,5738.327127459565,467375616.0
chronos2,monash_electricity_hourly,native,native,12,native,0,119477664,0.0,0,0.836189238049318,0.062177944543683056,1.0,1.0,1.0,1.0,True,True,19.4313455,1.0,51.463240154934205,487959552.0,,,,,181.77279099999998,1.0,1408.351594271334,1003395584.0,18.8098035,1.0,53.16376643700717,487956992.0,,,,,171.02117149999998,1.0,1496.8906934425954,1002805760.0
chronos2,monash_electricity_hourly,hard,hard,9,L9,3,91159200,0.23701889584985525,0,1.1241363089361711,0.10746972747466854,1.344356346367938,1.2983016540454475,1.3934847223219573,1.7284220033868405,False,True,15.1102785,1.2909113819444162,66.18011706402368,375600128.0,,,,,140.6901025,1.2932067946479453,1819.6020576500753,891036160.0,14.490709500000001,1.3037397536706057,69.00973344334865,375597568.0,,,,,129.740121,1.3183959834145504,1973.1752832263817,890184192.0
chronos2,monash_electricity_hourly,noa,adapter,9,L9,3,91749792,0.2320757794528021,590592,0.9683326124649726,0.07152679047796144,1.158030465357246,1.1262580745223618,1.192765582786095,1.1503563040381684,False,True,15.194497,1.2837562507005005,65.81330069695628,377044992.0,,,,,141.45639749999998,1.28584454927648,1809.744942783518,893005312.0,14.4810465,1.2981720968854011,69.05578267427013,377042432.0,,,,,130.4329925,1.3111803096904333,1962.6936030007896,892415488.0
chronos2,monash_electricity_hourly,fl,adapter,9,L9,3,91749792,0.2320757794528021,590592,0.949056268110103,0.07159474231106845,1.1349778554003922,1.10942867396919,1.1632251755463743,1.1514491647559952,False,True,15.194497,1.2837562507005005,65.81330069695628,377044992.0,,,,,141.45639749999998,1.28584454927648,1809.744942783518,893005312.0,14.4810465,1.2981720968854011,69.05578267427013,377042432.0,,,,,130.4329925,1.3111803096904333,1962.6936030007896,892415488.0
chronos2,monash_electricity_hourly,probe_head,probe_head,9,L9,3,87763536,0.26543980638925113,0,1.04133733561728,0.0838823062568641,1.2453369264193548,1.2066904386963464,1.287423145430216,1.3490684980416596,False,True,14.933194,1.2997789193194118,66.96491052081691,361099776.0,,,,,138.8480615,1.309434038773628,1843.7419812303249,876535808.0,14.303977,1.3150051555591848,69.91062695360878,361097216.0,,,,,128.07072399999998,1.335479826182791,1998.8955477443853,875421696.0
chronos2,monash_electricity_hourly,chronos2_small,chronos2_small,9,chronos2_small,0,27934624,,0,0.9545035405351542,0.07432228171866156,1.1414922568985013,1.1098002559401823,1.1761292323957202,1.1953158352870046,False,,10.8080435,1.7952674320750097,92.52368386563211,121283584.0,,,,,55.3481515,3.2841512797401418,4625.267385849373,467965440.0,10.173026,1.8489880493768522,98.29916880188844,121281024.0,,,,,44.612305,3.8334977647982993,5738.327127459565,467375616.0
chronos2,monash_london_smart_meters,native,native,12,native,0,119477664,0.0,0,0.7762674154725767,0.33896565724982297,1.0,1.0,1.0,1.0,True,True,19.4313455,1.0,51.463240154934205,487959552.0,,,,,181.77279099999998,1.0,1408.351594271334,1003395584.0,18.8098035,1.0,53.16376643700717,487956992.0,,,,,171.02117149999998,1.0,1496.8906934425954,1002805760.0
chronos2,monash_london_smart_meters,hard,hard,3,L3,9,34522272,0.7110566875495657,0,1.1087170527752082,0.4945256124474196,1.4282668970463517,1.3335556788257026,1.5415274320422478,1.4589254158067892,False,True,6.5731395,2.9519118679894136,152.1343035546408,149046272.0,,,,,57.8455505,3.1462523033642835,4425.578074496844,664482304.0,5.925915,3.180026637439195,168.75031113338616,149043712.0,,,,,47.0198685,3.637210756980317,5444.506932213135,663630336.0
chronos2,monash_london_smart_meters,noa,adapter,3,L3,9,35112864,0.7061135711525126,590592,0.8489121376623717,0.3685680595575838,1.0935820836245849,1.054048516625285,1.1558959277453538,1.0873315678878448,False,True,6.7121595,2.9060737457147736,148.98334880152953,150491136.0,,,,,58.6480745,3.103199858675667,4365.019690458891,666451456.0,6.0718585,3.1115721817298603,164.69422006458154,150488576.0,,,,,47.7518405,3.581727500968707,5361.0499055005,665861632.0
chronos2,monash_london_smart_meters,fl,adapter,3,L3,9,35112864,0.7061135711525126,590592,0.8583218103060172,0.3787119383006964,1.1057037732074422,1.0703582771489413,1.1530783307113015,1.1172575457152574,False,True,6.7121595,2.9060737457147736,148.98334880152953,150491136.0,,,,,58.6480745,3.103199858675667,4365.019690458891,666451456.0,6.0718585,3.1115721817298603,164.69422006458154,150488576.0,,,,,47.7518405,3.581727500968707,5361.0499055005,665861632.0
chronos2,monash_london_smart_meters,probe_head,probe_head,3,L3,9,31126608,0.7394775980889616,0,0.8846150229868139,0.3926731987497637,1.1395751069214688,1.0997322110196588,1.188823461691163,1.1584453774334946,False,True,6.460723,3.0157473813663773,154.78143854797676,134545920.0,,,,,56.1047315,3.2419696915177743,4562.895020716746,649981952.0,5.819711,3.246385602309118,171.8298382857843,134543360.0,,,,,45.357358,3.7713370524928536,5644.0677166425785,648867840.0
chronos2,monash_london_smart_meters,chronos2_small,chronos2_small,3,chronos2_small,0,27934624,,0,0.7963497183459768,0.3485877597586685,1.025870341164809,1.013013736094541,1.0430231439191158,1.0283866589521604,True,,10.8080435,1.7952674320750097,92.52368386563211,121283584.0,,,,,55.3481515,3.2841512797401418,4625.267385849373,467965440.0,10.173026,1.8489880493768522,98.29916880188844,121281024.0,,,,,44.612305,3.8334977647982993,5738.327127459565,467375616.0
chronos2,monash_traffic,native,native,12,native,0,119477664,0.0,0,0.4892326155438858,0.1599830659256735,1.0,1.0,1.0,1.0,True,True,19.4313455,1.0,51.463240154934205,487959552.0,,,,,181.77279099999998,1.0,1408.351594271334,1003395584.0,18.8098035,1.0,53.16376643700717,487956992.0,,,,,171.02117149999998,1.0,1496.8906934425954,1002805760.0
chronos2,monash_traffic,hard,hard,11,L11,1,110038176,0.07900629861661845,0,1.3585973833439502,0.5035165060935346,2.7769967499684807,2.6054830769766437,2.9737392608056616,3.147311268102983,False,True,18.2011705,1.066616014605315,54.941521480720155,451118080.0,,,,,168.1784585,1.081545254955935,1522.1925702214708,966554112.0,17.5628365,1.0710003193390771,56.9384108313028,451115520.0,,,,,157.27594,1.0873956404266285,1627.7124142446708,965702144.0
chronos2,monash_traffic,noa,adapter,11,L11,1,110628768,0.07406318221956532,590592,0.5065423974208348,0.16525867589500756,1.0353814960960965,1.0278111742328142,1.0435743084099123,1.0329760524266054,True,True,18.007448500000002,1.0811576727377534,55.532575867147415,452562944.0,,,,,168.98368,1.0756825215310732,1514.9391941280958,968523264.0,17.3966425,1.0818004500728113,57.48235615004447,452560384.0,,,,,157.97689250000002,1.082570803828161,1620.4901612430435,967933440.0
chronos2,monash_traffic,fl,adapter,11,L11,1,110628768,0.07406318221956532,590592,0.5235253464853096,0.16905153344069482,1.0700949402224547,1.0588110952691763,1.0826213580108874,1.0566839212797337,False,True,18.007448500000002,1.0811576727377534,55.532575867147415,452562944.0,,,,,168.98368,1.0756825215310732,1514.9391941280958,968523264.0,17.3966425,1.0818004500728113,57.48235615004447,452560384.0,,,,,157.97689250000002,1.082570803828161,1620.4901612430435,967933440.0
chronos2,monash_traffic,probe_head,probe_head,11,L11,1,106642512,0.10742720915601434,0,0.7127075960617806,0.22312819613420848,1.456786758318341,1.410046203284101,1.5101636589051597,1.3946988379249563,False,True,17.838419000000002,1.093484265617934,56.0587796485776,436617728.0,,,,,166.45155549999998,1.0920462140108989,1537.985026520224,952053760.0,17.236445500000002,1.0961091716966818,58.01660208887034,436615168.0,,,,,155.63203249999998,1.0990846637553056,1644.9055884430477,950939648.0
chronos2,monash_traffic,chronos2_small,chronos2_small,11,chronos2_small,0,27934624,,0,0.5315495444687699,0.17031154553205224,1.0864965408690912,1.0700598881452565,1.1044696004648331,1.0645598304209103,False,,10.8080435,1.7952674320750097,92.52368386563211,121283584.0,,,,,55.3481515,3.2841512797401418,4625.267385849373,467965440.0,10.173026,1.8489880493768522,98.29916880188844,121281024.0,,,,,44.612305,3.8334977647982993,5738.327127459565,467375616.0
