source_dataset,target_dataset,layer,seed,split,is_ood,probe_family,pooling,parameter_count,quantile_config,quantile_set,context_length,prediction_length,probe_run_id,probe_checkpoint,selected_source_hyperparameters,quantile_loss,mean_pinball_loss,mase,mae_median_raw,n_test_windows,n_test_series
monash_electricity_hourly,monash_electricity_hourly,10,0,test,False,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L10.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",2.7296688556671143,0.15164826810359955,1.6680333698268042,475.45273926903957,1500,318
monash_electricity_hourly,monash_electricity_hourly,11,0,test,False,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L11.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",2.752852201461792,0.1529362052679062,1.6695437818299685,542.194165632938,1500,318
monash_electricity_hourly,monash_electricity_hourly,12,0,test,False,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L12.pt,"{""weight_decay"": 0.0001, ""hidden_dim"": 3072, ""dropout"": 0.0}",2.8268613815307617,0.15704785287380219,1.7776322428250033,549.8457385016129,1500,318
monash_electricity_hourly,monash_kdd_cup_2018,0,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L00.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",5.856682777404785,0.32537123560905457,1.207926204558487,12.923047583447163,506,75
monash_electricity_hourly,monash_kdd_cup_2018,1,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L01.pt,"{""weight_decay"": 0.0001, ""hidden_dim"": 3072, ""dropout"": 0.0}",5.973262310028076,0.3318479061126709,1.2116311463361196,12.798241511296622,506,75
monash_electricity_hourly,monash_kdd_cup_2018,2,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L02.pt,"{""weight_decay"": 0.01, ""hidden_dim"": 3072, ""dropout"": 0.0}",5.8366379737854,0.32425764203071594,1.163644417761805,12.31175300715117,506,75
monash_electricity_hourly,monash_kdd_cup_2018,3,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L03.pt,"{""weight_decay"": 1e-05, ""hidden_dim"": 3072, ""dropout"": 0.0}",5.9450554847717285,0.3302808403968811,1.3265670717497258,13.839897339973781,506,75
monash_electricity_hourly,monash_kdd_cup_2018,4,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L04.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",5.93380069732666,0.32965558767318726,1.2041065350870248,12.773276037826841,506,75
monash_electricity_hourly,monash_kdd_cup_2018,5,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L05.pt,"{""weight_decay"": 0.001, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.266700267791748,0.34815001487731934,1.2696424492777998,13.326100167223874,506,75
monash_electricity_hourly,monash_kdd_cup_2018,6,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L06.pt,"{""weight_decay"": 0.01, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.62187385559082,0.3678818941116333,1.421131210354359,15.044063127718198,506,75
monash_electricity_hourly,monash_kdd_cup_2018,7,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L07.pt,"{""weight_decay"": 0.01, ""hidden_dim"": 3072, ""dropout"": 0.0}",7.246364593505859,0.402575820684433,1.5460382238895851,16.395825282226923,506,75
monash_electricity_hourly,monash_kdd_cup_2018,8,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L08.pt,"{""weight_decay"": 0.0001, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.798841953277588,0.3777134418487549,1.4792452302228907,15.463067953106359,506,75
monash_electricity_hourly,monash_kdd_cup_2018,9,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L09.pt,"{""weight_decay"": 0.001, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.915037155151367,0.38416871428489685,1.3812500060945874,14.555323899479255,506,75
monash_electricity_hourly,monash_kdd_cup_2018,10,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L10.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.318450450897217,0.3510250449180603,1.241858020886176,13.03118573490505,506,75
monash_electricity_hourly,monash_kdd_cup_2018,11,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L11.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.33693265914917,0.3520517945289612,1.2471563033955066,13.066502567572668,506,75
monash_electricity_hourly,monash_kdd_cup_2018,12,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L12.pt,"{""weight_decay"": 0.0001, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.729598522186279,0.37386658787727356,1.5399224834459952,15.867144019313647,506,75
monash_electricity_hourly,uber_tlc_hourly,0,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L00.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",5.644796371459961,0.3135997951030731,1.467659088564587,8.580577654823326,1500,260
monash_electricity_hourly,uber_tlc_hourly,1,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L01.pt,"{""weight_decay"": 0.0001, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.108596324920654,0.33936646580696106,2.278814446298493,7.841871115816962,1500,260
monash_electricity_hourly,uber_tlc_hourly,2,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L02.pt,"{""weight_decay"": 0.01, ""hidden_dim"": 3072, ""dropout"": 0.0}",5.616034030914307,0.31200191378593445,2.8465841181079607,7.293163521287203,1500,260
monash_electricity_hourly,uber_tlc_hourly,3,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L03.pt,"{""weight_decay"": 1e-05, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.059958457946777,0.3366643488407135,3.253369151541751,7.422314434642963,1500,260
monash_electricity_hourly,uber_tlc_hourly,4,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L04.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",5.822559356689453,0.32347553968429565,2.346740221771594,7.008360798065029,1500,260
monash_electricity_hourly,uber_tlc_hourly,5,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L05.pt,"{""weight_decay"": 0.001, ""hidden_dim"": 3072, ""dropout"": 0.0}",5.8938188552856445,0.32743439078330994,3.582127017953956,7.287624097749156,1500,260
monash_electricity_hourly,uber_tlc_hourly,6,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L06.pt,"{""weight_decay"": 0.01, ""hidden_dim"": 3072, ""dropout"": 0.0}",5.652012825012207,0.3140007257461548,2.2042415173541308,7.445154802071952,1500,260
monash_electricity_hourly,uber_tlc_hourly,7,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L07.pt,"{""weight_decay"": 0.01, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.578929424285889,0.36549612879753113,2.9460948341254993,8.955411449311146,1500,260
monash_electricity_hourly,uber_tlc_hourly,8,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L08.pt,"{""weight_decay"": 0.0001, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.4746222496032715,0.3597012460231781,2.7806283170886568,8.662742873105442,1500,260
monash_electricity_hourly,uber_tlc_hourly,9,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L09.pt,"{""weight_decay"": 0.001, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.956427097320557,0.38646817207336426,2.5036240059546646,9.218837906447751,1500,260
monash_electricity_hourly,uber_tlc_hourly,10,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L10.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.795092582702637,0.3775051236152649,2.6850873776438213,9.0637875348691,1500,260
monash_electricity_hourly,uber_tlc_hourly,11,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L11.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.562872886657715,0.36460405588150024,2.124869686966268,7.831811578693458,1500,260
monash_electricity_hourly,uber_tlc_hourly,12,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_electricity_hourly__content_mlp_head__content__C512_H64__q9__seed0/L12.pt,"{""weight_decay"": 0.0001, ""hidden_dim"": 3072, ""dropout"": 0.0}",7.3676371574401855,0.4093131721019745,3.49791671544686,8.545082830025573,1500,260
monash_kdd_cup_2018,monash_electricity_hourly,0,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L00.pt,"{""weight_decay"": 1e-05, ""hidden_dim"": 3072, ""dropout"": 0.0}",12.153718948364258,0.6752066016197205,41.06857802897604,22135.50760960953,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,1,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L01.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",7.612833023071289,0.4229351878166199,7.545451788714433,2876.6531419011208,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,2,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L02.pt,"{""weight_decay"": 0.0001, ""hidden_dim"": 3072, ""dropout"": 0.0}",8.078250885009766,0.4487916827201843,21.34503902074551,5341.83090315425,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,3,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L03.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",8.6858549118042,0.4825475513935089,11.884575394836743,4076.554461318088,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,4,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L04.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",8.700088500976562,0.48333823680877686,12.652304478450667,4361.6174966358,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,5,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L05.pt,"{""weight_decay"": 1e-05, ""hidden_dim"": 3072, ""dropout"": 0.0}",7.646862506866455,0.4248256981372833,7.613431572382473,2825.3417269937477,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,6,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L06.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",6.71023416519165,0.3727908134460449,5.446444995640724,2052.243522147802,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,7,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L07.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",7.2014360427856445,0.40007978677749634,5.899109372751301,2307.7534556464,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,8,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L08.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",7.742297649383545,0.4301275908946991,7.09178872354625,2563.3744709892762,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,9,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L09.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",8.716608047485352,0.48425599932670593,9.34419314176265,3303.379394982831,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,10,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L10.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",7.722570419311523,0.42903169989585876,6.76966529489614,2251.10930467628,1500,318
monash_kdd_cup_2018,monash_electricity_hourly,11,0,test,True,content_mlp_head,content,4575360,9,q9,512,64,monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0,/home/eserebri/repos/chronos2-layerwise-probing/results/extended_v1/ood_transfer/capacity/content_mlp_head/checkpoints/monash_kdd_cup_2018__content_mlp_head__content__C512_H64__q9__seed0/L11.pt,"{""weight_decay"": 0.1, ""hidden_dim"": 3072, ""dropout"": 0.0}",9.1972017288208,0.5109556913375854,10.20421544758856,3746.7079384915132,1500,318
