pt_status,probe_status,quadrant,source_dataset,target_dataset,probe_fitted_on,wd_selected_on,tunnel_defined_on,l_start_sustained,val_selected_layer,final_reference,quantile_set,readout,probe_family,layer,layer_label,quantile_loss,mase,is_selected_layer,is_reference,in_sustained_tunnel
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,5,L5,4.456562,1.261429,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,6,L6,4.368343,1.197927,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,7,L7,4.352835,1.196553,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,8,L8,4.221426,1.190013,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,9,L9,4.185629,1.182221,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,10,L10,4.41616,2.896579,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,11,L11,4.607764,345.166134,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,12,L12,5.143867,23.319066,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,uber_tlc_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,13,L12+LN,4.528168,1.361949,False,True,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,0,Emb,5.782972,10.472195,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,1,L1,3.016761,4.250495,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,2,L2,2.401768,3.298745,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,3,L3,2.190967,3.129645,True,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,4,L4,2.186211,3.239207,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,5,L5,2.322326,3.809147,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,6,L6,2.360872,3.808139,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,7,L7,2.495842,4.816938,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,8,L8,2.48659,4.242205,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,9,L9,2.552198,4.844399,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,10,L10,2.543669,4.618762,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,11,L11,2.556684,4.734864,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,12,L12,2.594396,4.919844,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,m4_hourly,m4_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,13,L12+LN,2.478875,4.554981,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,0,Emb,5.627323,6.357564,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,1,L1,6.947437,11.050204,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,2,L2,5.427785,6.9892,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,3,L3,4.758688,6.148955,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,4,L4,4.238712,5.619021,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,5,L5,4.283379,5.779628,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,6,L6,4.25861,5.621529,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,7,L7,4.133534,5.46795,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,8,L8,4.312455,5.552611,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,9,L9,4.156463,5.542945,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,10,L10,5.403019,10.373813,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,11,L11,6.67173,930.172825,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,12,L12,7.734753,75.08467,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,m4_hourly,wind_farms_hourly,m4_hourly,m4_hourly:validation,m4_hourly:validation,2,3,L12+LN,q9,fslot_mlp,native_mlp,13,L12+LN,5.003861,6.241745,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,0,Emb,6.063198,2.912637,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,1,L1,4.715255,2.377036,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,2,L2,3.709082,1.852445,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,3,L3,3.648243,1.89981,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,4,L4,3.462439,1.720812,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,5,L5,3.400532,1.60114,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,6,L6,3.274759,1.494013,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,7,L7,3.072422,1.480039,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,8,L8,3.536021,1.716984,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,9,L9,4.062621,2.013847,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,10,L10,3.559782,1.860151,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,11,L11,3.359324,1.622593,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,12,L12,3.352577,1.591237,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,monash_electricity_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,13,L12+LN,3.010129,1.413338,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,0,Emb,5.965284,1.569717,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,1,L1,5.170428,1.397226,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,2,L2,5.06301,1.328098,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,3,L3,4.973418,1.365848,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,4,L4,5.084822,1.305075,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,5,L5,5.082903,1.25099,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,6,L6,5.259867,1.274859,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,7,L7,5.581712,1.321829,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,8,L8,5.439346,1.30584,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,9,L9,6.015088,1.495129,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,10,L10,6.224532,1.7687,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,11,L11,5.207359,1.440844,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,12,L12,4.466015,1.264276,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,uber_tlc_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,13,L12+LN,4.267927,1.14868,False,True,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,0,Emb,6.174958,12.022071,False,False,False
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,1,L1,4.341471,8.835937,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,2,L2,3.273346,5.888032,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,3,L3,3.148702,6.068367,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,4,L4,3.101543,5.467259,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,5,L5,3.158812,6.280472,True,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,6,L6,2.969981,5.12148,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,7,L7,3.475499,9.696443,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,8,L8,3.56747,9.510777,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,9,L9,3.395993,9.184539,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,10,L10,3.195496,9.030188,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,11,L11,3.272788,7.181455,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,12,L12,3.24055,7.220573,False,False,True
PT-ID,Probe-OOD,PT-ID / Probe-OOD,wind_farms_hourly,m4_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,13,L12+LN,2.645303,4.643611,False,True,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,0,Emb,5.145956,6.015312,False,False,False
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,1,L1,3.59123,5.235533,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,2,L2,3.486782,5.080158,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,3,L3,3.641212,5.267557,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,4,L4,3.647108,5.130738,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,5,L5,3.498995,4.9241,True,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,6,L6,3.640707,4.900113,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,7,L7,3.685858,4.928772,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,8,L8,3.667994,4.894057,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,9,L9,3.701588,4.942724,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,10,L10,3.8981,5.296702,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,11,L11,3.97269,5.294998,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,12,L12,3.806084,5.290163,False,False,True
PT-ID,Probe-ID,PT-ID / Probe-ID,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly,wind_farms_hourly:validation,wind_farms_hourly:validation,1,5,L12+LN,q9,fslot_mlp,native_mlp,13,L12+LN,3.640537,4.977741,False,True,True
