model,dataset,family,depth_index,label,relative_depth,is_phase1_entrance,val_loss,val_mase,val_mase_ratio_vs_native,test_loss,test_mase,test_mae,test_wql,mase_ratio_vs_native,mase_ratio_ci_lo,mase_ratio_ci_hi,wql_ratio_vs_native,wql_ratio_ci_lo,wql_ratio_ci_hi,loss_ratio_vs_native,within_budget_mase,budget_fragile_mase,gap_closure_mase,gap_closure_valid,selected_hard_cut,selected_wd,selected_epoch,selected_kappa,n_adapter_params
chronos2,monash_electricity_hourly,hard,0,Emb,0.0,False,0.2845026216547908,2.7514049021045146,4.848523500649064,0.2812804159146684,2.523156472812665,692.8781185478498,0.22131735277643694,3.0174467288834057,2.8367560360599495,3.2216324729103287,3.5594189014256568,2.9127303172624406,4.186522811173908,2.842441930359687,False,False,,,,,,,0
chronos2,monash_electricity_hourly,hard,9,L9,0.75,True,0.09945034427667847,0.9979521462642902,1.7585904677223636,0.1334769355118957,1.1241362981257144,295.34400569397917,0.10746972934741816,1.3443563378442849,1.3028005973208738,1.3960756243278727,1.7284220201057219,1.4162629216703813,2.050099778433626,1.3488334657114074,False,False,,,,,,,0
chronos2,monash_electricity_hourly,hard,10,L10,0.8333333333333334,False,0.11134167951140694,1.146861382430051,2.020998203661611,0.14502977398544095,1.2471488860089839,347.98397340452243,0.13111648274121107,1.4914672819808887,1.43563425757859,1.5561156607156335,2.1087297543674834,1.6100945947533871,2.644747678963545,1.4655791423881643,False,False,,,,,,,0
chronos2,monash_electricity_hourly,hard,12,L12,1.0,False,0.061414182436730684,0.5674727371613624,1.0,0.09895731304494046,0.836189235309665,187.65801041603424,0.06217794502574354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,,,,,,0
chronos2,monash_electricity_hourly,noa,0,Emb,0.0,False,0.3314014373503569,2.744872508181468,4.837012121343472,0.33334161235972215,2.5559294687879657,700.9638994984637,0.2609971814067823,3.056640005466503,2.8729145572149655,3.2636376756933374,4.197584550256874,3.418623518858679,4.952110827634312,3.3685394449659163,False,False,-0.019427168024798228,True,False,1.0,1000,,590592
chronos2,monash_electricity_hourly,noa,9,L9,0.75,True,0.06744456854968808,0.6214084471048422,1.095045464586157,0.11576983501836088,0.9878513289424427,215.3870053742709,0.07105893377946246,1.1813729323800883,1.15082864444112,1.216802490165619,1.1428318152046022,1.0555607369448763,1.2820482202000136,1.169896710572418,False,False,0.4732986954283862,True,False,10.0,920,,590592
chronos2,monash_electricity_hourly,noa,10,L10,0.8333333333333334,False,0.06470414385810949,0.5945469599338735,1.0477101735458572,0.11146760565932584,0.9549824341020616,212.23843404319476,0.06962211718238616,1.142064970195896,1.1159498693948084,1.1729492725175068,1.1197236761935525,1.0578232217232237,1.2282322375602224,1.126421102487938,False,False,0.710937074746269,True,False,1.0,840,,590592
chronos2,monash_electricity_hourly,noa,12,L12,1.0,False,0.061414182436730684,0.5674727371613624,1.0,0.09895731304494046,0.836189235309665,187.65801041603424,0.06217794502574354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,False,,False,,,,,0
chronos2,monash_electricity_hourly,fl,0,Emb,0.0,False,0.2555149250471865,2.6890834288058576,4.73870065063797,0.2621257158977385,2.4812478020251407,667.7606978399225,0.20265396502439367,2.967328084660481,2.788526672168698,3.1664976927130852,3.259258004433708,2.6735257495970313,3.844785032506547,2.6488766502653194,False,False,0.024842610962354236,True,False,1.0,860,,590592
chronos2,monash_electricity_hourly,fl,9,L9,0.75,True,0.06707102503940349,0.6165928211007596,1.0865593723235198,0.11064192588007404,0.9513198048700696,217.91756522556318,0.07129430208107414,1.1376848262316703,1.1128507382135426,1.1671803186617518,1.1466172137332,1.0950311157838943,1.2466921897514884,1.1180773050075352,False,False,0.6001675848523795,True,False,10.0,340,,590592
